"aar","fylke_nr","tilskudd_til_kommuner","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0136","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0136","NULL"
"2011","NULL","skole_tilsk","kroner","0","tilskudd","0136","NULL"
"2011","NULL","totalt","kroner","80500","tilskudd","0137","NULL"
"2011","NULL","inttilsk_1_5","kroner","70000","tilskudd","0137","NULL"
"2011","NULL","inttilsk_1","kroner","0","tilskudd","0137","NULL"
"2011","NULL","inttilsk_2_5","kroner","70000","tilskudd","0137","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0137","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0137","NULL"
"2011","NULL","em_tilsk","kroner","0","tilskudd","0137","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0137","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0137","NULL"
"2011","NULL","skole_tilsk","kroner","10500","tilskudd","0137","NULL"
"2011","NULL","totalt","kroner","0","tilskudd","0138","NULL"
"2011","NULL","inttilsk_1_5","kroner","0","tilskudd","0138","NULL"
"2011","NULL","inttilsk_1","kroner","0","tilskudd","0138","NULL"
"2011","NULL","inttilsk_2_5","kroner","0","tilskudd","0138","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0138","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0138","NULL"
"2011","NULL","em_tilsk","kroner","0","tilskudd","0138","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0138","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0138","NULL"
"2011","NULL","skole_tilsk","kroner","0","tilskudd","0138","NULL"
"2011","NULL","totalt","kroner","8640460","tilskudd","0211","NULL"
"2011","NULL","inttilsk_1_5","kroner","8111000","tilskudd","0211","NULL"
"2011","NULL","inttilsk_1","kroner","2770000","tilskudd","0211","NULL"
"2011","NULL","inttilsk_2_5","kroner","5341000","tilskudd","0211","NULL"
"2011","NULL","funkhem","kroner","-27896","tilskudd","0211","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0211","NULL"
"2011","NULL","em_tilsk","kroner","389956","tilskudd","0211","NULL"
"2011","NULL","barnehage_tilsk","kroner","41400","tilskudd","0211","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0211","NULL"
"2011","NULL","skole_tilsk","kroner","126000","tilskudd","0211","NULL"
"2011","NULL","totalt","kroner","25435501","tilskudd","0213","NULL"
"2011","NULL","inttilsk_1_5","kroner","22395625","tilskudd","0213","NULL"
"2011","NULL","inttilsk_1","kroner","8442500","tilskudd","0213","NULL"
"2011","NULL","inttilsk_2_5","kroner","13953125","tilskudd","0213","NULL"
"2011","NULL","funkhem","kroner","1531000","tilskudd","0213","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0213","NULL"
"2011","NULL","em_tilsk","kroner","1005676","tilskudd","0213","NULL"
"2011","NULL","barnehage_tilsk","kroner","62100","tilskudd","0213","NULL"
"2011","NULL","eldre_tilsk","kroner","138700","tilskudd","0213","NULL"
"2011","NULL","skole_tilsk","kroner","302400","tilskudd","0213","NULL"
"2011","NULL","totalt","kroner","10589240","tilskudd","0214","NULL"
"2011","NULL","inttilsk_1_5","kroner","9289675","tilskudd","0214","NULL"
"2011","NULL","inttilsk_1","kroner","2657500","tilskudd","0214","NULL"
"2011","NULL","inttilsk_2_5","kroner","6632175","tilskudd","0214","NULL"
"2011","NULL","funkhem","kroner","570377","tilskudd","0214","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0214","NULL"
"2011","NULL","em_tilsk","kroner","624188","tilskudd","0214","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0214","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0214","NULL"
"2011","NULL","skole_tilsk","kroner","105000","tilskudd","0214","NULL"
"2011","NULL","totalt","kroner","12114440","tilskudd","0215","NULL"
"2011","NULL","inttilsk_1_5","kroner","10042900","tilskudd","0215","NULL"
"2011","NULL","inttilsk_1","kroner","3882500","tilskudd","0215","NULL"
"2011","NULL","inttilsk_2_5","kroner","6160400","tilskudd","0215","NULL"
"2011","NULL","funkhem","kroner","1270105","tilskudd","0215","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0215","NULL"
"2011","NULL","em_tilsk","kroner","665535","tilskudd","0215","NULL"
"2011","NULL","barnehage_tilsk","kroner","41400","tilskudd","0215","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0215","NULL"
"2011","NULL","skole_tilsk","kroner","94500","tilskudd","0215","NULL"
"2011","NULL","totalt","kroner","11064650","tilskudd","0216","NULL"
"2011","NULL","inttilsk_1_5","kroner","9556000","tilskudd","0216","NULL"
"2011","NULL","inttilsk_1","kroner","2212500","tilskudd","0216","NULL"
"2011","NULL","inttilsk_2_5","kroner","7343500","tilskudd","0216","NULL"
"2011","NULL","funkhem","kroner","653230","tilskudd","0216","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0216","NULL"
"2011","NULL","em_tilsk","kroner","615720","tilskudd","0216","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0216","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0216","NULL"
"2011","NULL","skole_tilsk","kroner","239700","tilskudd","0216","NULL"
"2011","NULL","totalt","kroner","24667985","tilskudd","0217","NULL"
"2011","NULL","inttilsk_1_5","kroner","22872500","tilskudd","0217","NULL"
"2011","NULL","inttilsk_1","kroner","7352500","tilskudd","0217","NULL"
"2011","NULL","inttilsk_2_5","kroner","15520000","tilskudd","0217","NULL"
"2011","NULL","funkhem","kroner","-80631","tilskudd","0217","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0217","NULL"
"2011","NULL","em_tilsk","kroner","1256516","tilskudd","0217","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0217","NULL"
"2011","NULL","eldre_tilsk","kroner","273400","tilskudd","0217","NULL"
"2011","NULL","skole_tilsk","kroner","325500","tilskudd","0217","NULL"
"2011","NULL","totalt","kroner","78043278","tilskudd","0219","NULL"
"2011","NULL","inttilsk_1_5","kroner","60211200","tilskudd","0219","NULL"
"2011","NULL","inttilsk_1","kroner","13902500","tilskudd","0219","NULL"
"2011","NULL","inttilsk_2_5","kroner","46308700","tilskudd","0219","NULL"
"2011","NULL","funkhem","kroner","9943657","tilskudd","0219","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0219","NULL"
"2011","NULL","em_tilsk","kroner","6421321","tilskudd","0219","NULL"
"2011","NULL","barnehage_tilsk","kroner","165600","tilskudd","0219","NULL"
"2011","NULL","eldre_tilsk","kroner","273400","tilskudd","0219","NULL"
"2011","NULL","skole_tilsk","kroner","1028100","tilskudd","0219","NULL"
"2011","NULL","totalt","kroner","46729276","tilskudd","0220","NULL"
"2011","NULL","inttilsk_1_5","kroner","36625900","tilskudd","0220","NULL"
"2011","NULL","inttilsk_1","kroner","10011200","tilskudd","0220","NULL"
"2011","NULL","inttilsk_2_5","kroner","26614700","tilskudd","0220","NULL"
"2011","NULL","funkhem","kroner","5309947","tilskudd","0220","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0220","NULL"
"2011","NULL","em_tilsk","kroner","4123829","tilskudd","0220","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0220","NULL"
"2011","NULL","eldre_tilsk","kroner","134700","tilskudd","0220","NULL"
"2011","NULL","skole_tilsk","kroner","534900","tilskudd","0220","NULL"
"2011","NULL","totalt","kroner","7180200","tilskudd","0221","NULL"
"2011","NULL","inttilsk_1_5","kroner","7035000","tilskudd","0221","NULL"
"2011","NULL","inttilsk_1","kroner","2552500","tilskudd","0221","NULL"
"2011","NULL","inttilsk_2_5","kroner","4482500","tilskudd","0221","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0221","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0221","NULL"
"2011","NULL","em_tilsk","kroner","0","tilskudd","0221","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0221","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0221","NULL"
"2011","NULL","skole_tilsk","kroner","124500","tilskudd","0221","NULL"
"2011","NULL","totalt","kroner","7670072","tilskudd","0226","NULL"
"2011","NULL","inttilsk_1_5","kroner","7368500","tilskudd","0226","NULL"
"2011","NULL","inttilsk_1","kroner","2610000","tilskudd","0226","NULL"
"2011","NULL","inttilsk_2_5","kroner","4758500","tilskudd","0226","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0226","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0226","NULL"
"2011","NULL","em_tilsk","kroner","61572","tilskudd","0226","NULL"
"2011","NULL","barnehage_tilsk","kroner","103500","tilskudd","0226","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0226","NULL"
"2011","NULL","skole_tilsk","kroner","136500","tilskudd","0226","NULL"
"2011","NULL","totalt","kroner","1950000","tilskudd","0227","NULL"
"2011","NULL","inttilsk_1_5","kroner","1950000","tilskudd","0227","NULL"
"2011","NULL","inttilsk_1","kroner","600000","tilskudd","0227","NULL"
"2011","NULL","inttilsk_2_5","kroner","1350000","tilskudd","0227","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0227","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0227","NULL"
"2011","NULL","em_tilsk","kroner","0","tilskudd","0227","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0227","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0227","NULL"
"2011","NULL","skole_tilsk","kroner","0","tilskudd","0227","NULL"
"2011","NULL","totalt","kroner","14545588","tilskudd","0228","NULL"
"2011","NULL","inttilsk_1_5","kroner","13545000","tilskudd","0228","NULL"
"2011","NULL","inttilsk_1","kroner","4887500","tilskudd","0228","NULL"
"2011","NULL","inttilsk_2_5","kroner","8657500","tilskudd","0228","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0228","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0228","NULL"
"2011","NULL","em_tilsk","kroner","759388","tilskudd","0228","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0228","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0228","NULL"
"2011","NULL","skole_tilsk","kroner","220500","tilskudd","0228","NULL"
"2011","NULL","totalt","kroner","3555132","tilskudd","0229","NULL"
"2011","NULL","inttilsk_1_5","kroner","3133500","tilskudd","0229","NULL"
"2011","NULL","inttilsk_1","kroner","1232500","tilskudd","0229","NULL"
"2011","NULL","inttilsk_2_5","kroner","1901000","tilskudd","0229","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0229","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0229","NULL"
"2011","NULL","em_tilsk","kroner","369432","tilskudd","0229","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0229","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0229","NULL"
"2011","NULL","skole_tilsk","kroner","31500","tilskudd","0229","NULL"
"2011","NULL","totalt","kroner","22538728","tilskudd","0230","NULL"
"2011","NULL","inttilsk_1_5","kroner","19179000","tilskudd","0230","NULL"
"2011","NULL","inttilsk_1","kroner","5397500","tilskudd","0230","NULL"
"2011","NULL","inttilsk_2_5","kroner","13781500","tilskudd","0230","NULL"
"2011","NULL","funkhem","kroner","776800","tilskudd","0230","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0230","NULL"
"2011","NULL","em_tilsk","kroner","1990828","tilskudd","0230","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0230","NULL"
"2011","NULL","eldre_tilsk","kroner","277400","tilskudd","0230","NULL"
"2011","NULL","skole_tilsk","kroner","314700","tilskudd","0230","NULL"
"2011","NULL","totalt","kroner","43936509","tilskudd","0231","NULL"
"2011","NULL","inttilsk_1_5","kroner","40324925","tilskudd","0231","NULL"
"2011","NULL","inttilsk_1","kroner","12012000","tilskudd","0231","NULL"
"2011","NULL","inttilsk_2_5","kroner","28312925","tilskudd","0231","NULL"
"2011","NULL","funkhem","kroner","1397392","tilskudd","0231","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0231","NULL"
"2011","NULL","em_tilsk","kroner","1271292","tilskudd","0231","NULL"
"2011","NULL","barnehage_tilsk","kroner","144900","tilskudd","0231","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0231","NULL"
"2011","NULL","skole_tilsk","kroner","798000","tilskudd","0231","NULL"
"2011","NULL","totalt","kroner","7291322","tilskudd","0233","NULL"
"2011","NULL","inttilsk_1_5","kroner","7103750","tilskudd","0233","NULL"
"2011","NULL","inttilsk_1","kroner","1680000","tilskudd","0233","NULL"
"2011","NULL","inttilsk_2_5","kroner","5423750","tilskudd","0233","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0233","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0233","NULL"
"2011","NULL","em_tilsk","kroner","61572","tilskudd","0233","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0233","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0233","NULL"
"2011","NULL","skole_tilsk","kroner","126000","tilskudd","0233","NULL"
"2011","NULL","totalt","kroner","2715288","tilskudd","0234","NULL"
"2011","NULL","inttilsk_1_5","kroner","2437500","tilskudd","0234","NULL"
"2011","NULL","inttilsk_1","kroner","1150000","tilskudd","0234","NULL"
"2011","NULL","inttilsk_2_5","kroner","1287500","tilskudd","0234","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0234","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0234","NULL"
"2011","NULL","em_tilsk","kroner","246288","tilskudd","0234","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0234","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0234","NULL"
"2011","NULL","skole_tilsk","kroner","31500","tilskudd","0234","NULL"
"2011","NULL","totalt","kroner","13121566","tilskudd","0235","NULL"
"2011","NULL","inttilsk_1_5","kroner","9889400","tilskudd","0235","NULL"
"2011","NULL","inttilsk_1","kroner","1897500","tilskudd","0235","NULL"
"2011","NULL","inttilsk_2_5","kroner","7991900","tilskudd","0235","NULL"
"2011","NULL","funkhem","kroner","1247900","tilskudd","0235","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0235","NULL"
"2011","NULL","em_tilsk","kroner","1709066","tilskudd","0235","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0235","NULL"
"2011","NULL","eldre_tilsk","kroner","138700","tilskudd","0235","NULL"
"2011","NULL","skole_tilsk","kroner","136500","tilskudd","0235","NULL"
"2011","NULL","totalt","kroner","15448309","tilskudd","0236","NULL"
"2011","NULL","inttilsk_1_5","kroner","13655000","tilskudd","0236","NULL"
"2011","NULL","inttilsk_1","kroner","4347500","tilskudd","0236","NULL"
"2011","NULL","inttilsk_2_5","kroner","9307500","tilskudd","0236","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0236","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0236","NULL"
"2011","NULL","em_tilsk","kroner","1455709","tilskudd","0236","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0236","NULL"
"2011","NULL","eldre_tilsk","kroner","138700","tilskudd","0236","NULL"
"2011","NULL","skole_tilsk","kroner","178200","tilskudd","0236","NULL"
"2011","NULL","totalt","kroner","7157888","tilskudd","0237","NULL"
"2011","NULL","inttilsk_1_5","kroner","6268000","tilskudd","0237","NULL"
"2011","NULL","inttilsk_1","kroner","0","tilskudd","0237","NULL"
"2011","NULL","inttilsk_2_5","kroner","6268000","tilskudd","0237","NULL"
"2011","NULL","funkhem","kroner","640744","tilskudd","0237","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0237","NULL"
"2011","NULL","em_tilsk","kroner","123144","tilskudd","0237","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0237","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0237","NULL"
"2011","NULL","skole_tilsk","kroner","126000","tilskudd","0237","NULL"
"2011","NULL","totalt","kroner","5152900","tilskudd","0238","NULL"
"2011","NULL","inttilsk_1_5","kroner","4920000","tilskudd","0238","NULL"
"2011","NULL","inttilsk_1","kroner","2325000","tilskudd","0238","NULL"
"2011","NULL","inttilsk_2_5","kroner","2595000","tilskudd","0238","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0238","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0238","NULL"
"2011","NULL","em_tilsk","kroner","0","tilskudd","0238","NULL"
"2011","NULL","barnehage_tilsk","kroner","20700","tilskudd","0238","NULL"
"2011","NULL","eldre_tilsk","kroner","138700","tilskudd","0238","NULL"
"2011","NULL","skole_tilsk","kroner","73500","tilskudd","0238","NULL"
"2011","NULL","totalt","kroner","2053864","tilskudd","0239","NULL"
"2011","NULL","inttilsk_1_5","kroner","1315000","tilskudd","0239","NULL"
"2011","NULL","inttilsk_1","kroner","0","tilskudd","0239","NULL"
"2011","NULL","inttilsk_2_5","kroner","1315000","tilskudd","0239","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0239","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0239","NULL"
"2011","NULL","em_tilsk","kroner","738864","tilskudd","0239","NULL"
"2011","NULL","barnehage_tilsk","kroner","0","tilskudd","0239","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0239","NULL"
"2011","NULL","skole_tilsk","kroner","0","tilskudd","0239","NULL"
"2011","NULL","totalt","kroner","432915367","tilskudd","0301","NULL"
"2011","NULL","inttilsk_1_5","kroner","390271188","tilskudd","0301","NULL"
"2011","NULL","inttilsk_1","kroner","116689000","tilskudd","0301","NULL"
"2011","NULL","inttilsk_2_5","kroner","273582188","tilskudd","0301","NULL"
"2011","NULL","funkhem","kroner","9040709","tilskudd","0301","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0301","NULL"
"2011","NULL","em_tilsk","kroner","26050170","tilskudd","0301","NULL"
"2011","NULL","barnehage_tilsk","kroner","972900","tilskudd","0301","NULL"
"2011","NULL","eldre_tilsk","kroner","1198900","tilskudd","0301","NULL"
"2011","NULL","skole_tilsk","kroner","5381500","tilskudd","0301","NULL"
"2011","NULL","totalt","kroner","16465821","tilskudd","0402","NULL"
"2011","NULL","inttilsk_1_5","kroner","11908000","tilskudd","0402","NULL"
"2011","NULL","inttilsk_1","kroner","3650000","tilskudd","0402","NULL"
"2011","NULL","inttilsk_2_5","kroner","8258000","tilskudd","0402","NULL"
"2011","NULL","funkhem","kroner","3843337","tilskudd","0402","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0402","NULL"
"2011","NULL","em_tilsk","kroner","328384","tilskudd","0402","NULL"
"2011","NULL","barnehage_tilsk","kroner","165600","tilskudd","0402","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0402","NULL"
"2011","NULL","skole_tilsk","kroner","220500","tilskudd","0402","NULL"
"2011","NULL","totalt","kroner","39541751","tilskudd","0403","NULL"
"2011","NULL","inttilsk_1_5","kroner","31733000","tilskudd","0403","NULL"
"2011","NULL","inttilsk_1","kroner","10442500","tilskudd","0403","NULL"
"2011","NULL","inttilsk_2_5","kroner","21290500","tilskudd","0403","NULL"
"2011","NULL","funkhem","kroner","4512213","tilskudd","0403","NULL"
"2011","NULL","norsk_samf_tilsk","kroner","0","tilskudd","0403","NULL"
"2011","NULL","em_tilsk","kroner","2555238","tilskudd","0403","NULL"
"2011","NULL","barnehage_tilsk","kroner","165600","tilskudd","0403","NULL"
"2011","NULL","eldre_tilsk","kroner","0","tilskudd","0403","NULL"
"2011","NULL","skole_tilsk","kroner","575700","tilskudd","0403","NULL"
"2011","NULL","totalt","kroner","17777872","tilskudd","0412","NULL"
"2011","NULL","inttilsk_1_5","kroner","16017420","tilskudd","0412","NULL"
"2011","NULL","inttilsk_1","kroner","2695920","tilskudd","0412","NULL"
"2011","NULL","inttilsk_2_5","kroner","13321500","tilskudd","0412","NULL"
"2011","NULL","funkhem","kroner","0","tilskudd","0412","NULL"
