kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
101;1499;207;291;311;341;349;89,54599761;66,99029126;89,81481481;96,58385093;95,51820728;96,40883978;157;13;26;37;42;39;68,85964912;30,95238095;59,09090909;84,09090909;85,71428571;79,59183673;1342;194;265;274;299;310;92,8077455;72,65917603;94,64285714;98,56115108;97,07792208;99,04153355;1674;309;324;322;357;362;100;100;100;100;100;100;228;42;44;44;49;49;13,62007168;13,59223301;13,58024691;13,66459627;13,7254902;13,5359116;1446;267;280;278;308;313;86,37992832;86,40776699;86,41975309;86,33540373;86,2745098;86,4640884
104;1568;209;272;358;348;381;87,59776536;62,01780415;85,53459119;91,32653061;96,66666667;99,47780679;328;25;63;84;73;83;80,19559902;31,25;72,4137931;95,45454545;92,40506329;110,6666667;1240;184;209;274;275;298;89,79000724;71,59533074;90,47619048;90,13157895;97,86476868;96,75324675;1790;337;318;392;360;383;100;100;100;100;100;100;409;80;87;88;79;75;22,84916201;23,7388724;27,35849057;22,44897959;21,94444444;19,58224543;1381;257;231;304;281;308;77,15083799;76,2611276;72,64150943;77,55102041;78,05555556;80,41775457
105;2752;382;523;567;583;697;87,50397456;65,97582038;85,31810767;92,64705882;94,18416801;96,53739612;496;47;87;108;102;152;70,55476529;34,55882353;58,38926174;89,25619835;76,11940299;93,25153374;2256;335;436;459;481;545;92,38329238;75,62076749;93,96551724;93,48268839;99,17525773;97,49552773;3145;579;613;612;619;722;100;100;100;100;100;100;703;136;149;121;134;163;22,35294118;23,48877375;24,30668842;19,77124183;21,64781906;22,57617729;2442;443;464;491;485;559;77,64705882;76,51122625;75,69331158;80,22875817;78,35218094;77,42382271
106;3872;518;720;796;868;970;88,40182648;63,40269278;86,85162847;94,64922711;96,875;97,29187563;578;37;93;115;157;176;65,90649943;21,14285714;56,36363636;66,86046512;89,71428571;92,63157895;3294;481;627;681;711;794;94,03368541;74,92211838;94,42771084;101,793722;98,61303745;98,38909542;4380;817;829;841;896;997;100;100;100;100;100;100;877;175;165;172;175;190;20,02283105;21,41982864;19,90349819;20,45184304;19,53125;19,05717151;3503;642;664;669;721;807;79,97716895;78,58017136;80,09650181;79,54815696;80,46875;80,94282849
111;177;29;30;31;47;40;93,65079365;87,87878788;85,71428571;88,57142857;102,173913;100;12;.;.;5;.;.;120;.;.;.;.;.;165;28;30;26;44;37;92,17877095;.;.;.;.;.;189;33;35;35;46;40;100;100;100;100;100;100;10;.;.;.;.;.;5,291005291;.;.;.;.;.;179;.;.;.;.;.;94,70899471;.;.;.;.;.
118;60;7;5;9;26;13;84,50704225;53,84615385;62,5;75;108,3333333;92,85714286;.;.;.;.;.;.;.;.;.;.;.;.;60;7;5;9;26;13;.;.;.;.;.;.;71;13;8;12;24;14;100;100;100;100;100;100;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
119;154;10;32;32;40;40;86,51685393;47,61904762;86,48648649;91,42857143;90,90909091;97,56097561;13;.;.;.;.;4;76,47058824;.;.;.;.;100;141;10;29;29;37;36;87,57763975;.;87,87878788;.;92,5;97,2972973;178;21;37;35;44;41;100;100;100;100;100;100;17;.;4;.;4;4;9,550561798;.;10,81081081;.;9,090909091;9,756097561;161;.;33;.;40;37;90,4494382;.;89,18918919;.;90,90909091;90,24390244
121;31;.;7;7;5;9;88,57142857;.;100;87,5;100;90;6;.;.;.;.;.;66,66666667;.;.;.;.;.;25;.;5;6;4;7;96,15384615;.;.;.;.;.;35;5;7;8;5;10;100;100;100;100;100;100;9;.;.;.;.;.;25,71428571;.;.;.;.;.;26;.;.;.;.;.;74,28571429;.;.;.;.;.
122;264;34;64;59;52;55;87,41721854;60,71428571;94,11764706;89,39393939;100;91,66666667;23;.;7;6;5;.;71,875;.;100;85,71428571;83,33333333;.;241;31;57;53;47;53;89,25925926;64,58333333;93,44262295;89,83050847;102,173913;94,64285714;302;56;68;66;52;60;100;100;100;100;100;100;32;8;7;7;6;4;10,59602649;14,28571429;10,29411765;10,60606061;11,53846154;6,666666667;270;48;61;59;46;56;89,40397351;85,71428571;89,70588235;89,39393939;88,46153846;93,33333333
123;317;47;62;63;77;68;96,06060606;73,4375;100;106,779661;98,71794872;101,4925373;25;4;.;5;4;11;92,59259259;80;.;100;80;110;292;43;61;58;73;57;96,36963696;72,88135593;.;107,4074074;100;100;330;64;62;59;78;67;100;100;100;100;100;100;27;5;.;5;5;10;8,181818182;7,8125;.;8,474576271;6,41025641;14,92537313;303;59;.;54;73;57;91,81818182;92,1875;.;91,52542373;93,58974359;85,07462687
124;792;96;139;182;179;196;85,62162162;65,30612245;75,54347826;93,81443299;91,79487179;95,6097561;171;13;24;43;48;43;77,37556561;37,14285714;44,44444444;93,47826087;104,3478261;107,5;621;83;115;139;131;153;88,21022727;74,10714286;88,46153846;93,91891892;87,91946309;92,72727273;925;147;184;194;195;205;100;100;100;100;100;100;221;35;54;46;46;40;23,89189189;23,80952381;29,34782609;23,71134021;23,58974359;19,51219512;704;112;130;148;149;165;76,10810811;76,19047619;70,65217391;76,28865979;76,41025641;80,48780488
125;547;68;106;109;129;135;88,36833603;62,3853211;88,33333333;88,61788618;97,72727273;100;100;10;16;20;25;29;72,99270073;37,03703704;69,56521739;64,51612903;100;93,5483871;447;58;90;89;104;106;92,73858921;70,73170732;92,78350515;96,73913043;97,19626168;101,9230769;619;109;120;123;132;135;100;100;100;100;100;100;137;27;23;31;25;31;22,13247173;24,7706422;19,16666667;25,20325203;18,93939394;22,96296296;482;82;97;92;107;104;77,86752827;75,2293578;80,83333333;74,79674797;81,06060606;77,03703704
127;206;32;33;44;51;46;91,15044248;69,56521739;89,18918919;102,3255814;96,22641509;97,87234043;16;.;.;.;.;7;76,19047619;.;.;.;.;116,6666667;190;30;31;41;49;39;92,68292683;.;.;.;106,5217391;95,12195122;226;46;37;43;53;47;100;100;100;100;100;100;21;.;.;.;7;6;9,292035398;.;.;.;13,20754717;12,76595745;205;.;.;.;46;41;90,7079646;.;.;.;86,79245283;87,23404255
128;385;53;79;88;92;73;86,32286996;59,5505618;89,77272727;90,72164948;97,87234043;93,58974359;55;.;12;9;20;11;68,75;.;70,58823529;75;86,95652174;84,61538462;330;50;67;79;72;62;90,16393443;67,56756757;94,36619718;92,94117647;101,4084507;95,38461538;446;89;88;97;94;78;100;100;100;100;100;100;80;15;17;12;23;13;17,93721973;16,85393258;19,31818182;12,37113402;24,46808511;16,66666667;366;74;71;85;71;65;82,06278027;83,14606742;80,68181818;87,62886598;75,53191489;83,33333333
135;362;42;74;72;83;91;90,27431421;61,76470588;94,87179487;88,88888889;94,31818182;105,8139535;26;.;4;6;.;14;60,46511628;.;50;75;.;127,2727273;336;42;70;66;81;77;93,8547486;75;100;90,4109589;96,42857143;102,6666667;401;68;78;81;88;86;100;100;100;100;100;100;43;12;8;8;4;11;10,72319202;17,64705882;10,25641026;9,87654321;4,545454545;12,79069767;358;56;70;73;84;75;89,27680798;82,35294118;89,74358974;90,12345679;95,45454545;87,20930233
136;707;88;139;147;160;173;89,26767677;67,17557252;83,73493976;98;97,56097561;95,5801105;69;.;10;19;19;20;65,71428571;.;45,45454545;95;82,60869565;83,33333333;638;87;129;128;141;153;92,86754003;75,65217391;89,58333333;98,46153846;100;97,4522293;792;131;166;150;164;181;100;100;100;100;100;100;105;16;22;20;23;24;13,25757576;12,21374046;13,25301205;13,33333333;14,02439024;13,25966851;687;115;144;130;141;157;86,74242424;87,78625954;86,74698795;86,66666667;85,97560976;86,74033149
137;314;39;63;73;63;76;86,50137741;63,93442623;85,13513514;89,02439024;94,02985075;96,20253165;32;.;7;9;5;10;78,04878049;.;116,6666667;81,81818182;100;90,90909091;282;38;56;64;58;66;87,57763975;71,69811321;82,35294118;90,14084507;93,5483871;97,05882353;363;61;74;82;67;79;100;100;100;100;100;100;41;8;6;11;5;11;11,29476584;13,1147541;8,108108108;13,41463415;7,462686567;13,92405063;322;53;68;71;62;68;88,70523416;86,8852459;91,89189189;86,58536585;92,53731343;86,07594937
138;293;47;56;70;53;67;83,00283286;55,95238095;83,58208955;92,10526316;94,64285714;95,71428571;40;.;8;9;7;13;67,79661017;.;66,66666667;81,81818182;116,6666667;108,3333333;253;44;48;61;46;54;86,05442177;66,66666667;87,27272727;93,84615385;92;93,10344828;353;84;67;76;56;70;100;100;100;100;100;100;59;18;12;11;6;12;16,71388102;21,42857143;17,91044776;14,47368421;10,71428571;17,14285714;294;66;55;65;50;58;83,28611898;78,57142857;82,08955224;85,52631579;89,28571429;82,85714286
211;1038;152;212;219;241;214;94,53551913;72,03791469;97,69585253;100;100,8368201;100,9433962;127;16;29;27;30;25;84,10596026;45,71428571;96,66666667;96,42857143;90,90909091;100;911;136;183;192;211;189;96,19852165;77,27272727;97,86096257;100,5235602;102,4271845;101,0695187;1098;211;217;219;239;212;100;100;100;100;100;100;151;35;30;28;33;25;13,75227687;16,58767773;13,82488479;12,78538813;13,80753138;11,79245283;947;176;187;191;206;187;86,24772313;83,41232227;86,17511521;87,21461187;86,19246862;88,20754717
213;1815;253;370;376;374;442;92,41344196;76,89969605;92,96482412;95,18987342;95,1653944;98,44097996;260;27;53;52;54;74;85,24590164;48,21428571;76,8115942;92,85714286;91,52542373;113,8461538;1555;226;317;324;320;368;93,73116335;82,78388278;96,35258359;95,57522124;95,80838323;95,83333333;1964;329;398;395;393;449;100;100;100;100;100;100;305;56;69;56;59;65;15,52953157;17,0212766;17,33668342;14,17721519;15,01272265;14,4766147;1659;273;329;339;334;384;84,47046843;82,9787234;82,66331658;85,82278481;84,98727735;85,5233853
214;1185;183;219;242;258;283;93,0871956;75,61983471;91,63179916;98,37398374;98,09885932;100;184;26;33;40;37;48;83,25791855;53,06122449;71,73913043;95,23809524;102,7777778;100;1001;157;186;202;221;235;95,15209125;81,34715026;96,37305699;99,01960784;97,35682819;100;1273;242;239;246;263;283;100;100;100;100;100;100;221;49;46;42;36;48;17,36056559;20,24793388;19,24686192;17,07317073;13,68821293;16,96113074;1052;193;193;204;227;235;82,63943441;79,75206612;80,75313808;82,92682927;86,31178707;83,03886926
215;775;130;134;151;187;173;90,32634033;77,38095238;87,58169935;94,375;95,8974359;95,05494505;57;5;10;14;19;9;64,04494382;26,31578947;66,66666667;73,68421053;79,16666667;75;718;125;124;137;168;164;93,3680104;83,89261745;89,85507246;97,16312057;98,24561404;96,47058824;858;168;153;160;195;182;100;100;100;100;100;100;89;19;15;19;24;12;10,37296037;11,30952381;9,803921569;11,875;12,30769231;6,593406593;769;149;138;141;171;170;89,62703963;88,69047619;90,19607843;88,125;87,69230769;93,40659341
216;1088;157;210;245;235;241;94,5264987;75,11961722;96,33027523;100,4098361;97,91666667;100,4166667;89;11;24;21;11;22;89;55;88,88888889;105;91,66666667;104,7619048;999;146;186;224;224;219;95,05233111;77,24867725;97,38219895;100;98,24561404;100;1151;209;218;244;240;240;100;100;100;100;100;100;100;20;27;20;12;21;8,688097307;9,56937799;12,3853211;8,196721311;5;8,75;1051;189;191;224;228;219;91,31190269;90,43062201;87,6146789;91,80327869;95;91,25
217;1593;188;316;340;354;395;93,65079365;74,01574803;95,46827795;97,70114943;98,06094183;97,05159705;171;15;39;44;37;36;87,24489796;41,66666667;108,3333333;93,61702128;92,5;97,2972973;1422;173;277;296;317;359;94,48504983;79,35779817;93,89830508;98,33887043;98,75389408;97,02702703;1701;254;331;348;361;407;100;100;100;100;100;100;196;36;36;47;40;37;11,52263374;14,17322835;10,87613293;13,50574713;11,08033241;9,090909091;1505;218;295;301;321;370;88,47736626;85,82677165;89,12386707;86,49425287;88,91966759;90,90909091
219;7449;1053;1509;1532;1634;1721;90,58737687;70,95687332;90,52189562;95,57080474;96,80094787;96,63110612;1152;110;234;272;277;259;79,2842395;36,91275168;78;90,96989967;97,19298246;95,57195572;6297;943;1275;1260;1357;1462;93,01329394;79,51096121;93,26993416;96,62576687;96,72131148;96,82119205;8223;1484;1667;1603;1688;1781;100;100;100;100;100;100;1453;298;300;299;285;271;17,66995014;20,08086253;17,99640072;18,65252651;16,88388626;15,21617069;6770;1186;1367;1304;1403;1510;82,33004986;79,91913747;82,00359928;81,34747349;83,11611374;84,78382931
220;3523;490;696;757;784;796;90,75218959;68,62745098;91,94187583;95,34005038;98,36888331;97,07317073;544;49;114;112;126;143;77,71428571;32,02614379;78,08219178;82,96296296;96,92307692;105,1470588;2979;441;582;645;658;653;93,62036455;78,60962567;95,25368249;97,87556904;98,65067466;95,46783626;3882;714;757;794;797;820;100;100;100;100;100;100;700;153;146;135;130;136;18,0319423;21,42857143;19,28665786;17,00251889;16,31116688;16,58536585;3182;561;611;659;667;684;81,9680577;78,57142857;80,71334214;82,99748111;83,68883312;83,41463415
221;809;114;167;173;183;172;89,88888889;66,27906977;90,27027027;95,5801105;96,31578947;100;81;7;18;23;17;16;68,6440678;25,92592593;66,66666667;76,66666667;85;114,2857143;728;107;149;150;166;156;93,09462916;73,79310345;94,30379747;99,33774834;97,64705882;98,73417722;900;172;185;181;190;172;100;100;100;100;100;100;118;27;27;30;20;14;13,11111111;15,69767442;14,59459459;16,57458564;10,52631579;8,139534884;782;145;158;151;170;158;86,88888889;84,30232558;85,40540541;83,42541436;89,47368421;91,86046512
226;1105;152;220;233;249;251;89,18482647;77,15736041;88;87,59398496;93,25842697;96,91119691;149;16;19;33;36;45;72,68292683;48,48484848;50;71,73913043;92,30769231;91,83673469;956;136;201;200;213;206;92,45647969;82,92682927;94,81132075;90,90909091;93,42105263;98,0952381;1239;197;250;266;267;259;100;100;100;100;100;100;205;33;38;46;39;49;16,54560129;16,75126904;15,2;17,29323308;14,60674157;18,91891892;1034;164;212;220;228;210;83,45439871;83,24873096;84,8;82,70676692;85,39325843;81,08108108
227;625;88;103;149;147;138;86,32596685;69,84126984;80,46875;90,3030303;91,30434783;95,83333333;63;7;11;16;16;13;65,625;36,84210526;61,11111111;64;80;92,85714286;562;81;92;133;131;125;89,49044586;75,70093458;83,63636364;95;92,90780142;96,15384615;724;126;128;165;161;144;100;100;100;100;100;100;96;19;18;25;20;14;13,25966851;15,07936508;14,0625;15,15151515;12,42236025;9,722222222;628;107;110;140;141;130;86,74033149;84,92063492;85,9375;84,84848485;87,57763975;90,27777778
228;1116;168;211;237;287;213;91,02773246;72,72727273;89,02953586;97,5308642;98,62542955;95,08928571;204;17;47;53;51;36;82,25806452;43,58974359;79,66101695;101,9230769;100;76,59574468;912;151;164;184;236;177;93,25153374;78,64583333;92,13483146;96,33507853;98,33333333;100;1226;231;237;243;291;224;100;100;100;100;100;100;248;39;59;52;51;47;20,22838499;16,88311688;24,89451477;21,39917695;17,5257732;20,98214286;978;192;178;191;240;177;79,77161501;83,11688312;75,10548523;78,60082305;82,4742268;79,01785714
229;644;94;126;150;139;135;89,56884562;69,11764706;90,64748201;96,15384615;94,55782313;95,74468085;82;5;17;20;18;22;91,11111111;29,41176471;106,25;117,6470588;90;110;562;89;109;130;121;113;89,3481717;74,78991597;88,61788618;93,52517986;95,27559055;93,38842975;719;136;139;156;147;141;100;100;100;100;100;100;90;17;16;17;20;20;12,51738526;12,5;11,51079137;10,8974359;13,60544218;14,18439716;629;119;123;139;127;121;87,48261474;87,5;88,48920863;89,1025641;86,39455782;85,81560284
230;2003;282;386;407;491;437;98,18627451;77,68595041;107,8212291;99,51100244;103,3684211;100,4597701;504;51;88;108;127;130;103,2786885;52,04081633;112,8205128;110,2040816;120,952381;119,266055;1499;231;298;299;364;307;96,58505155;87,16981132;106,4285714;96,1414791;98,37837838;94,17177914;2040;363;358;409;475;435;100;100;100;100;100;100;488;98;78;98;105;109;23,92156863;26,99724518;21,7877095;23,9608802;22,10526316;25,05747126;1552;265;280;311;370;326;76,07843137;73,00275482;78,2122905;76,0391198;77,89473684;74,94252874
231;2817;384;548;603;622;660;89,42857143;68,08510638;90,4290429;91,36363636;95,83975347;98,36065574;668;50;136;156;154;172;88,01054018;37,31343284;95,1048951;92,30769231;100,6535948;107,5;2149;334;412;447;468;488;89,87871184;77,6744186;88,98488121;91,03869654;94,35483871;95,49902153;3150;564;606;660;649;671;100;100;100;100;100;100;759;134;143;169;153;160;24,0952381;23,75886525;23,59735974;25,60606061;23,57473035;23,84500745;2391;430;463;491;496;511;75,9047619;76,24113475;76,40264026;74,39393939;76,42526965;76,15499255
233;1420;209;275;279;312;345;93,42105263;78,27715356;96,15384615;95,87628866;96;98,29059829;145;17;30;31;33;34;78,80434783;39,53488372;81,08108108;100;82,5;103,030303;1275;192;245;248;279;311;95,43413174;85,71428571;98,3935743;95,38461538;97,89473684;97,79874214;1520;267;286;291;325;351;100;100;100;100;100;100;184;43;37;31;40;33;12,10526316;16,10486891;12,93706294;10,65292096;12,30769231;9,401709402;1336;224;249;260;285;318;87,89473684;83,89513109;87,06293706;89,34707904;87,69230769;90,5982906
234;387;62;69;84;73;99;95,55555556;91,17647059;93,24324324;102,4390244;93,58974359;96,11650485;44;6;7;10;10;11;80;60;58,33333333;111,1111111;90,90909091;84,61538462;343;56;62;74;63;88;98;96,55172414;100;101,369863;94,02985075;97,77777778;405;68;74;82;78;103;100;100;100;100;100;100;55;10;12;9;11;13;13,58024691;14,70588235;16,21621622;10,97560976;14,1025641;12,62135922;350;58;62;73;67;90;86,41975309;85,29411765;83,78378378;89,02439024;85,8974359;87,37864078
235;2241;333;444;462;492;510;94,83707152;76,201373;94,66950959;100,8733624;101,2345679;99,41520468;410;43;82;76;91;118;90,30837004;44,32989691;91,11111111;105,5555556;97,84946237;115,6862745;1831;290;362;386;401;392;95,91409115;85,29411765;95,51451187;100;102,0356234;95,37712895;2363;437;469;458;486;513;100;100;100;100;100;100;454;97;90;72;93;102;19,212865;22,19679634;19,18976546;15,72052402;19,13580247;19,88304094;1909;340;379;386;393;411;80,787135;77,80320366;80,81023454;84,27947598;80,86419753;80,11695906
236;1094;182;218;225;246;223;94,06706793;82,72727273;96,03524229;98,25327511;97,61904762;94,89361702;90;11;19;15;25;20;72;37,93103448;90,47619048;100;78,125;71,42857143;1004;171;199;210;221;203;96,72447013;89,52879581;96,60194175;98,13084112;100,4545455;98,06763285;1163;220;227;229;252;235;100;100;100;100;100;100;125;29;21;15;32;28;10,74806535;13,18181818;9,251101322;6,550218341;12,6984127;11,91489362;1038;191;206;214;220;207;89,25193465;86,81818182;90,74889868;93,44978166;87,3015873;88,08510638
237;1383;216;265;262;308;332;88,996139;68,35443038;88,9261745;95,62043796;96,25;95,95375723;146;18;25;25;33;45;77,24867725;46,15384615;60,97560976;92,59259259;91,66666667;97,82608696;1237;198;240;237;275;287;90,62271062;71,4801444;93,38521401;95,951417;96,83098592;95,66666667;1554;316;298;274;320;346;100;100;100;100;100;100;189;39;41;27;36;46;12,16216216;12,34177215;13,75838926;9,854014599;11,25;13,29479769;1365;277;257;247;284;300;87,83783784;87,65822785;86,24161074;90,1459854;88,75;86,70520231
238;622;71;121;123;140;167;87,97736917;63,39285714;85,81560284;93,18181818;95,23809524;95,42857143;85;7;17;17;22;22;75,89285714;30,43478261;80,95238095;85;95,65217391;88;537;64;104;106;118;145;90,25210084;71,91011236;86,66666667;94,64285714;95,16129032;96,66666667;707;112;141;132;147;175;100;100;100;100;100;100;112;23;21;20;23;25;15,84158416;20,53571429;14,89361702;15,15151515;15,6462585;14,28571429;595;89;120;112;124;150;84,15841584;79,46428571;85,10638298;84,84848485;84,3537415;85,71428571
239;151;26;26;31;36;32;95,56962025;81,25;89,65517241;96,875;109,0909091;100;11;.;.;4;.;.;91,66666667;.;.;100;.;.;140;25;26;27;33;29;95,89041096;.;.;96,42857143;.;.;158;32;29;32;33;32;100;100;100;100;100;100;12;.;.;4;.;.;7,594936709;.;.;12,5;.;.;146;.;.;28;.;.;92,40506329;.;.;87,5;.;.
301;36345;5708;7651;7656;7691;7639;85,70114834;63,52103272;86,40316206;91,48046362;94,05649994;95,22562952;10118;818;1927;2290;2476;2607;79,46905435;32,65469062;75,06817296;88,89751553;97,13613182;102,8402367;26227;4890;5724;5366;5215;5032;88,37483573;75,45131924;91,03053435;92,62903504;92,66169154;91,70767268;42409;8986;8855;8369;8177;8022;100;100;100;100;100;100;12732;2505;2567;2576;2549;2535;30,02192931;27,87669708;28,9892716;30,78026049;31,17280176;31,60059835;29677;6481;6288;5793;5628;5487;69,97807069;72,12330292;71,0107284;69,21973951;68,82719824;68,39940165
402;790;110;147;165;182;186;88,26815642;63,95348837;88,55421687;98,21428571;95,28795812;93,93939394;100;9;17;16;29;29;69,93006993;37,5;62,96296296;76,19047619;78,37837838;85,29411765;690;101;130;149;153;157;91,75531915;68,24324324;93,52517986;101,3605442;99,35064935;95,73170732;895;172;166;168;191;198;100;100;100;100;100;100;143;24;27;21;37;34;15,97765363;13,95348837;16,26506024;12,5;19,37172775;17,17171717;752;148;139;147;154;164;84,02234637;86,04651163;83,73493976;87,5;80,62827225;82,82828283
403;1447;229;289;268;324;337;94,8852459;78,96551724;92,33226837;101,1320755;102,8571429;98,5380117;197;31;38;36;41;51;90,78341014;73,80952381;76;97,2972973;113,8888889;98,07692308;1250;198;251;232;283;286;95,56574924;79,83870968;95,43726236;101,754386;101,4336918;98,62068966;1525;290;313;265;315;342;100;100;100;100;100;100;217;42;50;37;36;52;14,2295082;14,48275862;15,97444089;13,96226415;11,42857143;15,20467836;1308;248;263;228;279;290;85,7704918;85,51724138;84,02555911;86,03773585;88,57142857;84,79532164
412;1697;226;336;359;374;402;92,37887861;73,85620915;92,56198347;94,72295515;99,20424403;97,57281553;155;11;31;31;41;41;75,24271845;29,72972973;72,09302326;83,78378378;93,18181818;91,11111111;1542;215;305;328;333;361;94,54322502;79,92565056;95,3125;95,90643275;100;98,36512262;1837;306;363;379;377;412;100;100;100;100;100;100;206;37;43;37;44;45;11,21393576;12,09150327;11,84573003;9,762532982;11,67108753;10,9223301;1631;269;320;342;333;367;88,78606424;87,90849673;88,15426997;90,23746702;88,32891247;89,0776699
415;334;43;66;74;65;86;81,06796117;55,84415584;79,51807229;85,05747126;86,66666667;95,55555556;30;.;6;9;4;9;60;.;66,66666667;69,23076923;57,14285714;81,81818182;304;41;60;65;61;77;83,97790055;61,19402985;81,08108108;87,83783784;89,70588235;97,46835443;412;77;83;87;75;90;100;100;100;100;100;100;50;10;9;13;7;11;12,13592233;12,98701299;10,84337349;14,94252874;9,333333333;12,22222222;362;67;74;74;68;79;87,86407767;87,01298701;89,15662651;85,05747126;90,66666667;87,77777778
417;1069;171;212;229;218;239;92,23468507;72,76595745;94,22222222;99,13419913;95,61403509;99,58333333;96;13;16;26;18;23;72,18045113;44,82758621;69,56521739;72,22222222;90;92;973;158;196;203;200;216;94,83430799;76,69902913;97,02970297;104,1025641;96,15384615;100,4651163;1159;235;225;231;228;240;100;100;100;100;100;100;133;29;23;36;20;25;11,47540984;12,34042553;10,22222222;15,58441558;8,771929825;10,41666667;1026;206;202;195;208;215;88,52459016;87,65957447;89,77777778;84,41558442;91,22807018;89,58333333
418;209;20;47;45;43;54;89,31623932;57,14285714;87,03703704;102,2727273;95,55555556;96,42857143;9;.;.;.;.;4;100;.;.;.;.;.;200;20;45;43;42;50;88,88888889;.;.;.;.;.;234;35;54;44;45;56;100;100;100;100;100;100;9;.;.;.;.;.;3,846153846;.;.;.;.;.;225;.;.;.;.;.;96,15384615;.;.;.;.;.
419;353;43;80;71;71;88;90,74550129;62,31884058;94,11764706;93,42105263;98,61111111;101,1494253;25;5;4;6;6;4;71,42857143;45,45454545;57,14285714;100;100;80;328;38;76;65;65;84;92,65536723;65,51724138;97,43589744;92,85714286;98,48484848;102,4390244;389;69;85;76;72;87;100;100;100;100;100;100;35;11;7;6;6;5;8,997429306;15,94202899;8,235294118;7,894736842;8,333333333;5,747126437;354;58;78;70;66;82;91,00257069;84,05797101;91,76470588;92,10526316;91,66666667;94,25287356
