"tabell_navn","aar","kommune_nr","vreg_9","enhet","tabellvariabel"
"befolkning_verdensregion_9","2015","0419","afrika","person","43"
"befolkning_verdensregion_9","2015","0419","sor_og_mellom_amerika","person","17"
"befolkning_verdensregion_9","2015","0419","alle","person","446"
"befolkning_verdensregion_9","2015","0420","norden","person","146"
"befolkning_verdensregion_9","2015","0420","vest_europa","person","32"
"befolkning_verdensregion_9","2015","0420","eu_ost_europa","person","60"
"befolkning_verdensregion_9","2015","0420","ost_europa_ellers","person","42"
"befolkning_verdensregion_9","2015","0420","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0420","asia","person","89"
"befolkning_verdensregion_9","2015","0420","afrika","person","30"
"befolkning_verdensregion_9","2015","0420","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","0420","alle","person","407"
"befolkning_verdensregion_9","2015","0423","norden","person","60"
"befolkning_verdensregion_9","2015","0423","vest_europa","person","27"
"befolkning_verdensregion_9","2015","0423","eu_ost_europa","person","93"
"befolkning_verdensregion_9","2015","0423","ost_europa_ellers","person","26"
"befolkning_verdensregion_9","2015","0423","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0423","asia","person","84"
"befolkning_verdensregion_9","2015","0423","afrika","person","32"
"befolkning_verdensregion_9","2015","0423","sor_og_mellom_amerika","person","5"
"befolkning_verdensregion_9","2015","0423","alle","person","330"
"befolkning_verdensregion_9","2015","0425","norden","person","74"
"befolkning_verdensregion_9","2015","0425","vest_europa","person","31"
"befolkning_verdensregion_9","2015","0425","eu_ost_europa","person","122"
"befolkning_verdensregion_9","2015","0425","ost_europa_ellers","person","35"
"befolkning_verdensregion_9","2015","0425","nord_amerika_oseania","person","6"
"befolkning_verdensregion_9","2015","0425","asia","person","117"
"befolkning_verdensregion_9","2015","0425","afrika","person","127"
"befolkning_verdensregion_9","2015","0425","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0425","alle","person","518"
"befolkning_verdensregion_9","2015","0426","norden","person","45"
"befolkning_verdensregion_9","2015","0426","vest_europa","person","43"
"befolkning_verdensregion_9","2015","0426","eu_ost_europa","person","89"
"befolkning_verdensregion_9","2015","0426","ost_europa_ellers","person","9"
"befolkning_verdensregion_9","2015","0426","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0426","asia","person","41"
"befolkning_verdensregion_9","2015","0426","afrika","person","4"
"befolkning_verdensregion_9","2015","0426","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0426","alle","person","237"
"befolkning_verdensregion_9","2015","0427","norden","person","219"
"befolkning_verdensregion_9","2015","0427","vest_europa","person","131"
"befolkning_verdensregion_9","2015","0427","eu_ost_europa","person","368"
"befolkning_verdensregion_9","2015","0427","ost_europa_ellers","person","197"
"befolkning_verdensregion_9","2015","0427","nord_amerika_oseania","person","27"
"befolkning_verdensregion_9","2015","0427","asia","person","410"
"befolkning_verdensregion_9","2015","0427","afrika","person","339"
"befolkning_verdensregion_9","2015","0427","sor_og_mellom_amerika","person","43"
"befolkning_verdensregion_9","2015","0427","alle","person","1734"
"befolkning_verdensregion_9","2015","0428","norden","person","178"
"befolkning_verdensregion_9","2015","0428","vest_europa","person","79"
"befolkning_verdensregion_9","2015","0428","eu_ost_europa","person","135"
"befolkning_verdensregion_9","2015","0428","ost_europa_ellers","person","37"
"befolkning_verdensregion_9","2015","0428","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","0428","asia","person","70"
"befolkning_verdensregion_9","2015","0428","afrika","person","61"
"befolkning_verdensregion_9","2015","0428","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0428","alle","person","571"
"befolkning_verdensregion_9","2015","0429","norden","person","37"
"befolkning_verdensregion_9","2015","0429","vest_europa","person","62"
"befolkning_verdensregion_9","2015","0429","eu_ost_europa","person","116"
"befolkning_verdensregion_9","2015","0429","ost_europa_ellers","person","17"
"befolkning_verdensregion_9","2015","0429","nord_amerika_oseania","person","6"
"befolkning_verdensregion_9","2015","0429","asia","person","38"
"befolkning_verdensregion_9","2015","0429","afrika","person","26"
"befolkning_verdensregion_9","2015","0429","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","0429","alle","person","306"
"befolkning_verdensregion_9","2015","0430","norden","person","20"
"befolkning_verdensregion_9","2015","0430","vest_europa","person","69"
"befolkning_verdensregion_9","2015","0430","eu_ost_europa","person","47"
"befolkning_verdensregion_9","2015","0430","ost_europa_ellers","person","20"
"befolkning_verdensregion_9","2015","0430","nord_amerika_oseania","person","9"
"befolkning_verdensregion_9","2015","0430","asia","person","51"
"befolkning_verdensregion_9","2015","0430","afrika","person","97"
"befolkning_verdensregion_9","2015","0430","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0430","alle","person","313"
"befolkning_verdensregion_9","2015","0432","norden","person","23"
"befolkning_verdensregion_9","2015","0432","vest_europa","person","17"
"befolkning_verdensregion_9","2015","0432","eu_ost_europa","person","20"
"befolkning_verdensregion_9","2015","0432","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","0432","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0432","asia","person","23"
"befolkning_verdensregion_9","2015","0432","afrika","person","0"
"befolkning_verdensregion_9","2015","0432","sor_og_mellom_amerika","person","8"
"befolkning_verdensregion_9","2015","0432","alle","person","98"
"befolkning_verdensregion_9","2015","0434","norden","person","37"
"befolkning_verdensregion_9","2015","0434","vest_europa","person","12"
"befolkning_verdensregion_9","2015","0434","eu_ost_europa","person","9"
"befolkning_verdensregion_9","2015","0434","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","0434","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0434","asia","person","56"
"befolkning_verdensregion_9","2015","0434","afrika","person","24"
"befolkning_verdensregion_9","2015","0434","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0434","alle","person","146"
"befolkning_verdensregion_9","2015","0436","norden","person","7"
"befolkning_verdensregion_9","2015","0436","vest_europa","person","59"
"befolkning_verdensregion_9","2015","0436","eu_ost_europa","person","33"
"befolkning_verdensregion_9","2015","0436","ost_europa_ellers","person","13"
"befolkning_verdensregion_9","2015","0436","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0436","asia","person","20"
"befolkning_verdensregion_9","2015","0436","afrika","person","40"
"befolkning_verdensregion_9","2015","0436","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0436","alle","person","172"
"befolkning_verdensregion_9","2015","0437","norden","person","34"
"befolkning_verdensregion_9","2015","0437","vest_europa","person","39"
"befolkning_verdensregion_9","2015","0437","eu_ost_europa","person","244"
"befolkning_verdensregion_9","2015","0437","ost_europa_ellers","person","22"
"befolkning_verdensregion_9","2015","0437","nord_amerika_oseania","person","5"
"befolkning_verdensregion_9","2015","0437","asia","person","100"
"befolkning_verdensregion_9","2015","0437","afrika","person","80"
"befolkning_verdensregion_9","2015","0437","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0437","alle","person","530"
"befolkning_verdensregion_9","2015","0438","norden","person","14"
"befolkning_verdensregion_9","2015","0438","vest_europa","person","19"
"befolkning_verdensregion_9","2015","0438","eu_ost_europa","person","31"
"befolkning_verdensregion_9","2015","0438","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","0438","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0438","asia","person","19"
"befolkning_verdensregion_9","2015","0438","afrika","person","37"
"befolkning_verdensregion_9","2015","0438","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0438","alle","person","130"
"befolkning_verdensregion_9","2015","0439","norden","person","7"
"befolkning_verdensregion_9","2015","0439","vest_europa","person","23"
"befolkning_verdensregion_9","2015","0439","eu_ost_europa","person","11"
"befolkning_verdensregion_9","2015","0439","ost_europa_ellers","person","5"
"befolkning_verdensregion_9","2015","0439","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0439","asia","person","8"
"befolkning_verdensregion_9","2015","0439","afrika","person","10"
"befolkning_verdensregion_9","2015","0439","sor_og_mellom_amerika","person","0"
"befolkning_verdensregion_9","2015","0439","alle","person","64"
"befolkning_verdensregion_9","2015","0441","norden","person","21"
"befolkning_verdensregion_9","2015","0441","vest_europa","person","36"
"befolkning_verdensregion_9","2015","0441","eu_ost_europa","person","57"
"befolkning_verdensregion_9","2015","0441","ost_europa_ellers","person","15"
"befolkning_verdensregion_9","2015","0441","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0441","asia","person","27"
"befolkning_verdensregion_9","2015","0441","afrika","person","7"
"befolkning_verdensregion_9","2015","0441","sor_og_mellom_amerika","person","4"
"befolkning_verdensregion_9","2015","0441","alle","person","167"
"befolkning_verdensregion_9","2015","0501","norden","person","397"
"befolkning_verdensregion_9","2015","0501","vest_europa","person","271"
"befolkning_verdensregion_9","2015","0501","eu_ost_europa","person","458"
"befolkning_verdensregion_9","2015","0501","ost_europa_ellers","person","304"
"befolkning_verdensregion_9","2015","0501","nord_amerika_oseania","person","44"
"befolkning_verdensregion_9","2015","0501","asia","person","744"
"befolkning_verdensregion_9","2015","0501","afrika","person","387"
"befolkning_verdensregion_9","2015","0501","sor_og_mellom_amerika","person","27"
"befolkning_verdensregion_9","2015","0501","alle","person","2632"
"befolkning_verdensregion_9","2015","0502","norden","person","268"
"befolkning_verdensregion_9","2015","0502","vest_europa","person","225"
"befolkning_verdensregion_9","2015","0502","eu_ost_europa","person","745"
"befolkning_verdensregion_9","2015","0502","ost_europa_ellers","person","378"
"befolkning_verdensregion_9","2015","0502","nord_amerika_oseania","person","36"
"befolkning_verdensregion_9","2015","0502","asia","person","1037"
"befolkning_verdensregion_9","2015","0502","afrika","person","458"
"befolkning_verdensregion_9","2015","0502","sor_og_mellom_amerika","person","54"
"befolkning_verdensregion_9","2015","0502","alle","person","3201"
"befolkning_verdensregion_9","2015","0511","norden","person","16"
"befolkning_verdensregion_9","2015","0511","vest_europa","person","25"
"befolkning_verdensregion_9","2015","0511","eu_ost_europa","person","86"
"befolkning_verdensregion_9","2015","0511","ost_europa_ellers","person","8"
"befolkning_verdensregion_9","2015","0511","nord_amerika_oseania","person","4"
"befolkning_verdensregion_9","2015","0511","asia","person","56"
"befolkning_verdensregion_9","2015","0511","afrika","person","48"
"befolkning_verdensregion_9","2015","0511","sor_og_mellom_amerika","person","6"
"befolkning_verdensregion_9","2015","0511","alle","person","249"
"befolkning_verdensregion_9","2015","0512","norden","person","11"
"befolkning_verdensregion_9","2015","0512","vest_europa","person","29"
"befolkning_verdensregion_9","2015","0512","eu_ost_europa","person","71"
"befolkning_verdensregion_9","2015","0512","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","0512","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0512","asia","person","5"
"befolkning_verdensregion_9","2015","0512","afrika","person","10"
"befolkning_verdensregion_9","2015","0512","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0512","alle","person","136"
"befolkning_verdensregion_9","2015","0513","norden","person","9"
"befolkning_verdensregion_9","2015","0513","vest_europa","person","14"
"befolkning_verdensregion_9","2015","0513","eu_ost_europa","person","48"
"befolkning_verdensregion_9","2015","0513","ost_europa_ellers","person","15"
"befolkning_verdensregion_9","2015","0513","nord_amerika_oseania","person","3"
"befolkning_verdensregion_9","2015","0513","asia","person","10"
"befolkning_verdensregion_9","2015","0513","afrika","person","34"
"befolkning_verdensregion_9","2015","0513","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0513","alle","person","136"
"befolkning_verdensregion_9","2015","0514","norden","person","8"
"befolkning_verdensregion_9","2015","0514","vest_europa","person","26"
"befolkning_verdensregion_9","2015","0514","eu_ost_europa","person","20"
"befolkning_verdensregion_9","2015","0514","ost_europa_ellers","person","4"
"befolkning_verdensregion_9","2015","0514","nord_amerika_oseania","person","0"
"befolkning_verdensregion_9","2015","0514","asia","person","24"
"befolkning_verdensregion_9","2015","0514","afrika","person","32"
"befolkning_verdensregion_9","2015","0514","sor_og_mellom_amerika","person","3"
"befolkning_verdensregion_9","2015","0514","alle","person","117"
"befolkning_verdensregion_9","2015","0515","norden","person","17"
"befolkning_verdensregion_9","2015","0515","vest_europa","person","13"
"befolkning_verdensregion_9","2015","0515","eu_ost_europa","person","41"
"befolkning_verdensregion_9","2015","0515","ost_europa_ellers","person","10"
"befolkning_verdensregion_9","2015","0515","nord_amerika_oseania","person","0"
