"aar","bydel_nr","vreg_3","kjonn","tabellvariabel","tabell_navn","enhet"
"2009","030107","alle","1","62","sysselsatte_kjonn_land","prosent"
"2009","030107","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2009","030108","1","0","69","sysselsatte_kjonn_land","prosent"
"2009","030108","1","1","71","sysselsatte_kjonn_land","prosent"
"2009","030108","1","alle","70","sysselsatte_kjonn_land","prosent"
"2009","030108","2","0","50","sysselsatte_kjonn_land","prosent"
"2009","030108","2","1","57","sysselsatte_kjonn_land","prosent"
"2009","030108","2","alle","53","sysselsatte_kjonn_land","prosent"
"2009","030108","alle","0","56","sysselsatte_kjonn_land","prosent"
"2009","030108","alle","1","62","sysselsatte_kjonn_land","prosent"
"2009","030108","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2009","030109","1","0","73","sysselsatte_kjonn_land","prosent"
"2009","030109","1","1","75","sysselsatte_kjonn_land","prosent"
"2009","030109","1","alle","74","sysselsatte_kjonn_land","prosent"
"2009","030109","2","0","47","sysselsatte_kjonn_land","prosent"
"2009","030109","2","1","58","sysselsatte_kjonn_land","prosent"
"2009","030109","2","alle","53","sysselsatte_kjonn_land","prosent"
"2009","030109","alle","0","54","sysselsatte_kjonn_land","prosent"
"2009","030109","alle","1","63","sysselsatte_kjonn_land","prosent"
"2009","030109","alle","alle","59","sysselsatte_kjonn_land","prosent"
"2009","030110","1","0","72","sysselsatte_kjonn_land","prosent"
"2009","030110","1","1","77","sysselsatte_kjonn_land","prosent"
"2009","030110","1","alle","74","sysselsatte_kjonn_land","prosent"
"2009","030110","2","0","47","sysselsatte_kjonn_land","prosent"
"2009","030110","2","1","59","sysselsatte_kjonn_land","prosent"
"2009","030110","2","alle","53","sysselsatte_kjonn_land","prosent"
"2009","030110","alle","0","52","sysselsatte_kjonn_land","prosent"
"2009","030110","alle","1","64","sysselsatte_kjonn_land","prosent"
"2009","030110","alle","alle","58","sysselsatte_kjonn_land","prosent"
"2009","030111","1","0","63","sysselsatte_kjonn_land","prosent"
"2009","030111","1","1","67","sysselsatte_kjonn_land","prosent"
"2009","030111","1","alle","65","sysselsatte_kjonn_land","prosent"
"2009","030111","2","0","45","sysselsatte_kjonn_land","prosent"
"2009","030111","2","1","57","sysselsatte_kjonn_land","prosent"
"2009","030111","2","alle","51","sysselsatte_kjonn_land","prosent"
"2009","030111","alle","0","50","sysselsatte_kjonn_land","prosent"
"2009","030111","alle","1","59","sysselsatte_kjonn_land","prosent"
"2009","030111","alle","alle","55","sysselsatte_kjonn_land","prosent"
"2009","030112","1","0","68","sysselsatte_kjonn_land","prosent"
"2009","030112","1","1","73","sysselsatte_kjonn_land","prosent"
"2009","030112","1","alle","71","sysselsatte_kjonn_land","prosent"
"2009","030112","2","0","49","sysselsatte_kjonn_land","prosent"
"2009","030112","2","1","65","sysselsatte_kjonn_land","prosent"
"2009","030112","2","alle","57","sysselsatte_kjonn_land","prosent"
"2009","030112","alle","0","54","sysselsatte_kjonn_land","prosent"
"2009","030112","alle","1","68","sysselsatte_kjonn_land","prosent"
"2009","030112","alle","alle","61","sysselsatte_kjonn_land","prosent"
"2009","030113","1","0","65","sysselsatte_kjonn_land","prosent"
"2009","030113","1","1","71","sysselsatte_kjonn_land","prosent"
"2009","030113","1","alle","69","sysselsatte_kjonn_land","prosent"
"2009","030113","2","0","50","sysselsatte_kjonn_land","prosent"
"2009","030113","2","1","66","sysselsatte_kjonn_land","prosent"
"2009","030113","2","alle","58","sysselsatte_kjonn_land","prosent"
"2009","030113","alle","0","53","sysselsatte_kjonn_land","prosent"
"2009","030113","alle","1","67","sysselsatte_kjonn_land","prosent"
