"tabell_navn","aar","kommune_nr","vreg_3","enhet","botid_5","tabellvariabel"
"befolkning_botid","2015","1029","1","personer","0_4","116"
"befolkning_botid","2015","1029","2","personer","0_4","62"
"befolkning_botid","2015","1029","alle","personer","0_4","178"
"befolkning_botid","2015","1032","1","personer","0_4","158"
"befolkning_botid","2015","1032","2","personer","0_4","238"
"befolkning_botid","2015","1032","alle","personer","0_4","396"
"befolkning_botid","2015","1034","1","personer","0_4","34"
"befolkning_botid","2015","1034","2","personer","0_4","18"
"befolkning_botid","2015","1034","alle","personer","0_4","52"
"befolkning_botid","2015","1037","1","personer","0_4","88"
"befolkning_botid","2015","1037","2","personer","0_4","137"
"befolkning_botid","2015","1037","alle","personer","0_4","225"
"befolkning_botid","2015","1046","1","personer","0_4","54"
"befolkning_botid","2015","1046","2","personer","0_4","19"
"befolkning_botid","2015","1046","alle","personer","0_4","73"
"befolkning_botid","2015","1101","1","personer","0_4","389"
"befolkning_botid","2015","1101","2","personer","0_4","320"
"befolkning_botid","2015","1101","alle","personer","0_4","709"
"befolkning_botid","2015","1102","1","personer","0_4","3347"
"befolkning_botid","2015","1102","2","personer","0_4","1678"
"befolkning_botid","2015","1102","alle","personer","0_4","5025"
"befolkning_botid","2015","1103","1","personer","0_4","6758"
"befolkning_botid","2015","1103","2","personer","0_4","4203"
"befolkning_botid","2015","1103","alle","personer","0_4","10961"
"befolkning_botid","2015","1106","1","personer","0_4","1521"
"befolkning_botid","2015","1106","2","personer","0_4","691"
"befolkning_botid","2015","1106","alle","personer","0_4","2212"
"befolkning_botid","2015","1111","1","personer","0_4","65"
"befolkning_botid","2015","1111","2","personer","0_4","32"
"befolkning_botid","2015","1111","alle","personer","0_4","97"
"befolkning_botid","2015","1112","1","personer","0_4","52"
"befolkning_botid","2015","1112","2","personer","0_4","72"
"befolkning_botid","2015","1112","alle","personer","0_4","124"
"befolkning_botid","2015","1114","1","personer","0_4","82"
"befolkning_botid","2015","1114","2","personer","0_4","19"
"befolkning_botid","2015","1114","alle","personer","0_4","101"
"befolkning_botid","2015","1119","1","personer","0_4","951"
"befolkning_botid","2015","1119","2","personer","0_4","261"
"befolkning_botid","2015","1119","alle","personer","0_4","1212"
"befolkning_botid","2015","1120","1","personer","0_4","803"
"befolkning_botid","2015","1120","2","personer","0_4","242"
"befolkning_botid","2015","1120","alle","personer","0_4","1045"
"befolkning_botid","2015","1121","1","personer","0_4","497"
"befolkning_botid","2015","1121","2","personer","0_4","231"
"befolkning_botid","2015","1121","alle","personer","0_4","728"
"befolkning_botid","2015","1122","1","personer","0_4","400"
"befolkning_botid","2015","1122","2","personer","0_4","150"
"befolkning_botid","2015","1122","alle","personer","0_4","550"
"befolkning_botid","2015","1124","1","personer","0_4","1292"
"befolkning_botid","2015","1124","2","personer","0_4","626"
"befolkning_botid","2015","1124","alle","personer","0_4","1918"
"befolkning_botid","2015","1127","1","personer","0_4","330"
"befolkning_botid","2015","1127","2","personer","0_4","190"
"befolkning_botid","2015","1127","alle","personer","0_4","520"
"befolkning_botid","2015","1129","1","personer","0_4","27"
"befolkning_botid","2015","1129","2","personer","0_4","7"
"befolkning_botid","2015","1129","alle","personer","0_4","34"
"befolkning_botid","2015","1130","1","personer","0_4","297"
"befolkning_botid","2015","1130","2","personer","0_4","254"
"befolkning_botid","2015","1130","alle","personer","0_4","551"
"befolkning_botid","2015","1133","1","personer","0_4","150"
"befolkning_botid","2015","1133","2","personer","0_4","48"
"befolkning_botid","2015","1133","alle","personer","0_4","198"
"befolkning_botid","2015","1134","1","personer","0_4","100"
"befolkning_botid","2015","1134","2","personer","0_4","92"
"befolkning_botid","2015","1134","alle","personer","0_4","192"
"befolkning_botid","2015","1135","1","personer","0_4","94"
"befolkning_botid","2015","1135","2","personer","0_4","99"
"befolkning_botid","2015","1135","alle","personer","0_4","193"
"befolkning_botid","2015","1141","1","personer","0_4","193"
"befolkning_botid","2015","1141","2","personer","0_4","14"
"befolkning_botid","2015","1141","alle","personer","0_4","207"
"befolkning_botid","2015","1142","1","personer","0_4","198"
"befolkning_botid","2015","1142","2","personer","0_4","53"
"befolkning_botid","2015","1142","alle","personer","0_4","251"
"befolkning_botid","2015","1144","1","personer","0_4","19"
"befolkning_botid","2015","1144","2","personer","0_4","10"
"befolkning_botid","2015","1144","alle","personer","0_4","29"
"befolkning_botid","2015","1145","1","personer","0_4","40"
"befolkning_botid","2015","1145","2","personer","0_4","11"
"befolkning_botid","2015","1145","alle","personer","0_4","51"
"befolkning_botid","2015","1146","1","personer","0_4","213"
"befolkning_botid","2015","1146","2","personer","0_4","140"
"befolkning_botid","2015","1146","alle","personer","0_4","353"
"befolkning_botid","2015","1149","1","personer","0_4","986"
"befolkning_botid","2015","1149","2","personer","0_4","440"
"befolkning_botid","2015","1149","alle","personer","0_4","1426"
"befolkning_botid","2015","1151","1","personer","0_4","3"
"befolkning_botid","2015","1151","2","personer","0_4","5"
"befolkning_botid","2015","1151","alle","personer","0_4","8"
"befolkning_botid","2015","1160","1","personer","0_4","530"
"befolkning_botid","2015","1160","2","personer","0_4","111"
"befolkning_botid","2015","1160","alle","personer","0_4","641"
"befolkning_botid","2015","1201","1","personer","0_4","10770"
"befolkning_botid","2015","1201","2","personer","0_4","5915"
"befolkning_botid","2015","1201","alle","personer","0_4","16685"
"befolkning_botid","2015","1211","1","personer","0_4","187"
"befolkning_botid","2015","1211","2","personer","0_4","36"
"befolkning_botid","2015","1211","alle","personer","0_4","223"
"befolkning_botid","2015","1216","1","personer","0_4","156"
"befolkning_botid","2015","1216","2","personer","0_4","73"
"befolkning_botid","2015","1216","alle","personer","0_4","229"
"befolkning_botid","2015","1219","1","personer","0_4","287"
"befolkning_botid","2015","1219","2","personer","0_4","218"
"befolkning_botid","2015","1219","alle","personer","0_4","505"
"befolkning_botid","2015","1221","1","personer","0_4","564"
"befolkning_botid","2015","1221","2","personer","0_4","303"
"befolkning_botid","2015","1221","alle","personer","0_4","867"
"befolkning_botid","2015","1222","1","personer","0_4","89"
"befolkning_botid","2015","1222","2","personer","0_4","23"
"befolkning_botid","2015","1222","alle","personer","0_4","112"
"befolkning_botid","2015","1223","1","personer","0_4","98"
"befolkning_botid","2015","1223","2","personer","0_4","21"
"befolkning_botid","2015","1223","alle","personer","0_4","119"
"befolkning_botid","2015","1224","1","personer","0_4","309"
"befolkning_botid","2015","1224","2","personer","0_4","136"
"befolkning_botid","2015","1224","alle","personer","0_4","445"
"befolkning_botid","2015","1227","1","personer","0_4","24"
"befolkning_botid","2015","1227","2","personer","0_4","9"
"befolkning_botid","2015","1227","alle","personer","0_4","33"
"befolkning_botid","2015","1228","1","personer","0_4","154"
"befolkning_botid","2015","1228","2","personer","0_4","136"
"befolkning_botid","2015","1228","alle","personer","0_4","290"
"befolkning_botid","2015","1231","1","personer","0_4","95"
"befolkning_botid","2015","1231","2","personer","0_4","110"
"befolkning_botid","2015","1231","alle","personer","0_4","205"
"befolkning_botid","2015","1232","1","personer","0_4","35"
"befolkning_botid","2015","1232","2","personer","0_4","11"
"befolkning_botid","2015","1232","alle","personer","0_4","46"
"befolkning_botid","2015","1233","1","personer","0_4","45"
"befolkning_botid","2015","1233","2","personer","0_4","24"
"befolkning_botid","2015","1233","alle","personer","0_4","69"
"befolkning_botid","2015","1234","1","personer","0_4","23"
"befolkning_botid","2015","1234","2","personer","0_4","7"
"befolkning_botid","2015","1234","alle","personer","0_4","30"
"befolkning_botid","2015","1235","1","personer","0_4","316"
"befolkning_botid","2015","1235","2","personer","0_4","206"
"befolkning_botid","2015","1235","alle","personer","0_4","522"
"befolkning_botid","2015","1238","1","personer","0_4","269"
"befolkning_botid","2015","1238","2","personer","0_4","167"
"befolkning_botid","2015","1238","alle","personer","0_4","436"
"befolkning_botid","2015","1241","1","personer","0_4","91"
"befolkning_botid","2015","1241","2","personer","0_4","25"
"befolkning_botid","2015","1241","alle","personer","0_4","116"
"befolkning_botid","2015","1242","1","personer","0_4","41"
"befolkning_botid","2015","1242","2","personer","0_4","19"
"befolkning_botid","2015","1242","alle","personer","0_4","60"
"befolkning_botid","2015","1243","1","personer","0_4","687"
"befolkning_botid","2015","1243","2","personer","0_4","177"
"befolkning_botid","2015","1243","alle","personer","0_4","864"
"befolkning_botid","2015","1244","1","personer","0_4","266"
"befolkning_botid","2015","1244","2","personer","0_4","43"
"befolkning_botid","2015","1244","alle","personer","0_4","309"
"befolkning_botid","2015","1245","1","personer","0_4","178"
"befolkning_botid","2015","1245","2","personer","0_4","85"
"befolkning_botid","2015","1245","alle","personer","0_4","263"
"befolkning_botid","2015","1246","1","personer","0_4","714"
"befolkning_botid","2015","1246","2","personer","0_4","251"
"befolkning_botid","2015","1246","alle","personer","0_4","965"
"befolkning_botid","2015","1247","1","personer","0_4","605"
"befolkning_botid","2015","1247","2","personer","0_4","269"
"befolkning_botid","2015","1247","alle","personer","0_4","874"
"befolkning_botid","2015","1251","1","personer","0_4","50"
"befolkning_botid","2015","1251","2","personer","0_4","66"
"befolkning_botid","2015","1251","alle","personer","0_4","116"
"befolkning_botid","2015","1252","1","personer","0_4","8"
"befolkning_botid","2015","1252","2","personer","0_4","4"
"befolkning_botid","2015","1252","alle","personer","0_4","12"
"befolkning_botid","2015","1253","1","personer","0_4","206"
"befolkning_botid","2015","1253","2","personer","0_4","50"
"befolkning_botid","2015","1253","alle","personer","0_4","256"
"befolkning_botid","2015","1256","1","personer","0_4","214"
"befolkning_botid","2015","1256","2","personer","0_4","90"
"befolkning_botid","2015","1256","alle","personer","0_4","304"
"befolkning_botid","2015","1259","1","personer","0_4","88"
"befolkning_botid","2015","1259","2","personer","0_4","129"
"befolkning_botid","2015","1259","alle","personer","0_4","217"
"befolkning_botid","2015","1260","1","personer","0_4","165"
"befolkning_botid","2015","1260","2","personer","0_4","50"
"befolkning_botid","2015","1260","alle","personer","0_4","215"
"befolkning_botid","2015","1263","1","personer","0_4","365"
"befolkning_botid","2015","1263","2","personer","0_4","167"
"befolkning_botid","2015","1263","alle","personer","0_4","532"
"befolkning_botid","2015","1264","1","personer","0_4","115"
"befolkning_botid","2015","1264","2","personer","0_4","54"
"befolkning_botid","2015","1264","alle","personer","0_4","169"
"befolkning_botid","2015","1265","1","personer","0_4","7"
"befolkning_botid","2015","1265","2","personer","0_4","4"
"befolkning_botid","2015","1265","alle","personer","0_4","11"
"befolkning_botid","2015","1266","1","personer","0_4","30"
"befolkning_botid","2015","1266","2","personer","0_4","7"
"befolkning_botid","2015","1266","alle","personer","0_4","37"
"befolkning_botid","2015","1401","1","personer","0_4","320"
"befolkning_botid","2015","1401","2","personer","0_4","332"
"befolkning_botid","2015","1401","alle","personer","0_4","652"
"befolkning_botid","2015","1411","1","personer","0_4","103"
"befolkning_botid","2015","1411","2","personer","0_4","37"
"befolkning_botid","2015","1411","alle","personer","0_4","140"
"befolkning_botid","2015","1412","1","personer","0_4","34"
"befolkning_botid","2015","1412","2","personer","0_4","9"
"befolkning_botid","2015","1412","alle","personer","0_4","43"
"befolkning_botid","2015","1413","1","personer","0_4","36"
"befolkning_botid","2015","1413","2","personer","0_4","21"
"befolkning_botid","2015","1413","alle","personer","0_4","57"
"befolkning_botid","2015","1416","1","personer","0_4","91"
"befolkning_botid","2015","1416","2","personer","0_4","79"
"befolkning_botid","2015","1416","alle","personer","0_4","170"
"befolkning_botid","2015","1417","1","personer","0_4","93"
"befolkning_botid","2015","1417","2","personer","0_4","12"
"befolkning_botid","2015","1417","alle","personer","0_4","105"
"befolkning_botid","2015","1418","1","personer","0_4","63"
"befolkning_botid","2015","1418","2","personer","0_4","25"
"befolkning_botid","2015","1418","alle","personer","0_4","88"
"befolkning_botid","2015","1419","1","personer","0_4","33"
"befolkning_botid","2015","1419","2","personer","0_4","28"
"befolkning_botid","2015","1419","alle","personer","0_4","61"
"befolkning_botid","2015","1420","1","personer","0_4","206"
"befolkning_botid","2015","1420","2","personer","0_4","238"
"befolkning_botid","2015","1420","alle","personer","0_4","444"
"befolkning_botid","2015","1421","1","personer","0_4","93"
"befolkning_botid","2015","1421","2","personer","0_4","10"
"befolkning_botid","2015","1421","alle","personer","0_4","103"
"befolkning_botid","2015","1422","1","personer","0_4","83"
"befolkning_botid","2015","1422","2","personer","0_4","12"
"befolkning_botid","2015","1422","alle","personer","0_4","95"
"befolkning_botid","2015","1424","1","personer","0_4","113"
"befolkning_botid","2015","1424","2","personer","0_4","106"
"befolkning_botid","2015","1424","alle","personer","0_4","219"
"befolkning_botid","2015","1426","1","personer","0_4","106"
"befolkning_botid","2015","1426","2","personer","0_4","38"
"befolkning_botid","2015","1426","alle","personer","0_4","144"
"befolkning_botid","2015","1428","1","personer","0_4","55"
"befolkning_botid","2015","1428","2","personer","0_4","13"
"befolkning_botid","2015","1428","alle","personer","0_4","68"
"befolkning_botid","2015","1429","1","personer","0_4","105"
"befolkning_botid","2015","1429","2","personer","0_4","117"
"befolkning_botid","2015","1429","alle","personer","0_4","222"
"befolkning_botid","2015","1430","1","personer","0_4","101"
"befolkning_botid","2015","1430","2","personer","0_4","3"
"befolkning_botid","2015","1430","alle","personer","0_4","104"
