"tabell_navn","aar","kommune_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","0417","alle","alle","personer","0_5","1359"
"befolkning_alder","2015","0417","befolkningen_ellers","0","personer","0_5","629"
"befolkning_alder","2015","0417","befolkningen_ellers","1","personer","0_5","696"
"befolkning_alder","2015","0417","befolkningen_ellers","alle","personer","0_5","1325"
"befolkning_alder","2015","0417","innvandrere","0","personer","0_5","18"
"befolkning_alder","2015","0417","innvandrere","1","personer","0_5","16"
"befolkning_alder","2015","0417","innvandrere","alle","personer","0_5","34"
"befolkning_alder","2015","0418","alle","0","personer","0_5","133"
"befolkning_alder","2015","0418","alle","1","personer","0_5","136"
"befolkning_alder","2015","0418","alle","alle","personer","0_5","269"
"befolkning_alder","2015","0418","befolkningen_ellers","0","personer","0_5","130"
"befolkning_alder","2015","0418","befolkningen_ellers","1","personer","0_5","133"
"befolkning_alder","2015","0418","befolkningen_ellers","alle","personer","0_5","263"
"befolkning_alder","2015","0418","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0418","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0418","innvandrere","alle","personer","0_5","6"
"befolkning_alder","2015","0419","alle","0","personer","0_5","200"
"befolkning_alder","2015","0419","alle","1","personer","0_5","242"
"befolkning_alder","2015","0419","alle","alle","personer","0_5","442"
"befolkning_alder","2015","0419","befolkningen_ellers","0","personer","0_5","197"
"befolkning_alder","2015","0419","befolkningen_ellers","1","personer","0_5","232"
"befolkning_alder","2015","0419","befolkningen_ellers","alle","personer","0_5","429"
"befolkning_alder","2015","0419","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0419","innvandrere","1","personer","0_5","10"
"befolkning_alder","2015","0419","innvandrere","alle","personer","0_5","13"
"befolkning_alder","2015","0420","alle","0","personer","0_5","147"
"befolkning_alder","2015","0420","alle","1","personer","0_5","161"
"befolkning_alder","2015","0420","alle","alle","personer","0_5","308"
"befolkning_alder","2015","0420","befolkningen_ellers","0","personer","0_5","147"
"befolkning_alder","2015","0420","befolkningen_ellers","1","personer","0_5","161"
"befolkning_alder","2015","0420","befolkningen_ellers","alle","personer","0_5","308"
"befolkning_alder","2015","0420","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0420","innvandrere","1","personer","0_5","0"
"befolkning_alder","2015","0420","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2015","0423","alle","0","personer","0_5","103"
"befolkning_alder","2015","0423","alle","1","personer","0_5","92"
"befolkning_alder","2015","0423","alle","alle","personer","0_5","195"
"befolkning_alder","2015","0423","befolkningen_ellers","0","personer","0_5","98"
"befolkning_alder","2015","0423","befolkningen_ellers","1","personer","0_5","92"
"befolkning_alder","2015","0423","befolkningen_ellers","alle","personer","0_5","190"
"befolkning_alder","2015","0423","innvandrere","0","personer","0_5","5"
"befolkning_alder","2015","0423","innvandrere","1","personer","0_5","0"
"befolkning_alder","2015","0423","innvandrere","alle","personer","0_5","5"
"befolkning_alder","2015","0425","alle","0","personer","0_5","185"
"befolkning_alder","2015","0425","alle","1","personer","0_5","165"
"befolkning_alder","2015","0425","alle","alle","personer","0_5","350"
"befolkning_alder","2015","0425","befolkningen_ellers","0","personer","0_5","181"
"befolkning_alder","2015","0425","befolkningen_ellers","1","personer","0_5","159"
"befolkning_alder","2015","0425","befolkningen_ellers","alle","personer","0_5","340"
"befolkning_alder","2015","0425","innvandrere","0","personer","0_5","4"
"befolkning_alder","2015","0425","innvandrere","1","personer","0_5","6"
"befolkning_alder","2015","0425","innvandrere","alle","personer","0_5","10"
"befolkning_alder","2015","0426","alle","0","personer","0_5","106"
"befolkning_alder","2015","0426","alle","1","personer","0_5","84"
"befolkning_alder","2015","0426","alle","alle","personer","0_5","190"
"befolkning_alder","2015","0426","befolkningen_ellers","0","personer","0_5","106"
"befolkning_alder","2015","0426","befolkningen_ellers","1","personer","0_5","81"
"befolkning_alder","2015","0426","befolkningen_ellers","alle","personer","0_5","188"
"befolkning_alder","2015","0426","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0426","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0426","innvandrere","alle","personer","0_5","2"
"befolkning_alder","2015","0427","alle","0","personer","0_5","673"
"befolkning_alder","2015","0427","alle","1","personer","0_5","691"
"befolkning_alder","2015","0427","alle","alle","personer","0_5","1364"
"befolkning_alder","2015","0427","befolkningen_ellers","0","personer","0_5","648"
"befolkning_alder","2015","0427","befolkningen_ellers","1","personer","0_5","670"
"befolkning_alder","2015","0427","befolkningen_ellers","alle","personer","0_5","1318"
"befolkning_alder","2015","0427","innvandrere","0","personer","0_5","25"
"befolkning_alder","2015","0427","innvandrere","1","personer","0_5","21"
"befolkning_alder","2015","0427","innvandrere","alle","personer","0_5","46"
"befolkning_alder","2015","0428","alle","0","personer","0_5","152"
"befolkning_alder","2015","0428","alle","1","personer","0_5","170"
"befolkning_alder","2015","0428","alle","alle","personer","0_5","322"
"befolkning_alder","2015","0428","befolkningen_ellers","0","personer","0_5","152"
"befolkning_alder","2015","0428","befolkningen_ellers","1","personer","0_5","163"
"befolkning_alder","2015","0428","befolkningen_ellers","alle","personer","0_5","315"
"befolkning_alder","2015","0428","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0428","innvandrere","1","personer","0_5","7"
"befolkning_alder","2015","0428","innvandrere","alle","personer","0_5","7"
"befolkning_alder","2015","0429","alle","0","personer","0_5","134"
"befolkning_alder","2015","0429","alle","1","personer","0_5","142"
"befolkning_alder","2015","0429","alle","alle","personer","0_5","276"
"befolkning_alder","2015","0429","befolkningen_ellers","0","personer","0_5","131"
"befolkning_alder","2015","0429","befolkningen_ellers","1","personer","0_5","138"
"befolkning_alder","2015","0429","befolkningen_ellers","alle","personer","0_5","269"
"befolkning_alder","2015","0429","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0429","innvandrere","1","personer","0_5","4"
"befolkning_alder","2015","0429","innvandrere","alle","personer","0_5","7"
"befolkning_alder","2015","0430","alle","0","personer","0_5","64"
"befolkning_alder","2015","0430","alle","1","personer","0_5","53"
"befolkning_alder","2015","0430","alle","alle","personer","0_5","117"
"befolkning_alder","2015","0430","befolkningen_ellers","0","personer","0_5","64"
"befolkning_alder","2015","0430","befolkningen_ellers","1","personer","0_5","53"
"befolkning_alder","2015","0430","befolkningen_ellers","alle","personer","0_5","117"
"befolkning_alder","2015","0430","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0430","innvandrere","1","personer","0_5","0"
"befolkning_alder","2015","0430","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2015","0432","alle","0","personer","0_5","31"
"befolkning_alder","2015","0432","alle","1","personer","0_5","42"
"befolkning_alder","2015","0432","alle","alle","personer","0_5","73"
"befolkning_alder","2015","0432","befolkningen_ellers","0","personer","0_5","31"
"befolkning_alder","2015","0432","befolkningen_ellers","1","personer","0_5","42"
"befolkning_alder","2015","0432","befolkningen_ellers","alle","personer","0_5","73"
"befolkning_alder","2015","0432","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0432","innvandrere","1","personer","0_5","0"
"befolkning_alder","2015","0432","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2015","0434","alle","0","personer","0_5","25"
"befolkning_alder","2015","0434","alle","1","personer","0_5","31"
"befolkning_alder","2015","0434","alle","alle","personer","0_5","56"
"befolkning_alder","2015","0434","befolkningen_ellers","0","personer","0_5","22"
"befolkning_alder","2015","0434","befolkningen_ellers","1","personer","0_5","28"
"befolkning_alder","2015","0434","befolkningen_ellers","alle","personer","0_5","50"
"befolkning_alder","2015","0434","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0434","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0434","innvandrere","alle","personer","0_5","6"
"befolkning_alder","2015","0436","alle","0","personer","0_5","59"
"befolkning_alder","2015","0436","alle","1","personer","0_5","51"
"befolkning_alder","2015","0436","alle","alle","personer","0_5","110"
"befolkning_alder","2015","0436","befolkningen_ellers","0","personer","0_5","55"
"befolkning_alder","2015","0436","befolkningen_ellers","1","personer","0_5","48"
"befolkning_alder","2015","0436","befolkningen_ellers","alle","personer","0_5","103"
"befolkning_alder","2015","0436","innvandrere","0","personer","0_5","4"
"befolkning_alder","2015","0436","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0436","innvandrere","alle","personer","0_5","7"
"befolkning_alder","2015","0437","alle","0","personer","0_5","193"
"befolkning_alder","2015","0437","alle","1","personer","0_5","186"
"befolkning_alder","2015","0437","alle","alle","personer","0_5","379"
"befolkning_alder","2015","0437","befolkningen_ellers","0","personer","0_5","188"
"befolkning_alder","2015","0437","befolkningen_ellers","1","personer","0_5","182"
"befolkning_alder","2015","0437","befolkningen_ellers","alle","personer","0_5","370"
"befolkning_alder","2015","0437","innvandrere","0","personer","0_5","5"
"befolkning_alder","2015","0437","innvandrere","1","personer","0_5","4"
"befolkning_alder","2015","0437","innvandrere","alle","personer","0_5","9"
"befolkning_alder","2015","0438","alle","0","personer","0_5","90"
"befolkning_alder","2015","0438","alle","1","personer","0_5","92"
"befolkning_alder","2015","0438","alle","alle","personer","0_5","182"
"befolkning_alder","2015","0438","befolkningen_ellers","0","personer","0_5","90"
"befolkning_alder","2015","0438","befolkningen_ellers","1","personer","0_5","89"
"befolkning_alder","2015","0438","befolkningen_ellers","alle","personer","0_5","179"
"befolkning_alder","2015","0438","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0438","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0438","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2015","0439","alle","0","personer","0_5","47"
"befolkning_alder","2015","0439","alle","1","personer","0_5","47"
"befolkning_alder","2015","0439","alle","alle","personer","0_5","94"
"befolkning_alder","2015","0439","befolkningen_ellers","0","personer","0_5","47"
"befolkning_alder","2015","0439","befolkningen_ellers","1","personer","0_5","44"
"befolkning_alder","2015","0439","befolkningen_ellers","alle","personer","0_5","91"
"befolkning_alder","2015","0439","innvandrere","0","personer","0_5","0"
"befolkning_alder","2015","0439","innvandrere","1","personer","0_5","3"
"befolkning_alder","2015","0439","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2015","0441","alle","0","personer","0_5","46"
"befolkning_alder","2015","0441","alle","1","personer","0_5","45"
"befolkning_alder","2015","0441","alle","alle","personer","0_5","91"
"befolkning_alder","2015","0441","befolkningen_ellers","0","personer","0_5","43"
"befolkning_alder","2015","0441","befolkningen_ellers","1","personer","0_5","45"
"befolkning_alder","2015","0441","befolkningen_ellers","alle","personer","0_5","88"
"befolkning_alder","2015","0441","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0441","innvandrere","1","personer","0_5","0"
"befolkning_alder","2015","0441","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2015","0501","alle","0","personer","0_5","785"
"befolkning_alder","2015","0501","alle","1","personer","0_5","869"
"befolkning_alder","2015","0501","alle","alle","personer","0_5","1654"
"befolkning_alder","2015","0501","befolkningen_ellers","0","personer","0_5","762"
"befolkning_alder","2015","0501","befolkningen_ellers","1","personer","0_5","841"
"befolkning_alder","2015","0501","befolkningen_ellers","alle","personer","0_5","1603"
"befolkning_alder","2015","0501","innvandrere","0","personer","0_5","23"
"befolkning_alder","2015","0501","innvandrere","1","personer","0_5","28"
"befolkning_alder","2015","0501","innvandrere","alle","personer","0_5","51"
"befolkning_alder","2015","0502","alle","0","personer","0_5","932"
"befolkning_alder","2015","0502","alle","1","personer","0_5","992"
"befolkning_alder","2015","0502","alle","alle","personer","0_5","1924"
"befolkning_alder","2015","0502","befolkningen_ellers","0","personer","0_5","906"
"befolkning_alder","2015","0502","befolkningen_ellers","1","personer","0_5","971"
"befolkning_alder","2015","0502","befolkningen_ellers","alle","personer","0_5","1877"
"befolkning_alder","2015","0502","innvandrere","0","personer","0_5","26"
"befolkning_alder","2015","0502","innvandrere","1","personer","0_5","21"
"befolkning_alder","2015","0502","innvandrere","alle","personer","0_5","47"
"befolkning_alder","2015","0511","alle","0","personer","0_5","77"
"befolkning_alder","2015","0511","alle","1","personer","0_5","69"
"befolkning_alder","2015","0511","alle","alle","personer","0_5","146"
"befolkning_alder","2015","0511","befolkningen_ellers","0","personer","0_5","74"
"befolkning_alder","2015","0511","befolkningen_ellers","1","personer","0_5","65"
"befolkning_alder","2015","0511","befolkningen_ellers","alle","personer","0_5","139"
"befolkning_alder","2015","0511","innvandrere","0","personer","0_5","3"
"befolkning_alder","2015","0511","innvandrere","1","personer","0_5","4"
"befolkning_alder","2015","0511","innvandrere","alle","personer","0_5","7"
"befolkning_alder","2015","0512","alle","0","personer","0_5","61"
"befolkning_alder","2015","0512","alle","1","personer","0_5","50"
"befolkning_alder","2015","0512","alle","alle","personer","0_5","111"
"befolkning_alder","2015","0512","befolkningen_ellers","0","personer","0_5","61"
"befolkning_alder","2015","0512","befolkningen_ellers","1","personer","0_5","50"
"befolkning_alder","2015","0512","befolkningen_ellers","alle","personer","0_5","111"
