"bydel_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"030110","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030111","fireaar","alle","annet","2011","prosent","44","intro_status_arbutd"
"030112","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030113","fireaar","alle","annet","2011","prosent","38","intro_status_arbutd"
"030114","fireaar","alle","annet","2011","prosent","33","intro_status_arbutd"
"030115","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"030116","fireaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","alle","annet","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","alle","annet","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","1","alle","2011","personer","114","intro_status_arbutd"
"030101","fireaar","1","alle","2011","personer","10","intro_status_arbutd"
"030102","fireaar","1","alle","2011","personer","6","intro_status_arbutd"
"030103","fireaar","1","alle","2011","personer","10","intro_status_arbutd"
"030104","fireaar","1","alle","2011","personer","6","intro_status_arbutd"
"030105","fireaar","1","alle","2011","personer",":","intro_status_arbutd"
"030106","fireaar","1","alle","2011","personer","4","intro_status_arbutd"
"030107","fireaar","1","alle","2011","personer","4","intro_status_arbutd"
"030108","fireaar","1","alle","2011","personer",":","intro_status_arbutd"
"030109","fireaar","1","alle","2011","personer","6","intro_status_arbutd"
"030110","fireaar","1","alle","2011","personer","9","intro_status_arbutd"
"030111","fireaar","1","alle","2011","personer","8","intro_status_arbutd"
"030112","fireaar","1","alle","2011","personer","8","intro_status_arbutd"
"030113","fireaar","1","alle","2011","personer","15","intro_status_arbutd"
"030114","fireaar","1","alle","2011","personer","7","intro_status_arbutd"
"030115","fireaar","1","alle","2011","personer","6","intro_status_arbutd"
"030116","fireaar","1","alle","2011","personer","0","intro_status_arbutd"
"030117","fireaar","1","alle","2011","personer","0","intro_status_arbutd"
"030199","fireaar","1","alle","2011","personer",":","intro_status_arbutd"
"0301","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030101","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030102","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030103","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030104","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030105","fireaar","1","alle","2011","prosent",":","intro_status_arbutd"
"030106","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030107","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030108","fireaar","1","alle","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030110","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030111","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030112","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030113","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030114","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030115","fireaar","1","alle","2011","prosent","100","intro_status_arbutd"
"030116","fireaar","1","alle","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","1","alle","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","1","alle","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","1","arbutd","2011","personer","78","intro_status_arbutd"
"030101","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030102","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030103","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030104","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030105","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030106","fireaar","1","arbutd","2011","personer","4","intro_status_arbutd"
"030107","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030108","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030109","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030110","fireaar","1","arbutd","2011","personer","9","intro_status_arbutd"
"030111","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030112","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030113","fireaar","1","arbutd","2011","personer","6","intro_status_arbutd"
"030114","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030115","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"030116","fireaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"030117","fireaar","1","arbutd","2011","personer","0","intro_status_arbutd"
"030199","fireaar","1","arbutd","2011","personer",":","intro_status_arbutd"
"0301","fireaar","1","ledig_tiltak","2011","personer","8","intro_status_arbutd"
"030101","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030102","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030103","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030104","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2011","personer",":","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2011","personer","0","intro_status_arbutd"
"0301","fireaar","1","annet","2011","personer","28","intro_status_arbutd"
"030101","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030102","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030103","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030104","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030105","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030106","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030107","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030108","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030109","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030110","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030111","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030112","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030113","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030114","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030115","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"030116","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030117","fireaar","1","annet","2011","personer","0","intro_status_arbutd"
"030199","fireaar","1","annet","2011","personer",":","intro_status_arbutd"
"0301","fireaar","1","arbutd","2011","prosent","68","intro_status_arbutd"
"030101","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030102","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030103","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030104","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030105","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030106","fireaar","1","arbutd","2011","prosent","100","intro_status_arbutd"
"030107","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030108","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030110","fireaar","1","arbutd","2011","prosent","100","intro_status_arbutd"
"030111","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030112","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030113","fireaar","1","arbutd","2011","prosent","40","intro_status_arbutd"
"030114","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030115","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"030116","fireaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","1","arbutd","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","1","arbutd","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","1","ledig_tiltak","2011","prosent","7","intro_status_arbutd"
"030101","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030102","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030103","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030104","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030105","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030106","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030107","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030108","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030110","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030111","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030112","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030113","fireaar","1","ledig_tiltak","2011","prosent",":","intro_status_arbutd"
"030114","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030115","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030116","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","1","ledig_tiltak","2011","prosent","0","intro_status_arbutd"
"0301","fireaar","1","annet","2011","prosent","25","intro_status_arbutd"
"030101","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030102","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030103","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030104","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030105","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030106","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030107","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030108","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030110","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030111","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030112","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030113","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030114","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030115","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"030116","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030117","fireaar","1","annet","2011","prosent","0","intro_status_arbutd"
"030199","fireaar","1","annet","2011","prosent",":","intro_status_arbutd"
"0301","fireaar","0","alle","2011","personer","98","intro_status_arbutd"
"030101","fireaar","0","alle","2011","personer","8","intro_status_arbutd"
"030102","fireaar","0","alle","2011","personer","7","intro_status_arbutd"
"030103","fireaar","0","alle","2011","personer","4","intro_status_arbutd"
"030104","fireaar","0","alle","2011","personer","6","intro_status_arbutd"
"030105","fireaar","0","alle","2011","personer",":","intro_status_arbutd"
"030106","fireaar","0","alle","2011","personer","4","intro_status_arbutd"
"030107","fireaar","0","alle","2011","personer",":","intro_status_arbutd"
"030108","fireaar","0","alle","2011","personer",":","intro_status_arbutd"
"030109","fireaar","0","alle","2011","personer","11","intro_status_arbutd"
"030110","fireaar","0","alle","2011","personer","6","intro_status_arbutd"
"030111","fireaar","0","alle","2011","personer","8","intro_status_arbutd"
"030112","fireaar","0","alle","2011","personer","12","intro_status_arbutd"
"030113","fireaar","0","alle","2011","personer","14","intro_status_arbutd"
"030114","fireaar","0","alle","2011","personer","5","intro_status_arbutd"
"030115","fireaar","0","alle","2011","personer","5","intro_status_arbutd"
"030116","fireaar","0","alle","2011","personer",":","intro_status_arbutd"
"030117","fireaar","0","alle","2011","personer","0","intro_status_arbutd"
"030199","fireaar","0","alle","2011","personer",":","intro_status_arbutd"
"0301","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030101","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030102","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030103","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030104","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030105","fireaar","0","alle","2011","prosent",":","intro_status_arbutd"
"030106","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030107","fireaar","0","alle","2011","prosent",":","intro_status_arbutd"
"030108","fireaar","0","alle","2011","prosent",":","intro_status_arbutd"
"030109","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030110","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030111","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030112","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030113","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030114","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030115","fireaar","0","alle","2011","prosent","100","intro_status_arbutd"
"030116","fireaar","0","alle","2011","prosent",":","intro_status_arbutd"
