"aar","bydel_nr","enhet","tabellvariabel","tabell_navn","vreg_9","fylke_nr","naringsregion_nr","kommune_nr"
2014,"NULL","personer","2843","befolkning_verdensregion_9","asia","19","NULL","NULL"
2014,"NULL","personer","2402","befolkning_verdensregion_9","afrika","19","NULL","NULL"
2014,"NULL","personer","324","befolkning_verdensregion_9","sor_og_mellom_amerika","19","NULL","NULL"
2014,"NULL","personer","1641","befolkning_verdensregion_9","norden","20","NULL","NULL"
2014,"NULL","personer","511","befolkning_verdensregion_9","vest_europa","20","NULL","NULL"
2014,"NULL","personer","2197","befolkning_verdensregion_9","eu_ost_europa","20","NULL","NULL"
2014,"NULL","personer","1342","befolkning_verdensregion_9","ost_europa_ellers","20","NULL","NULL"
2014,"NULL","personer","71","befolkning_verdensregion_9","nord_amerika_oseania","20","NULL","NULL"
2014,"NULL","personer","1656","befolkning_verdensregion_9","asia","20","NULL","NULL"
2014,"NULL","personer","878","befolkning_verdensregion_9","afrika","20","NULL","NULL"
2014,"NULL","personer","110","befolkning_verdensregion_9","sor_og_mellom_amerika","20","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","norden","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","vest_europa","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","eu_ost_europa","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","ost_europa_ellers","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","nord_amerika_oseania","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","asia","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","afrika","99","NULL","NULL"
2014,"NULL","personer",".","befolkning_verdensregion_9","sor_og_mellom_amerika","99","NULL","NULL"
2014,"NULL","personer","530","befolkning_verdensregion_9","norden","NULL","01","NULL"
2014,"NULL","personer","273","befolkning_verdensregion_9","vest_europa","NULL","01","NULL"
2014,"NULL","personer","557","befolkning_verdensregion_9","eu_ost_europa","NULL","01","NULL"
2014,"NULL","personer","571","befolkning_verdensregion_9","ost_europa_ellers","NULL","01","NULL"
2014,"NULL","personer","31","befolkning_verdensregion_9","nord_amerika_oseania","NULL","01","NULL"
2014,"NULL","personer","595","befolkning_verdensregion_9","asia","NULL","01","NULL"
2014,"NULL","personer","397","befolkning_verdensregion_9","afrika","NULL","01","NULL"
2014,"NULL","personer","32","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","01","NULL"
2014,"NULL","personer","794","befolkning_verdensregion_9","norden","NULL","02","NULL"
2014,"NULL","personer","488","befolkning_verdensregion_9","vest_europa","NULL","02","NULL"
2014,"NULL","personer","2310","befolkning_verdensregion_9","eu_ost_europa","NULL","02","NULL"
2014,"NULL","personer","895","befolkning_verdensregion_9","ost_europa_ellers","NULL","02","NULL"
2014,"NULL","personer","75","befolkning_verdensregion_9","nord_amerika_oseania","NULL","02","NULL"
2014,"NULL","personer","1787","befolkning_verdensregion_9","asia","NULL","02","NULL"
2014,"NULL","personer","513","befolkning_verdensregion_9","afrika","NULL","02","NULL"
2014,"NULL","personer","145","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","02","NULL"
2014,"NULL","personer","918","befolkning_verdensregion_9","norden","NULL","03","NULL"
2014,"NULL","personer","513","befolkning_verdensregion_9","vest_europa","NULL","03","NULL"
2014,"NULL","personer","1926","befolkning_verdensregion_9","eu_ost_europa","NULL","03","NULL"
2014,"NULL","personer","624","befolkning_verdensregion_9","ost_europa_ellers","NULL","03","NULL"
2014,"NULL","personer","90","befolkning_verdensregion_9","nord_amerika_oseania","NULL","03","NULL"
2014,"NULL","personer","2175","befolkning_verdensregion_9","asia","NULL","03","NULL"
2014,"NULL","personer","713","befolkning_verdensregion_9","afrika","NULL","03","NULL"
2014,"NULL","personer","180","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","03","NULL"
2014,"NULL","personer","1912","befolkning_verdensregion_9","norden","NULL","04","NULL"
2014,"NULL","personer","930","befolkning_verdensregion_9","vest_europa","NULL","04","NULL"
2014,"NULL","personer","3572","befolkning_verdensregion_9","eu_ost_europa","NULL","04","NULL"
2014,"NULL","personer","2721","befolkning_verdensregion_9","ost_europa_ellers","NULL","04","NULL"
2014,"NULL","personer","173","befolkning_verdensregion_9","nord_amerika_oseania","NULL","04","NULL"
2014,"NULL","personer","5140","befolkning_verdensregion_9","asia","NULL","04","NULL"
2014,"NULL","personer","1835","befolkning_verdensregion_9","afrika","NULL","04","NULL"
2014,"NULL","personer","271","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","04","NULL"
2014,"NULL","personer","3932","befolkning_verdensregion_9","norden","NULL","05","NULL"
2014,"NULL","personer","3295","befolkning_verdensregion_9","vest_europa","NULL","05","NULL"
2014,"NULL","personer","6791","befolkning_verdensregion_9","eu_ost_europa","NULL","05","NULL"
2014,"NULL","personer","1999","befolkning_verdensregion_9","ost_europa_ellers","NULL","05","NULL"
2014,"NULL","personer","858","befolkning_verdensregion_9","nord_amerika_oseania","NULL","05","NULL"
2014,"NULL","personer","7746","befolkning_verdensregion_9","asia","NULL","05","NULL"
2014,"NULL","personer","2220","befolkning_verdensregion_9","afrika","NULL","05","NULL"
2014,"NULL","personer","771","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","05","NULL"
2014,"NULL","personer","2637","befolkning_verdensregion_9","norden","NULL","06","NULL"
2014,"NULL","personer","2077","befolkning_verdensregion_9","vest_europa","NULL","06","NULL"
2014,"NULL","personer","3466","befolkning_verdensregion_9","eu_ost_europa","NULL","06","NULL"
2014,"NULL","personer","1306","befolkning_verdensregion_9","ost_europa_ellers","NULL","06","NULL"
2014,"NULL","personer","361","befolkning_verdensregion_9","nord_amerika_oseania","NULL","06","NULL"
2014,"NULL","personer","4123","befolkning_verdensregion_9","asia","NULL","06","NULL"
2014,"NULL","personer","1685","befolkning_verdensregion_9","afrika","NULL","06","NULL"
2014,"NULL","personer","494","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","06","NULL"
2014,"NULL","personer","2667","befolkning_verdensregion_9","norden","NULL","07","NULL"
2014,"NULL","personer","1831","befolkning_verdensregion_9","vest_europa","NULL","07","NULL"
2014,"NULL","personer","6348","befolkning_verdensregion_9","eu_ost_europa","NULL","07","NULL"
2014,"NULL","personer","1659","befolkning_verdensregion_9","ost_europa_ellers","NULL","07","NULL"
2014,"NULL","personer","253","befolkning_verdensregion_9","nord_amerika_oseania","NULL","07","NULL"
2014,"NULL","personer","9983","befolkning_verdensregion_9","asia","NULL","07","NULL"
2014,"NULL","personer","1711","befolkning_verdensregion_9","afrika","NULL","07","NULL"
2014,"NULL","personer","542","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","07","NULL"
2014,"NULL","personer","1646","befolkning_verdensregion_9","norden","NULL","08","NULL"
2014,"NULL","personer","914","befolkning_verdensregion_9","vest_europa","NULL","08","NULL"
2014,"NULL","personer","3759","befolkning_verdensregion_9","eu_ost_europa","NULL","08","NULL"
2014,"NULL","personer","979","befolkning_verdensregion_9","ost_europa_ellers","NULL","08","NULL"
2014,"NULL","personer","138","befolkning_verdensregion_9","nord_amerika_oseania","NULL","08","NULL"
2014,"NULL","personer","3179","befolkning_verdensregion_9","asia","NULL","08","NULL"
2014,"NULL","personer","616","befolkning_verdensregion_9","afrika","NULL","08","NULL"
2014,"NULL","personer","343","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","08","NULL"
2014,"NULL","personer","18620","befolkning_verdensregion_9","norden","NULL","09","NULL"
2014,"NULL","personer","13230","befolkning_verdensregion_9","vest_europa","NULL","09","NULL"
2014,"NULL","personer","22963","befolkning_verdensregion_9","eu_ost_europa","NULL","09","NULL"
2014,"NULL","personer","11023","befolkning_verdensregion_9","ost_europa_ellers","NULL","09","NULL"
2014,"NULL","personer","2718","befolkning_verdensregion_9","nord_amerika_oseania","NULL","09","NULL"
2014,"NULL","personer","54902","befolkning_verdensregion_9","asia","NULL","09","NULL"
2014,"NULL","personer","22739","befolkning_verdensregion_9","afrika","NULL","09","NULL"
2014,"NULL","personer","5487","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","09","NULL"
2014,"NULL","personer","107","befolkning_verdensregion_9","norden","NULL","10","NULL"
2014,"NULL","personer","173","befolkning_verdensregion_9","vest_europa","NULL","10","NULL"
2014,"NULL","personer","369","befolkning_verdensregion_9","eu_ost_europa","NULL","10","NULL"
2014,"NULL","personer","73","befolkning_verdensregion_9","ost_europa_ellers","NULL","10","NULL"
2014,"NULL","personer","10","befolkning_verdensregion_9","nord_amerika_oseania","NULL","10","NULL"
2014,"NULL","personer","182","befolkning_verdensregion_9","asia","NULL","10","NULL"
2014,"NULL","personer","162","befolkning_verdensregion_9","afrika","NULL","10","NULL"
2014,"NULL","personer","16","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","10","NULL"
2014,"NULL","personer","728","befolkning_verdensregion_9","norden","NULL","11","NULL"
2014,"NULL","personer","299","befolkning_verdensregion_9","vest_europa","NULL","11","NULL"
2014,"NULL","personer","760","befolkning_verdensregion_9","eu_ost_europa","NULL","11","NULL"
2014,"NULL","personer","326","befolkning_verdensregion_9","ost_europa_ellers","NULL","11","NULL"
2014,"NULL","personer","45","befolkning_verdensregion_9","nord_amerika_oseania","NULL","11","NULL"
2014,"NULL","personer","1039","befolkning_verdensregion_9","asia","NULL","11","NULL"
2014,"NULL","personer","381","befolkning_verdensregion_9","afrika","NULL","11","NULL"
2014,"NULL","personer","108","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","11","NULL"
2014,"NULL","personer","840","befolkning_verdensregion_9","norden","NULL","12","NULL"
2014,"NULL","personer","686","befolkning_verdensregion_9","vest_europa","NULL","12","NULL"
2014,"NULL","personer","1916","befolkning_verdensregion_9","eu_ost_europa","NULL","12","NULL"
2014,"NULL","personer","623","befolkning_verdensregion_9","ost_europa_ellers","NULL","12","NULL"
2014,"NULL","personer","111","befolkning_verdensregion_9","nord_amerika_oseania","NULL","12","NULL"
2014,"NULL","personer","1741","befolkning_verdensregion_9","asia","NULL","12","NULL"
2014,"NULL","personer","1061","befolkning_verdensregion_9","afrika","NULL","12","NULL"
2014,"NULL","personer","128","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","12","NULL"
2014,"NULL","personer","488","befolkning_verdensregion_9","norden","NULL","13","NULL"
2014,"NULL","personer","333","befolkning_verdensregion_9","vest_europa","NULL","13","NULL"
2014,"NULL","personer","590","befolkning_verdensregion_9","eu_ost_europa","NULL","13","NULL"
2014,"NULL","personer","262","befolkning_verdensregion_9","ost_europa_ellers","NULL","13","NULL"
2014,"NULL","personer","43","befolkning_verdensregion_9","nord_amerika_oseania","NULL","13","NULL"
2014,"NULL","personer","569","befolkning_verdensregion_9","asia","NULL","13","NULL"
2014,"NULL","personer","562","befolkning_verdensregion_9","afrika","NULL","13","NULL"
2014,"NULL","personer","52","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","13","NULL"
2014,"NULL","personer","477","befolkning_verdensregion_9","norden","NULL","14","NULL"
2014,"NULL","personer","459","befolkning_verdensregion_9","vest_europa","NULL","14","NULL"
2014,"NULL","personer","1500","befolkning_verdensregion_9","eu_ost_europa","NULL","14","NULL"
2014,"NULL","personer","591","befolkning_verdensregion_9","ost_europa_ellers","NULL","14","NULL"
2014,"NULL","personer","72","befolkning_verdensregion_9","nord_amerika_oseania","NULL","14","NULL"
2014,"NULL","personer","1564","befolkning_verdensregion_9","asia","NULL","14","NULL"
2014,"NULL","personer","788","befolkning_verdensregion_9","afrika","NULL","14","NULL"
2014,"NULL","personer","69","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","14","NULL"
2014,"NULL","personer","262","befolkning_verdensregion_9","norden","NULL","15","NULL"
2014,"NULL","personer","188","befolkning_verdensregion_9","vest_europa","NULL","15","NULL"
2014,"NULL","personer","617","befolkning_verdensregion_9","eu_ost_europa","NULL","15","NULL"
2014,"NULL","personer","195","befolkning_verdensregion_9","ost_europa_ellers","NULL","15","NULL"
2014,"NULL","personer","20","befolkning_verdensregion_9","nord_amerika_oseania","NULL","15","NULL"
2014,"NULL","personer","467","befolkning_verdensregion_9","asia","NULL","15","NULL"
2014,"NULL","personer","366","befolkning_verdensregion_9","afrika","NULL","15","NULL"
2014,"NULL","personer","67","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","15","NULL"
2014,"NULL","personer","492","befolkning_verdensregion_9","norden","NULL","16","NULL"
2014,"NULL","personer","361","befolkning_verdensregion_9","vest_europa","NULL","16","NULL"
2014,"NULL","personer","712","befolkning_verdensregion_9","eu_ost_europa","NULL","16","NULL"
2014,"NULL","personer","388","befolkning_verdensregion_9","ost_europa_ellers","NULL","16","NULL"
2014,"NULL","personer","60","befolkning_verdensregion_9","nord_amerika_oseania","NULL","16","NULL"
2014,"NULL","personer","812","befolkning_verdensregion_9","asia","NULL","16","NULL"
2014,"NULL","personer","446","befolkning_verdensregion_9","afrika","NULL","16","NULL"
2014,"NULL","personer","32","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","16","NULL"
2014,"NULL","personer","75","befolkning_verdensregion_9","norden","NULL","17","NULL"
2014,"NULL","personer","138","befolkning_verdensregion_9","vest_europa","NULL","17","NULL"
2014,"NULL","personer","376","befolkning_verdensregion_9","eu_ost_europa","NULL","17","NULL"
2014,"NULL","personer","58","befolkning_verdensregion_9","ost_europa_ellers","NULL","17","NULL"
2014,"NULL","personer","11","befolkning_verdensregion_9","nord_amerika_oseania","NULL","17","NULL"
2014,"NULL","personer","144","befolkning_verdensregion_9","asia","NULL","17","NULL"
2014,"NULL","personer","96","befolkning_verdensregion_9","afrika","NULL","17","NULL"
2014,"NULL","personer","3","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","17","NULL"
2014,"NULL","personer","76","befolkning_verdensregion_9","norden","NULL","18","NULL"
2014,"NULL","personer","135","befolkning_verdensregion_9","vest_europa","NULL","18","NULL"
2014,"NULL","personer","329","befolkning_verdensregion_9","eu_ost_europa","NULL","18","NULL"
2014,"NULL","personer","56","befolkning_verdensregion_9","ost_europa_ellers","NULL","18","NULL"
2014,"NULL","personer","12","befolkning_verdensregion_9","nord_amerika_oseania","NULL","18","NULL"
2014,"NULL","personer","171","befolkning_verdensregion_9","asia","NULL","18","NULL"
2014,"NULL","personer","249","befolkning_verdensregion_9","afrika","NULL","18","NULL"
2014,"NULL","personer","24","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","18","NULL"
2014,"NULL","personer","142","befolkning_verdensregion_9","norden","NULL","19","NULL"
2014,"NULL","personer","248","befolkning_verdensregion_9","vest_europa","NULL","19","NULL"
2014,"NULL","personer","531","befolkning_verdensregion_9","eu_ost_europa","NULL","19","NULL"
2014,"NULL","personer","81","befolkning_verdensregion_9","ost_europa_ellers","NULL","19","NULL"
2014,"NULL","personer","21","befolkning_verdensregion_9","nord_amerika_oseania","NULL","19","NULL"
2014,"NULL","personer","211","befolkning_verdensregion_9","asia","NULL","19","NULL"
2014,"NULL","personer","216","befolkning_verdensregion_9","afrika","NULL","19","NULL"
2014,"NULL","personer","39","befolkning_verdensregion_9","sor_og_mellom_amerika","NULL","19","NULL"
2014,"NULL","personer","2602","befolkning_verdensregion_9","norden","NULL","20","NULL"
2014,"NULL","personer","2142","befolkning_verdensregion_9","vest_europa","NULL","20","NULL"
2014,"NULL","personer","7627","befolkning_verdensregion_9","eu_ost_europa","NULL","20","NULL"
2014,"NULL","personer","2279","befolkning_verdensregion_9","ost_europa_ellers","NULL","20","NULL"
2014,"NULL","personer","311","befolkning_verdensregion_9","nord_amerika_oseania","NULL","20","NULL"
2014,"NULL","personer","9005","befolkning_verdensregion_9","asia","NULL","20","NULL"
