"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","08","innvandrere","0","personer","20_29","1452"
"befolkning_alder","2015","08","innvandrere","1","personer","20_29","1667"
"befolkning_alder","2015","08","innvandrere","alle","personer","20_29","3119"
"befolkning_alder","2015","09","alle","0","personer","20_29","6795"
"befolkning_alder","2015","09","alle","1","personer","20_29","7267"
"befolkning_alder","2015","09","alle","alle","personer","20_29","14062"
"befolkning_alder","2015","09","befolkningen_ellers","0","personer","20_29","5833"
"befolkning_alder","2015","09","befolkningen_ellers","1","personer","20_29","6222"
"befolkning_alder","2015","09","befolkningen_ellers","alle","personer","20_29","12055"
"befolkning_alder","2015","09","innvandrere","0","personer","20_29","962"
"befolkning_alder","2015","09","innvandrere","1","personer","20_29","1045"
"befolkning_alder","2015","09","innvandrere","alle","personer","20_29","2007"
"befolkning_alder","2015","10","alle","0","personer","20_29","11950"
"befolkning_alder","2015","10","alle","1","personer","20_29","12688"
"befolkning_alder","2015","10","alle","alle","personer","20_29","24638"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","20_29","10118"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","20_29","10798"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","20_29","20916"
"befolkning_alder","2015","10","innvandrere","0","personer","20_29","1832"
"befolkning_alder","2015","10","innvandrere","1","personer","20_29","1890"
"befolkning_alder","2015","10","innvandrere","alle","personer","20_29","3722"
"befolkning_alder","2015","11","alle","0","personer","20_29","32086"
"befolkning_alder","2015","11","alle","1","personer","20_29","33863"
"befolkning_alder","2015","11","alle","alle","personer","20_29","65949"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","20_29","25639"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","20_29","27603"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","20_29","53242"
"befolkning_alder","2015","11","innvandrere","0","personer","20_29","6447"
"befolkning_alder","2015","11","innvandrere","1","personer","20_29","6260"
"befolkning_alder","2015","11","innvandrere","alle","personer","20_29","12707"
"befolkning_alder","2015","12","alle","0","personer","20_29","36361"
"befolkning_alder","2015","12","alle","1","personer","20_29","38355"
"befolkning_alder","2015","12","alle","alle","personer","20_29","74716"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","20_29","30458"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","20_29","32452"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","20_29","62910"
"befolkning_alder","2015","12","innvandrere","0","personer","20_29","5903"
"befolkning_alder","2015","12","innvandrere","1","personer","20_29","5903"
"befolkning_alder","2015","12","innvandrere","alle","personer","20_29","11806"
"befolkning_alder","2015","14","alle","0","personer","20_29","6378"
"befolkning_alder","2015","14","alle","1","personer","20_29","7020"
"befolkning_alder","2015","14","alle","alle","personer","20_29","13398"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","20_29","5465"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","20_29","6025"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","20_29","11490"
"befolkning_alder","2015","14","innvandrere","0","personer","20_29","913"
"befolkning_alder","2015","14","innvandrere","1","personer","20_29","995"
"befolkning_alder","2015","14","innvandrere","alle","personer","20_29","1908"
"befolkning_alder","2015","15","alle","0","personer","20_29","15631"
"befolkning_alder","2015","15","alle","1","personer","20_29","17388"
"befolkning_alder","2015","15","alle","alle","personer","20_29","33019"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","20_29","13056"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","20_29","14656"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","20_29","27712"
"befolkning_alder","2015","15","innvandrere","0","personer","20_29","2575"
"befolkning_alder","2015","15","innvandrere","1","personer","20_29","2732"
"befolkning_alder","2015","15","innvandrere","alle","personer","20_29","5307"
"befolkning_alder","2015","16","alle","0","personer","20_29","22999"
"befolkning_alder","2015","16","alle","1","personer","20_29","25446"
"befolkning_alder","2015","16","alle","alle","personer","20_29","48445"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","20_29","19557"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","20_29","21501"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","20_29","41058"
"befolkning_alder","2015","16","innvandrere","0","personer","20_29","3442"
"befolkning_alder","2015","16","innvandrere","1","personer","20_29","3945"
"befolkning_alder","2015","16","innvandrere","alle","personer","20_29","7387"
"befolkning_alder","2015","17","alle","0","personer","20_29","8077"
"befolkning_alder","2015","17","alle","1","personer","20_29","8614"
"befolkning_alder","2015","17","alle","alle","personer","20_29","16691"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","20_29","7207"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","20_29","7610"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","20_29","14817"
"befolkning_alder","2015","17","innvandrere","0","personer","20_29","870"
"befolkning_alder","2015","17","innvandrere","1","personer","20_29","1004"
"befolkning_alder","2015","17","innvandrere","alle","personer","20_29","1874"
"befolkning_alder","2015","18","alle","0","personer","20_29","14353"
"befolkning_alder","2015","18","alle","1","personer","20_29","16141"
"befolkning_alder","2015","18","alle","alle","personer","20_29","30494"
"befolkning_alder","2015","18","befolkningen_ellers","0","personer","20_29","12468"
"befolkning_alder","2015","18","befolkningen_ellers","1","personer","20_29","13802"
"befolkning_alder","2015","18","befolkningen_ellers","alle","personer","20_29","26270"
"befolkning_alder","2015","18","innvandrere","0","personer","20_29","1885"
"befolkning_alder","2015","18","innvandrere","1","personer","20_29","2339"
"befolkning_alder","2015","18","innvandrere","alle","personer","20_29","4224"
"befolkning_alder","2015","19","alle","0","personer","20_29","11018"
"befolkning_alder","2015","19","alle","1","personer","20_29","12173"
"befolkning_alder","2015","19","alle","alle","personer","20_29","23191"
"befolkning_alder","2015","19","befolkningen_ellers","0","personer","20_29","9311"
"befolkning_alder","2015","19","befolkningen_ellers","1","personer","20_29","10422"
"befolkning_alder","2015","19","befolkningen_ellers","alle","personer","20_29","19733"
"befolkning_alder","2015","19","innvandrere","0","personer","20_29","1707"
"befolkning_alder","2015","19","innvandrere","1","personer","20_29","1751"
"befolkning_alder","2015","19","innvandrere","alle","personer","20_29","3458"
"befolkning_alder","2015","20","alle","0","personer","20_29","4911"
"befolkning_alder","2015","20","alle","1","personer","20_29","5555"
"befolkning_alder","2015","20","alle","alle","personer","20_29","10466"
"befolkning_alder","2015","20","befolkningen_ellers","0","personer","20_29","4102"
"befolkning_alder","2015","20","befolkningen_ellers","1","personer","20_29","4570"
"befolkning_alder","2015","20","befolkningen_ellers","alle","personer","20_29","8672"
"befolkning_alder","2015","20","innvandrere","0","personer","20_29","809"
"befolkning_alder","2015","20","innvandrere","1","personer","20_29","985"
"befolkning_alder","2015","20","innvandrere","alle","personer","20_29","1794"
"befolkning_alder","2015","01","alle","0","personer","30_54","47695"
"befolkning_alder","2015","01","alle","1","personer","30_54","49405"
"befolkning_alder","2015","01","alle","alle","personer","30_54","97100"
"befolkning_alder","2015","01","befolkningen_ellers","0","personer","30_54","38969"
"befolkning_alder","2015","01","befolkningen_ellers","1","personer","30_54","39727"
"befolkning_alder","2015","01","befolkningen_ellers","alle","personer","30_54","78696"
"befolkning_alder","2015","01","innvandrere","0","personer","30_54","8726"
"befolkning_alder","2015","01","innvandrere","1","personer","30_54","9678"
"befolkning_alder","2015","01","innvandrere","alle","personer","30_54","18404"
"befolkning_alder","2015","02","alle","0","personer","30_54","104733"
"befolkning_alder","2015","02","alle","1","personer","30_54","106578"
"befolkning_alder","2015","02","alle","alle","personer","30_54","211311"
"befolkning_alder","2015","02","befolkningen_ellers","0","personer","30_54","81934"
"befolkning_alder","2015","02","befolkningen_ellers","1","personer","30_54","80340"
"befolkning_alder","2015","02","befolkningen_ellers","alle","personer","30_54","162274"
"befolkning_alder","2015","02","innvandrere","0","personer","30_54","22799"
"befolkning_alder","2015","02","innvandrere","1","personer","30_54","26238"
"befolkning_alder","2015","02","innvandrere","alle","personer","30_54","49037"
"befolkning_alder","2015","03","alle","0","personer","30_54","119544"
"befolkning_alder","2015","03","alle","1","personer","30_54","131247"
"befolkning_alder","2015","03","alle","alle","personer","30_54","250791"
"befolkning_alder","2015","03","befolkningen_ellers","0","personer","30_54","78781"
"befolkning_alder","2015","03","befolkningen_ellers","1","personer","30_54","82004"
"befolkning_alder","2015","03","befolkningen_ellers","alle","personer","30_54","160785"
"befolkning_alder","2015","03","innvandrere","0","personer","30_54","40763"
"befolkning_alder","2015","03","innvandrere","1","personer","30_54","49243"
"befolkning_alder","2015","03","innvandrere","alle","personer","30_54","90006"
"befolkning_alder","2015","04","alle","0","personer","30_54","30670"
"befolkning_alder","2015","04","alle","1","personer","30_54","31619"
"befolkning_alder","2015","04","alle","alle","personer","30_54","62289"
"befolkning_alder","2015","04","befolkningen_ellers","0","personer","30_54","26828"
"befolkning_alder","2015","04","befolkningen_ellers","1","personer","30_54","27578"
"befolkning_alder","2015","04","befolkningen_ellers","alle","personer","30_54","54406"
"befolkning_alder","2015","04","innvandrere","0","personer","30_54","3842"
"befolkning_alder","2015","04","innvandrere","1","personer","30_54","4041"
"befolkning_alder","2015","04","innvandrere","alle","personer","30_54","7883"
"befolkning_alder","2015","05","alle","0","personer","30_54","29776"
"befolkning_alder","2015","05","alle","1","personer","30_54","31131"
"befolkning_alder","2015","05","alle","alle","personer","30_54","60907"
"befolkning_alder","2015","05","befolkningen_ellers","0","personer","30_54","26105"
"befolkning_alder","2015","05","befolkningen_ellers","1","personer","30_54","26937"
"befolkning_alder","2015","05","befolkningen_ellers","alle","personer","30_54","53042"
"befolkning_alder","2015","05","innvandrere","0","personer","30_54","3671"
"befolkning_alder","2015","05","innvandrere","1","personer","30_54","4194"
"befolkning_alder","2015","05","innvandrere","alle","personer","30_54","7865"
"befolkning_alder","2015","06","alle","0","personer","30_54","46417"
"befolkning_alder","2015","06","alle","1","personer","30_54","48866"
"befolkning_alder","2015","06","alle","alle","personer","30_54","95283"
"befolkning_alder","2015","06","befolkningen_ellers","0","personer","30_54","36380"
"befolkning_alder","2015","06","befolkningen_ellers","1","personer","30_54","37324"
"befolkning_alder","2015","06","befolkningen_ellers","alle","personer","30_54","73704"
"befolkning_alder","2015","06","innvandrere","0","personer","30_54","10037"
"befolkning_alder","2015","06","innvandrere","1","personer","30_54","11542"
"befolkning_alder","2015","06","innvandrere","alle","personer","30_54","21579"
"befolkning_alder","2015","07","alle","0","personer","30_54","40576"
"befolkning_alder","2015","07","alle","1","personer","30_54","41187"
"befolkning_alder","2015","07","alle","alle","personer","30_54","81763"
"befolkning_alder","2015","07","befolkningen_ellers","0","personer","30_54","33892"
"befolkning_alder","2015","07","befolkningen_ellers","1","personer","30_54","34006"
"befolkning_alder","2015","07","befolkningen_ellers","alle","personer","30_54","67898"
"befolkning_alder","2015","07","innvandrere","0","personer","30_54","6684"
"befolkning_alder","2015","07","innvandrere","1","personer","30_54","7181"
"befolkning_alder","2015","07","innvandrere","alle","personer","30_54","13865"
"befolkning_alder","2015","08","alle","0","personer","30_54","27470"
"befolkning_alder","2015","08","alle","1","personer","30_54","28238"
"befolkning_alder","2015","08","alle","alle","personer","30_54","55708"
"befolkning_alder","2015","08","befolkningen_ellers","0","personer","30_54","23332"
"befolkning_alder","2015","08","befolkningen_ellers","1","personer","30_54","24082"
"befolkning_alder","2015","08","befolkningen_ellers","alle","personer","30_54","47414"
"befolkning_alder","2015","08","innvandrere","0","personer","30_54","4138"
"befolkning_alder","2015","08","innvandrere","1","personer","30_54","4156"
"befolkning_alder","2015","08","innvandrere","alle","personer","30_54","8294"
"befolkning_alder","2015","09","alle","0","personer","30_54","18587"
"befolkning_alder","2015","09","alle","1","personer","30_54","19293"
"befolkning_alder","2015","09","alle","alle","personer","30_54","37880"
"befolkning_alder","2015","09","befolkningen_ellers","0","personer","30_54","15746"
"befolkning_alder","2015","09","befolkningen_ellers","1","personer","30_54","16301"
"befolkning_alder","2015","09","befolkningen_ellers","alle","personer","30_54","32047"
"befolkning_alder","2015","09","innvandrere","0","personer","30_54","2841"
"befolkning_alder","2015","09","innvandrere","1","personer","30_54","2992"
"befolkning_alder","2015","09","innvandrere","alle","personer","30_54","5833"
"befolkning_alder","2015","10","alle","0","personer","30_54","29393"
"befolkning_alder","2015","10","alle","1","personer","30_54","30865"
"befolkning_alder","2015","10","alle","alle","personer","30_54","60258"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","30_54","24378"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","30_54","25396"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","30_54","49774"
"befolkning_alder","2015","10","innvandrere","0","personer","30_54","5015"
"befolkning_alder","2015","10","innvandrere","1","personer","30_54","5469"
"befolkning_alder","2015","10","innvandrere","alle","personer","30_54","10484"
"befolkning_alder","2015","11","alle","0","personer","30_54","77807"
"befolkning_alder","2015","11","alle","1","personer","30_54","85508"
"befolkning_alder","2015","11","alle","alle","personer","30_54","163315"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","30_54","61637"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","30_54","64609"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","30_54","126246"
"befolkning_alder","2015","11","innvandrere","0","personer","30_54","16170"
"befolkning_alder","2015","11","innvandrere","1","personer","30_54","20899"
"befolkning_alder","2015","11","innvandrere","alle","personer","30_54","37069"
"befolkning_alder","2015","12","alle","0","personer","30_54","82748"
"befolkning_alder","2015","12","alle","1","personer","30_54","90605"
"befolkning_alder","2015","12","alle","alle","personer","30_54","173353"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","30_54","68513"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","30_54","72093"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","30_54","140606"
"befolkning_alder","2015","12","innvandrere","0","personer","30_54","14235"
"befolkning_alder","2015","12","innvandrere","1","personer","30_54","18512"
"befolkning_alder","2015","12","innvandrere","alle","personer","30_54","32747"
"befolkning_alder","2015","14","alle","0","personer","30_54","16218"
"befolkning_alder","2015","14","alle","1","personer","30_54","17640"
"befolkning_alder","2015","14","alle","alle","personer","30_54","33858"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","30_54","13896"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","30_54","14732"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","30_54","28628"
"befolkning_alder","2015","14","innvandrere","0","personer","30_54","2322"
"befolkning_alder","2015","14","innvandrere","1","personer","30_54","2908"
"befolkning_alder","2015","14","innvandrere","alle","personer","30_54","5230"
"befolkning_alder","2015","15","alle","0","personer","30_54","40402"
"befolkning_alder","2015","15","alle","1","personer","30_54","44747"
"befolkning_alder","2015","15","alle","alle","personer","30_54","85149"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","30_54","33870"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","30_54","36567"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","30_54","70437"
"befolkning_alder","2015","15","innvandrere","0","personer","30_54","6532"
"befolkning_alder","2015","15","innvandrere","1","personer","30_54","8180"
"befolkning_alder","2015","15","innvandrere","alle","personer","30_54","14712"
"befolkning_alder","2015","16","alle","0","personer","30_54","50301"
"befolkning_alder","2015","16","alle","1","personer","30_54","54021"
"befolkning_alder","2015","16","alle","alle","personer","30_54","104322"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","30_54","43127"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","30_54","45213"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","30_54","88340"
"befolkning_alder","2015","16","innvandrere","0","personer","30_54","7174"
"befolkning_alder","2015","16","innvandrere","1","personer","30_54","8808"
"befolkning_alder","2015","16","innvandrere","alle","personer","30_54","15982"
"befolkning_alder","2015","17","alle","0","personer","30_54","20684"
"befolkning_alder","2015","17","alle","1","personer","30_54","21611"
"befolkning_alder","2015","17","alle","alle","personer","30_54","42295"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","30_54","18557"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","30_54","19216"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","30_54","37773"
"befolkning_alder","2015","17","innvandrere","0","personer","30_54","2127"
"befolkning_alder","2015","17","innvandrere","1","personer","30_54","2395"
"befolkning_alder","2015","17","innvandrere","alle","personer","30_54","4522"
"befolkning_alder","2015","18","alle","0","personer","30_54","37475"
"befolkning_alder","2015","18","alle","1","personer","30_54","39315"
"befolkning_alder","2015","18","alle","alle","personer","30_54","76790"
"befolkning_alder","2015","18","befolkningen_ellers","0","personer","30_54","32878"
"befolkning_alder","2015","18","befolkningen_ellers","1","personer","30_54","34429"
"befolkning_alder","2015","18","befolkningen_ellers","alle","personer","30_54","67307"
"befolkning_alder","2015","18","innvandrere","0","personer","30_54","4597"
"befolkning_alder","2015","18","innvandrere","1","personer","30_54","4886"
"befolkning_alder","2015","18","innvandrere","alle","personer","30_54","9483"
"befolkning_alder","2015","19","alle","0","personer","30_54","26319"
"befolkning_alder","2015","19","alle","1","personer","30_54","28094"
"befolkning_alder","2015","19","alle","alle","personer","30_54","54413"
"befolkning_alder","2015","19","befolkningen_ellers","0","personer","30_54","22660"
"befolkning_alder","2015","19","befolkningen_ellers","1","personer","30_54","23837"
"befolkning_alder","2015","19","befolkningen_ellers","alle","personer","30_54","46497"
"befolkning_alder","2015","19","innvandrere","0","personer","30_54","3659"
"befolkning_alder","2015","19","innvandrere","1","personer","30_54","4257"
"befolkning_alder","2015","19","innvandrere","alle","personer","30_54","7916"
"befolkning_alder","2015","20","alle","0","personer","30_54","11980"
"befolkning_alder","2015","20","alle","1","personer","30_54","13241"
"befolkning_alder","2015","20","alle","alle","personer","30_54","25221"
"befolkning_alder","2015","20","befolkningen_ellers","0","personer","30_54","9744"
"befolkning_alder","2015","20","befolkningen_ellers","1","personer","30_54","10878"
"befolkning_alder","2015","20","befolkningen_ellers","alle","personer","30_54","20622"
"befolkning_alder","2015","20","innvandrere","0","personer","30_54","2236"
"befolkning_alder","2015","20","innvandrere","1","personer","30_54","2363"
"befolkning_alder","2015","20","innvandrere","alle","personer","30_54","4599"
"befolkning_alder","2015","01","alle","0","personer","55_66","21484"
"befolkning_alder","2015","01","alle","1","personer","55_66","21252"
"befolkning_alder","2015","01","alle","alle","personer","55_66","42736"
"befolkning_alder","2015","01","befolkningen_ellers","0","personer","55_66","19831"
"befolkning_alder","2015","01","befolkningen_ellers","1","personer","55_66","19246"
"befolkning_alder","2015","01","befolkningen_ellers","alle","personer","55_66","39077"
"befolkning_alder","2015","01","innvandrere","0","personer","55_66","1653"
"befolkning_alder","2015","01","innvandrere","1","personer","55_66","2006"
"befolkning_alder","2015","01","innvandrere","alle","personer","55_66","3659"
"befolkning_alder","2015","02","alle","0","personer","55_66","38174"
"befolkning_alder","2015","02","alle","1","personer","55_66","39288"
"befolkning_alder","2015","02","alle","alle","personer","55_66","77462"
"befolkning_alder","2015","02","befolkningen_ellers","0","personer","55_66","34326"
"befolkning_alder","2015","02","befolkningen_ellers","1","personer","55_66","34696"
"befolkning_alder","2015","02","befolkningen_ellers","alle","personer","55_66","69022"
"befolkning_alder","2015","02","innvandrere","0","personer","55_66","3848"
"befolkning_alder","2015","02","innvandrere","1","personer","55_66","4592"
"befolkning_alder","2015","02","innvandrere","alle","personer","55_66","8440"
"befolkning_alder","2015","03","alle","0","personer","55_66","36422"
"befolkning_alder","2015","03","alle","1","personer","55_66","35909"
"befolkning_alder","2015","03","alle","alle","personer","55_66","72331"
"befolkning_alder","2015","03","befolkningen_ellers","0","personer","55_66","29382"
"befolkning_alder","2015","03","befolkningen_ellers","1","personer","55_66","27273"
"befolkning_alder","2015","03","befolkningen_ellers","alle","personer","55_66","56655"
"befolkning_alder","2015","03","innvandrere","0","personer","55_66","7040"
"befolkning_alder","2015","03","innvandrere","1","personer","55_66","8636"
"befolkning_alder","2015","03","innvandrere","alle","personer","55_66","15676"
"befolkning_alder","2015","04","alle","0","personer","55_66","16016"
"befolkning_alder","2015","04","alle","1","personer","55_66","15838"
"befolkning_alder","2015","04","alle","alle","personer","55_66","31854"
"befolkning_alder","2015","04","befolkningen_ellers","0","personer","55_66","15212"
"befolkning_alder","2015","04","befolkningen_ellers","1","personer","55_66","15041"
"befolkning_alder","2015","04","befolkningen_ellers","alle","personer","55_66","30253"
"befolkning_alder","2015","04","innvandrere","0","personer","55_66","804"
"befolkning_alder","2015","04","innvandrere","1","personer","55_66","797"
"befolkning_alder","2015","04","innvandrere","alle","personer","55_66","1601"
"befolkning_alder","2015","05","alle","0","personer","55_66","14810"
"befolkning_alder","2015","05","alle","1","personer","55_66","15066"
"befolkning_alder","2015","05","alle","alle","personer","55_66","29876"
"befolkning_alder","2015","05","befolkningen_ellers","0","personer","55_66","14173"
"befolkning_alder","2015","05","befolkningen_ellers","1","personer","55_66","14318"
"befolkning_alder","2015","05","befolkningen_ellers","alle","personer","55_66","28491"
"befolkning_alder","2015","05","innvandrere","0","personer","55_66","637"
"befolkning_alder","2015","05","innvandrere","1","personer","55_66","748"
"befolkning_alder","2015","05","innvandrere","alle","personer","55_66","1385"
"befolkning_alder","2015","06","alle","0","personer","55_66","19905"
"befolkning_alder","2015","06","alle","1","personer","55_66","19841"
"befolkning_alder","2015","06","alle","alle","personer","55_66","39746"
"befolkning_alder","2015","06","befolkningen_ellers","0","personer","55_66","18242"
"befolkning_alder","2015","06","befolkningen_ellers","1","personer","55_66","17943"
"befolkning_alder","2015","06","befolkningen_ellers","alle","personer","55_66","36185"
"befolkning_alder","2015","06","innvandrere","0","personer","55_66","1663"
"befolkning_alder","2015","06","innvandrere","1","personer","55_66","1898"
"befolkning_alder","2015","06","innvandrere","alle","personer","55_66","3561"
"befolkning_alder","2015","07","alle","0","personer","55_66","18540"
"befolkning_alder","2015","07","alle","1","personer","55_66","18094"
"befolkning_alder","2015","07","alle","alle","personer","55_66","36634"
"befolkning_alder","2015","07","befolkningen_ellers","0","personer","55_66","17313"
"befolkning_alder","2015","07","befolkningen_ellers","1","personer","55_66","16844"
"befolkning_alder","2015","07","befolkningen_ellers","alle","personer","55_66","34157"
"befolkning_alder","2015","07","innvandrere","0","personer","55_66","1227"
"befolkning_alder","2015","07","innvandrere","1","personer","55_66","1250"
"befolkning_alder","2015","07","innvandrere","alle","personer","55_66","2477"
"befolkning_alder","2015","08","alle","0","personer","55_66","13432"
"befolkning_alder","2015","08","alle","1","personer","55_66","13537"
"befolkning_alder","2015","08","alle","alle","personer","55_66","26969"
"befolkning_alder","2015","08","befolkningen_ellers","0","personer","55_66","12677"
"befolkning_alder","2015","08","befolkningen_ellers","1","personer","55_66","12649"
"befolkning_alder","2015","08","befolkningen_ellers","alle","personer","55_66","25326"
"befolkning_alder","2015","08","innvandrere","0","personer","55_66","755"
"befolkning_alder","2015","08","innvandrere","1","personer","55_66","888"
"befolkning_alder","2015","08","innvandrere","alle","personer","55_66","1643"
"befolkning_alder","2015","09","alle","0","personer","55_66","8524"
"befolkning_alder","2015","09","alle","1","personer","55_66","8663"
"befolkning_alder","2015","09","alle","alle","personer","55_66","17187"
"befolkning_alder","2015","09","befolkningen_ellers","0","personer","55_66","8048"
"befolkning_alder","2015","09","befolkningen_ellers","1","personer","55_66","8061"
"befolkning_alder","2015","09","befolkningen_ellers","alle","personer","55_66","16109"
"befolkning_alder","2015","09","innvandrere","0","personer","55_66","476"
"befolkning_alder","2015","09","innvandrere","1","personer","55_66","602"
"befolkning_alder","2015","09","innvandrere","alle","personer","55_66","1078"
"befolkning_alder","2015","10","alle","0","personer","55_66","11928"
"befolkning_alder","2015","10","alle","1","personer","55_66","12189"
"befolkning_alder","2015","10","alle","alle","personer","55_66","24117"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","55_66","10955"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","55_66","11132"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","55_66","22087"
"befolkning_alder","2015","10","innvandrere","0","personer","55_66","973"
"befolkning_alder","2015","10","innvandrere","1","personer","55_66","1057"
"befolkning_alder","2015","10","innvandrere","alle","personer","55_66","2030"
"befolkning_alder","2015","11","alle","0","personer","55_66","28397"
"befolkning_alder","2015","11","alle","1","personer","55_66","29991"
"befolkning_alder","2015","11","alle","alle","personer","55_66","58388"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","55_66","26169"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","55_66","26736"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","55_66","52905"
"befolkning_alder","2015","11","innvandrere","0","personer","55_66","2228"
"befolkning_alder","2015","11","innvandrere","1","personer","55_66","3255"
"befolkning_alder","2015","11","innvandrere","alle","personer","55_66","5483"
"befolkning_alder","2015","12","alle","0","personer","55_66","32868"
"befolkning_alder","2015","12","alle","1","personer","55_66","34168"
"befolkning_alder","2015","12","alle","alle","personer","55_66","67036"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","55_66","31005"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","55_66","31639"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","55_66","62644"
"befolkning_alder","2015","12","innvandrere","0","personer","55_66","1863"
"befolkning_alder","2015","12","innvandrere","1","personer","55_66","2529"
"befolkning_alder","2015","12","innvandrere","alle","personer","55_66","4392"
"befolkning_alder","2015","14","alle","0","personer","55_66","7951"
"befolkning_alder","2015","14","alle","1","personer","55_66","8514"
"befolkning_alder","2015","14","alle","alle","personer","55_66","16465"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","55_66","7572"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","55_66","8077"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","55_66","15649"
"befolkning_alder","2015","14","innvandrere","0","personer","55_66","379"
"befolkning_alder","2015","14","innvandrere","1","personer","55_66","437"
"befolkning_alder","2015","14","innvandrere","alle","personer","55_66","816"
"befolkning_alder","2015","15","alle","0","personer","55_66","19314"
"befolkning_alder","2015","15","alle","1","personer","55_66","20420"
"befolkning_alder","2015","15","alle","alle","personer","55_66","39734"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","55_66","18441"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","55_66","19360"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","55_66","37801"
"befolkning_alder","2015","15","innvandrere","0","personer","55_66","873"
"befolkning_alder","2015","15","innvandrere","1","personer","55_66","1060"
"befolkning_alder","2015","15","innvandrere","alle","personer","55_66","1933"
"befolkning_alder","2015","16","alle","0","personer","55_66","20532"
"befolkning_alder","2015","16","alle","1","personer","55_66","20942"
"befolkning_alder","2015","16","alle","alle","personer","55_66","41474"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","55_66","19482"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","55_66","19716"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","55_66","39198"
"befolkning_alder","2015","16","innvandrere","0","personer","55_66","1050"
"befolkning_alder","2015","16","innvandrere","1","personer","55_66","1226"
"befolkning_alder","2015","16","innvandrere","alle","personer","55_66","2276"
"befolkning_alder","2015","17","alle","0","personer","55_66","10015"
"befolkning_alder","2015","17","alle","1","personer","55_66","10547"
"befolkning_alder","2015","17","alle","alle","personer","55_66","20562"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","55_66","9671"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","55_66","10171"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","55_66","19842"
