"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"0514","anmodning","2015","personer","10","bosetting_anmodede"
"0515","anmodning","2015","personer","12","bosetting_anmodede"
"0516","anmodning","2015","personer","20","bosetting_anmodede"
"0517","anmodning","2015","personer","15","bosetting_anmodede"
"0519","anmodning","2015","personer","10","bosetting_anmodede"
"0520","anmodning","2015","personer","10","bosetting_anmodede"
"0521","anmodning","2015","personer","15","bosetting_anmodede"
"0522","anmodning","2015","personer","15","bosetting_anmodede"
"0528","anmodning","2015","personer","25","bosetting_anmodede"
"0529","anmodning","2015","personer","25","bosetting_anmodede"
"0532","anmodning","2015","personer","15","bosetting_anmodede"
"0533","anmodning","2015","personer","35","bosetting_anmodede"
"0534","anmodning","2015","personer","35","bosetting_anmodede"
"0536","anmodning","2015","personer","10","bosetting_anmodede"
"0538","anmodning","2015","personer","15","bosetting_anmodede"
"0540","anmodning","2015","personer","10","bosetting_anmodede"
"0541","anmodning","2015","personer","10","bosetting_anmodede"
"0542","anmodning","2015","personer","15","bosetting_anmodede"
"0543","anmodning","2015","personer","10","bosetting_anmodede"
"0544","anmodning","2015","personer","10","bosetting_anmodede"
"0545","anmodning","2015","personer","10","bosetting_anmodede"
"0602","anmodning","2015","personer","130","bosetting_anmodede"
"0604","anmodning","2015","personer","50","bosetting_anmodede"
"0605","anmodning","2015","personer","45","bosetting_anmodede"
"0612","anmodning","2015","personer","15","bosetting_anmodede"
"0615","anmodning","2015","personer","10","bosetting_anmodede"
"0616","anmodning","2015","personer","10","bosetting_anmodede"
"0617","anmodning","2015","personer","10","bosetting_anmodede"
"0618","anmodning","2015","personer","10","bosetting_anmodede"
"0619","anmodning","2015","personer","10","bosetting_anmodede"
"0620","anmodning","2015","personer","10","bosetting_anmodede"
"0621","anmodning","2015","personer","10","bosetting_anmodede"
"0622","anmodning","2015","personer","10","bosetting_anmodede"
"0623","anmodning","2015","personer","25","bosetting_anmodede"
"0624","anmodning","2015","personer","35","bosetting_anmodede"
"0625","anmodning","2015","personer","45","bosetting_anmodede"
"0626","anmodning","2015","personer","45","bosetting_anmodede"
"0627","anmodning","2015","personer","40","bosetting_anmodede"
"0628","anmodning","2015","personer","20","bosetting_anmodede"
"0631","anmodning","2015","personer","14","bosetting_anmodede"
"0632","anmodning","2015","personer","10","bosetting_anmodede"
"0633","anmodning","2015","personer","10","bosetting_anmodede"
"0701","anmodning","2015","personer","40","bosetting_anmodede"
"0702","anmodning","2015","personer","18","bosetting_anmodede"
"0704","anmodning","2015","personer","55","bosetting_anmodede"
"0706","anmodning","2015","personer","55","bosetting_anmodede"
"0709","anmodning","2015","personer","55","bosetting_anmodede"
"0711","anmodning","2015","personer","15","bosetting_anmodede"
"0713","anmodning","2015","personer","15","bosetting_anmodede"
"0714","anmodning","2015","personer","15","bosetting_anmodede"
"0716","anmodning","2015","personer","25","bosetting_anmodede"
"0719","anmodning","2015","personer","15","bosetting_anmodede"
"0720","anmodning","2015","personer","25","bosetting_anmodede"
"0722","anmodning","2015","personer","30","bosetting_anmodede"
"0723","anmodning","2015","personer","15","bosetting_anmodede"
"0728","anmodning","2015","personer","15","bosetting_anmodede"
"0805","anmodning","2015","personer","90","bosetting_anmodede"
"0806","anmodning","2015","personer","120","bosetting_anmodede"
"0807","anmodning","2015","personer","45","bosetting_anmodede"
"0811","anmodning","2015","personer","10","bosetting_anmodede"
"0814","anmodning","2015","personer","50","bosetting_anmodede"
"0815","anmodning","2015","personer","50","bosetting_anmodede"
"0817","anmodning","2015","personer","15","bosetting_anmodede"
"0819","anmodning","2015","personer","25","bosetting_anmodede"
"0821","anmodning","2015","personer","25","bosetting_anmodede"
"0822","anmodning","2015","personer","27","bosetting_anmodede"
"0826","anmodning","2015","personer","20","bosetting_anmodede"
"0827","anmodning","2015","personer","10","bosetting_anmodede"
"0828","anmodning","2015","personer","15","bosetting_anmodede"
"0829","anmodning","2015","personer","10","bosetting_anmodede"
"0830","anmodning","2015","personer","10","bosetting_anmodede"
"0831","anmodning","2015","personer","10","bosetting_anmodede"
"0833","anmodning","2015","personer","10","bosetting_anmodede"
"0834","anmodning","2015","personer","10","bosetting_anmodede"
"0901","anmodning","2015","personer","30","bosetting_anmodede"
"0904","anmodning","2015","personer","45","bosetting_anmodede"
"0906","anmodning","2015","personer","125","bosetting_anmodede"
"0911","anmodning","2015","personer","15","bosetting_anmodede"
"0912","anmodning","2015","personer","10","bosetting_anmodede"
"0914","anmodning","2015","personer","20","bosetting_anmodede"
"0919","anmodning","2015","personer","15","bosetting_anmodede"
"0926","anmodning","2015","personer","40","bosetting_anmodede"
"0928","anmodning","2015","personer","20","bosetting_anmodede"
"0929","anmodning","2015","personer","15","bosetting_anmodede"
"0935","anmodning","2015","personer","10","bosetting_anmodede"
"0937","anmodning","2015","personer","20","bosetting_anmodede"
"0938","anmodning","2015","personer","10","bosetting_anmodede"
"0940","anmodning","2015","personer","10","bosetting_anmodede"
"0941","anmodning","2015","personer","10","bosetting_anmodede"
"1001","anmodning","2015","personer","210","bosetting_anmodede"
"1002","anmodning","2015","personer","40","bosetting_anmodede"
"1003","anmodning","2015","personer","45","bosetting_anmodede"
"1004","anmodning","2015","personer","40","bosetting_anmodede"
"1014","anmodning","2015","personer","45","bosetting_anmodede"
"1017","anmodning","2015","personer","35","bosetting_anmodede"
"1018","anmodning","2015","personer","45","bosetting_anmodede"
"1021","anmodning","2015","personer","10","bosetting_anmodede"
"1026","anmodning","2015","personer","10","bosetting_anmodede"
"1027","anmodning","2015","personer","10","bosetting_anmodede"
"1029","anmodning","2015","personer","20","bosetting_anmodede"
"1032","anmodning","2015","personer","35","bosetting_anmodede"
"1034","anmodning","2015","personer","10","bosetting_anmodede"
"1037","anmodning","2015","personer","30","bosetting_anmodede"
"1046","anmodning","2015","personer","10","bosetting_anmodede"
"1101","anmodning","2015","personer","35","bosetting_anmodede"
"1102","anmodning","2015","personer","70","bosetting_anmodede"
"1103","anmodning","2015","personer","120","bosetting_anmodede"
"1106","anmodning","2015","personer","60","bosetting_anmodede"
"1111","anmodning","2015","personer","10","bosetting_anmodede"
"1112","anmodning","2015","personer","20","bosetting_anmodede"
"1114","anmodning","2015","personer","10","bosetting_anmodede"
"1119","anmodning","2015","personer","30","bosetting_anmodede"
"1120","anmodning","2015","personer","35","bosetting_anmodede"
"1121","anmodning","2015","personer","35","bosetting_anmodede"
"1122","anmodning","2015","personer","30","bosetting_anmodede"
"1124","anmodning","2015","personer","35","bosetting_anmodede"
"1127","anmodning","2015","personer","30","bosetting_anmodede"
"1129","anmodning","2015","personer","6","bosetting_anmodede"
"1130","anmodning","2015","personer","30","bosetting_anmodede"
"1133","anmodning","2015","personer","20","bosetting_anmodede"
"1134","anmodning","2015","personer","20","bosetting_anmodede"
"1135","anmodning","2015","personer","20","bosetting_anmodede"
"1141","anmodning","2015","personer","10","bosetting_anmodede"
"1142","anmodning","2015","personer","20","bosetting_anmodede"
"1144","anmodning","2015","personer","6","bosetting_anmodede"
"1145","anmodning","2015","personer","6","bosetting_anmodede"
"1146","anmodning","2015","personer","30","bosetting_anmodede"
"1149","anmodning","2015","personer","60","bosetting_anmodede"
"1151","anmodning","2015","personer","6","bosetting_anmodede"
"1160","anmodning","2015","personer","20","bosetting_anmodede"
"1201","anmodning","2015","personer","350","bosetting_anmodede"
"1211","anmodning","2015","personer","10","bosetting_anmodede"
"1216","anmodning","2015","personer","15","bosetting_anmodede"
"1219","anmodning","2015","personer","30","bosetting_anmodede"
"1221","anmodning","2015","personer","35","bosetting_anmodede"
"1222","anmodning","2015","personer","10","bosetting_anmodede"
"1223","anmodning","2015","personer","10","bosetting_anmodede"
"1224","anmodning","2015","personer","25","bosetting_anmodede"
"1227","anmodning","2015","personer","10","bosetting_anmodede"
"1228","anmodning","2015","personer","20","bosetting_anmodede"
"1231","anmodning","2015","personer","20","bosetting_anmodede"
"1232","anmodning","2015","personer","10","bosetting_anmodede"
"1233","anmodning","2015","personer","10","bosetting_anmodede"
"1234","anmodning","2015","personer","10","bosetting_anmodede"
"1235","anmodning","2015","personer","30","bosetting_anmodede"
"1238","anmodning","2015","personer","20","bosetting_anmodede"
"1241","anmodning","2015","personer","10","bosetting_anmodede"
"1242","anmodning","2015","personer","10","bosetting_anmodede"
"1243","anmodning","2015","personer","20","bosetting_anmodede"
"1244","anmodning","2015","personer","10","bosetting_anmodede"
"1245","anmodning","2015","personer","15","bosetting_anmodede"
"1246","anmodning","2015","personer","40","bosetting_anmodede"
"1247","anmodning","2015","personer","40","bosetting_anmodede"
"1251","anmodning","2015","personer","15","bosetting_anmodede"
"1252","anmodning","2015","personer","6","bosetting_anmodede"
"1253","anmodning","2015","personer","15","bosetting_anmodede"
"1256","anmodning","2015","personer","20","bosetting_anmodede"
"1259","anmodning","2015","personer","20","bosetting_anmodede"
"1260","anmodning","2015","personer","15","bosetting_anmodede"
"1263","anmodning","2015","personer","20","bosetting_anmodede"
"1264","anmodning","2015","personer","10","bosetting_anmodede"
"1265","anmodning","2015","personer","6","bosetting_anmodede"
"1266","anmodning","2015","personer","10","bosetting_anmodede"
"1401","anmodning","2015","personer","35","bosetting_anmodede"
"1411","anmodning","2015","personer","10","bosetting_anmodede"
"1412","anmodning","2015","personer","6","bosetting_anmodede"
"1413","anmodning","2015","personer","10","bosetting_anmodede"
"1416","anmodning","2015","personer","15","bosetting_anmodede"
"1417","anmodning","2015","personer","10","bosetting_anmodede"
"1418","anmodning","2015","personer","10","bosetting_anmodede"
"1419","anmodning","2015","personer","10","bosetting_anmodede"
"1420","anmodning","2015","personer","30","bosetting_anmodede"
"1421","anmodning","2015","personer","10","bosetting_anmodede"
"1422","anmodning","2015","personer","10","bosetting_anmodede"
"1424","anmodning","2015","personer","10","bosetting_anmodede"
"1426","anmodning","2015","personer","10","bosetting_anmodede"
"1428","anmodning","2015","personer","10","bosetting_anmodede"
"1429","anmodning","2015","personer","10","bosetting_anmodede"
"1430","anmodning","2015","personer","10","bosetting_anmodede"
"1431","anmodning","2015","personer","10","bosetting_anmodede"
"1432","anmodning","2015","personer","35","bosetting_anmodede"
"1433","anmodning","2015","personer","10","bosetting_anmodede"
"1438","anmodning","2015","personer","15","bosetting_anmodede"
"1439","anmodning","2015","personer","10","bosetting_anmodede"
"1441","anmodning","2015","personer","10","bosetting_anmodede"
"1443","anmodning","2015","personer","30","bosetting_anmodede"
"1444","anmodning","2015","personer","6","bosetting_anmodede"
"1445","anmodning","2015","personer","15","bosetting_anmodede"
"1449","anmodning","2015","personer","20","bosetting_anmodede"
"1502","anmodning","2015","personer","60","bosetting_anmodede"
"1504","anmodning","2015","personer","90","bosetting_anmodede"
"1505","anmodning","2015","personer","50","bosetting_anmodede"
"1511","anmodning","2015","personer","15","bosetting_anmodede"
"1514","anmodning","2015","personer","10","bosetting_anmodede"
"1515","anmodning","2015","personer","30","bosetting_anmodede"
"1516","anmodning","2015","personer","20","bosetting_anmodede"
"1517","anmodning","2015","personer","15","bosetting_anmodede"
"1519","anmodning","2015","personer","30","bosetting_anmodede"
"1520","anmodning","2015","personer","30","bosetting_anmodede"
"1523","anmodning","2015","personer","10","bosetting_anmodede"
"1524","anmodning","2015","personer","10","bosetting_anmodede"
"1525","anmodning","2015","personer","17","bosetting_anmodede"
"1526","anmodning","2015","personer","10","bosetting_anmodede"
"1528","anmodning","2015","personer","20","bosetting_anmodede"
"1529","anmodning","2015","personer","10","bosetting_anmodede"
"1531","anmodning","2015","personer","25","bosetting_anmodede"
"1532","anmodning","2015","personer","15","bosetting_anmodede"
"1534","anmodning","2015","personer","30","bosetting_anmodede"
"1535","anmodning","2015","personer","15","bosetting_anmodede"
"1539","anmodning","2015","personer","15","bosetting_anmodede"
"1543","anmodning","2015","personer","10","bosetting_anmodede"
"1545","anmodning","2015","personer","10","bosetting_anmodede"
"1546","anmodning","2015","personer","10","bosetting_anmodede"
"1547","anmodning","2015","personer","15","bosetting_anmodede"
"1548","anmodning","2015","personer","30","bosetting_anmodede"
"1551","anmodning","2015","personer","10","bosetting_anmodede"
"1554","anmodning","2015","personer","15","bosetting_anmodede"
"1557","anmodning","2015","personer","15","bosetting_anmodede"
"1560","anmodning","2015","personer","10","bosetting_anmodede"
"1563","anmodning","2015","personer","25","bosetting_anmodede"
"1566","anmodning","2015","personer","15","bosetting_anmodede"
"1567","anmodning","2015","personer","10","bosetting_anmodede"
"1571","anmodning","2015","personer","17","bosetting_anmodede"
"1573","anmodning","2015","personer","10","bosetting_anmodede"
"1576","anmodning","2015","personer","10","bosetting_anmodede"
"1601","anmodning","2015","personer","300","bosetting_anmodede"
"1612","anmodning","2015","personer","10","bosetting_anmodede"
"1613","anmodning","2015","personer","10","bosetting_anmodede"
"1617","anmodning","2015","personer","15","bosetting_anmodede"
"1620","anmodning","2015","personer","15","bosetting_anmodede"
"1621","anmodning","2015","personer","15","bosetting_anmodede"
"1622","anmodning","2015","personer","10","bosetting_anmodede"
"1624","anmodning","2015","personer","20","bosetting_anmodede"
"1627","anmodning","2015","personer","15","bosetting_anmodede"
"1630","anmodning","2015","personer","10","bosetting_anmodede"
"1632","anmodning","2015","personer","10","bosetting_anmodede"
"1633","anmodning","2015","personer","10","bosetting_anmodede"
"1634","anmodning","2015","personer","20","bosetting_anmodede"
"1635","anmodning","2015","personer","10","bosetting_anmodede"
"1636","anmodning","2015","personer","10","bosetting_anmodede"
"1638","anmodning","2015","personer","30","bosetting_anmodede"
"1640","anmodning","2015","personer","15","bosetting_anmodede"
"1644","anmodning","2015","personer","10","bosetting_anmodede"
"1648","anmodning","2015","personer","15","bosetting_anmodede"
"1653","anmodning","2015","personer","35","bosetting_anmodede"
