"kommune_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"0511","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0512","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0513","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0514","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0515","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0516","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0517","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0519","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0520","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0521","toaar","0","alle","2014","personer","10","intro_status_arbutd"
"0522","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0528","toaar","0","alle","2014","personer","11","intro_status_arbutd"
"0529","toaar","0","alle","2014","personer","10","intro_status_arbutd"
"0532","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0533","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0534","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"0536","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0538","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0540","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0541","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0542","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0543","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0544","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0545","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0602","toaar","0","alle","2014","personer","23","intro_status_arbutd"
"0604","toaar","0","alle","2014","personer","6","intro_status_arbutd"
"0605","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0612","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0615","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0616","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0617","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0618","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0619","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0620","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0621","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0622","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0623","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0624","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0625","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0626","toaar","0","alle","2014","personer","9","intro_status_arbutd"
"0627","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0628","toaar","0","alle","2014","personer","8","intro_status_arbutd"
"0631","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0632","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0633","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0701","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0702","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0704","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0706","toaar","0","alle","2014","personer","8","intro_status_arbutd"
"0709","toaar","0","alle","2014","personer","9","intro_status_arbutd"
"0711","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0713","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0714","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0716","toaar","0","alle","2014","personer","3","intro_status_arbutd"
"0719","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0720","toaar","0","alle","2014","personer","3","intro_status_arbutd"
"0722","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0723","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0728","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0805","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0806","toaar","0","alle","2014","personer","29","intro_status_arbutd"
"0807","toaar","0","alle","2014","personer","6","intro_status_arbutd"
"0811","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0814","toaar","0","alle","2014","personer","12","intro_status_arbutd"
"0815","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"0817","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0819","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0821","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0822","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0826","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0827","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0828","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0829","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0830","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0831","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0833","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0834","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0901","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0904","toaar","0","alle","2014","personer","11","intro_status_arbutd"
"0906","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"0911","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0912","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0914","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0919","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0926","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"0928","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0929","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0935","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0937","toaar","0","alle","2014","personer","6","intro_status_arbutd"
"0938","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"0940","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"0941","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1001","toaar","0","alle","2014","personer","55","intro_status_arbutd"
"1002","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1003","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1004","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1014","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1017","toaar","0","alle","2014","personer","3","intro_status_arbutd"
"1018","toaar","0","alle","2014","personer","10","intro_status_arbutd"
"1021","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1026","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1027","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1029","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1032","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1034","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1037","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1046","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1101","toaar","0","alle","2014","personer","13","intro_status_arbutd"
"1102","toaar","0","alle","2014","personer","19","intro_status_arbutd"
"1103","toaar","0","alle","2014","personer","21","intro_status_arbutd"
"1106","toaar","0","alle","2014","personer","15","intro_status_arbutd"
"1111","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1112","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1114","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1119","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1120","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"1121","toaar","0","alle","2014","personer","8","intro_status_arbutd"
"1122","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1124","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1127","toaar","0","alle","2014","personer","5","intro_status_arbutd"
"1129","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1130","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1133","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1134","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1135","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1141","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1142","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1144","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1145","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1146","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1149","toaar","0","alle","2014","personer","8","intro_status_arbutd"
"1151","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1160","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1201","toaar","0","alle","2014","personer","86","intro_status_arbutd"
"1211","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1216","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1219","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1221","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1222","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1223","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1224","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1227","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1228","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1231","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1232","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1233","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1234","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1235","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1238","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1241","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1242","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1243","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1244","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1245","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1246","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1247","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1251","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1252","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1253","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1256","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1259","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1260","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1263","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1264","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1265","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1266","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1401","toaar","0","alle","2014","personer","13","intro_status_arbutd"
"1411","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1412","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1413","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1416","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1417","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1418","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1419","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1420","toaar","0","alle","2014","personer","10","intro_status_arbutd"
"1421","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1422","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1424","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1426","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1428","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1429","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1430","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1431","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1432","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1433","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1438","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1439","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1441","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1443","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1444","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1445","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1449","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1502","toaar","0","alle","2014","personer","8","intro_status_arbutd"
"1504","toaar","0","alle","2014","personer","9","intro_status_arbutd"
"1505","toaar","0","alle","2014","personer","15","intro_status_arbutd"
"1511","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1514","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1515","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1516","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1517","toaar","0","alle","2014","personer","4","intro_status_arbutd"
"1519","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1520","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1523","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1524","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1525","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1526","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1528","toaar","0","alle","2014","personer","7","intro_status_arbutd"
"1529","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1531","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1532","toaar","0","alle","2014","personer",":","intro_status_arbutd"
"1534","toaar","0","alle","2014","personer","9","intro_status_arbutd"
"1535","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1539","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1543","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1545","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1546","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1547","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1548","toaar","0","alle","2014","personer","0","intro_status_arbutd"
"1551","toaar","0","alle","2014","personer",":","intro_status_arbutd"
