"kommune_nr","kommune_navn","standard_utgave","kommune_note","fylke_nr","fylke_navn","fylke_note","naringsregion_nr","naringsregion_navn"
"0403","Hamar","2002","Kommune 0401Hamar, 0414 Vang og deler av kommune 0412 Ringsaker ble den 1.1.92 slått sammen til 0403 Hamar kommune.","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","2014","","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","2006","","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","2012","","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","2013","","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","komplett_2016","","04","Hedmark","","12","Hamarregionen"
"0403","Hamar","2008","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2012","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2013","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2008","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2002","En del av 0412 Ringsaker ble den 1.1.92 overført til den nye kommunen 0403 Hamar (224 personer).","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2003","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","komplett_2016","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2006","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2014","","04","Hedmark","","12","Hamarregionen"
"0412","Ringsaker","2005","","04","Hedmark","","12","Hamarregionen"
"0414","Vang (-1991)","komplett_2016","","04","Hedmark","",NA,NA
"0415","Løten","2006","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","komplett_2016","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2002","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2003","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2012","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2014","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2013","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2005","","04","Hedmark","","12","Hamarregionen"
"0415","Løten","2008","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2013","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2002","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2005","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2003","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","komplett_2016","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2014","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2008","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2012","","04","Hedmark","","12","Hamarregionen"
"0417","Stange","2006","","04","Hedmark","","12","Hamarregionen"
"0418","Nord-Odal","2008","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2002","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2013","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2006","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2012","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2003","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2014","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","2005","","04","Hedmark","","11","Glåmdal"
"0418","Nord-Odal","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2002","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2013","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2003","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2012","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2006","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2008","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2014","","04","Hedmark","","11","Glåmdal"
"0419","Sør-Odal","2005","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2003","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2012","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2005","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2002","Den 1.1. 1986 ble deler av Åbogen-området overført fra 0402 Kongsvinger kommune til 0420 Eidskog kommune (14 personer).","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2014","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2008","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2013","","04","Hedmark","","11","Glåmdal"
"0420","Eidskog","2006","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2005","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2002","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2003","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2006","","04","Hedmark","","11","Glåmdal"
"0423","Grue","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2012","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2008","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2014","","04","Hedmark","","11","Glåmdal"
"0423","Grue","2013","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2012","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2014","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2008","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2003","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2013","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2006","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2002","","04","Hedmark","","11","Glåmdal"
"0425","Åsnes","2005","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2002","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2005","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2003","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2014","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2012","","04","Hedmark","","11","Glåmdal"
"0426","Våler (Hedm.)","komplett_2016","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2006","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2008","","04","Hedmark","","11","Glåmdal"
"0426","Våler","2013","","04","Hedmark","","11","Glåmdal"
"0427","Elverum","2006","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","komplett_2016","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2008","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2005","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2012","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2003","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2013","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2014","","04","Hedmark","","13","Sør Østerdal"
"0427","Elverum","2002","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2005","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2008","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","komplett_2016","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2003","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2014","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2012","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2006","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2013","","04","Hedmark","","13","Sør Østerdal"
"0428","Trysil","2002","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2003","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2006","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","komplett_2016","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2008","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2013","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2002","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2014","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2012","","04","Hedmark","","13","Sør Østerdal"
"0429","Åmot","2005","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2013","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2012","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2006","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2008","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2014","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2002","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2003","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","2005","","04","Hedmark","","13","Sør Østerdal"
"0430","Stor-Elvdal","komplett_2016","","04","Hedmark","","13","Sør Østerdal"
"0432","Rendalen","2003","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2006","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2013","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2002","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2005","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2014","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2012","","04","Hedmark","","10","Fjellregionen"
"0432","Rendalen","2008","","04","Hedmark","","10","Fjellregionen"
"0434","Engerdal","komplett_2016","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2006","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2002","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2014","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2008","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2005","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2003","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2013","","04","Hedmark","","13","Sør Østerdal"
"0434","Engerdal","2012","","04","Hedmark","","13","Sør Østerdal"
"0435","Tolga-Os (1966-1975)","komplett_2016","","04","Hedmark","",NA,NA
"0436","Tolga","2005","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2008","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2006","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2003","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2002","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2013","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2014","","04","Hedmark","","10","Fjellregionen"
"0436","Tolga","2012","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2005","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2006","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2008","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2013","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2014","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2012","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2002","","04","Hedmark","","10","Fjellregionen"
"0437","Tynset","2003","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2012","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2002","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2008","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2006","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2003","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2014","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2013","","04","Hedmark","","10","Fjellregionen"
"0438","Alvdal","2005","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2006","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2005","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2002","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2008","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2014","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2013","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2003","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0439","Folldal","2012","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2005","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2013","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2003","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2002","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2006","","04","Hedmark","","10","Fjellregionen"
"0441","Os (Hedm.)","komplett_2016","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2014","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2012","","04","Hedmark","","10","Fjellregionen"
"0441","Os","2008","","04","Hedmark","","10","Fjellregionen"
"0499","Uoppgitt kommune Hedmark","komplett_2016","","04","Hedmark","",NA,NA
"0501","Lillehammer","2012","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2005","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2002","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2013","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2006","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2008","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2003","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","komplett_2016","","05","Oppland","","16","Lillehammerregionen"
"0501","Lillehammer","2014","","05","Oppland","","16","Lillehammerregionen"
"0502","Gjøvik","2008","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2002","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2012","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2014","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2005","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2006","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2003","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","2013","","05","Oppland","","14","Gjøvikregionen"
"0502","Gjøvik","komplett_2016","","05","Oppland","","14","Gjøvikregionen"
"0511","Dovre","2002","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2014","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","komplett_2016","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2008","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2003","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2013","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2012","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2006","","05","Oppland","","18","Nord-Gudbrandsdal"
"0511","Dovre","2005","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2014","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2002","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2012","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2013","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","komplett_2016","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2003","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2008","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2005","","05","Oppland","","18","Nord-Gudbrandsdal"
"0512","Lesja","2006","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2003","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2006","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2008","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2005","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","komplett_2016","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2002","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2012","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2013","","05","Oppland","","18","Nord-Gudbrandsdal"
"0513","Skjåk","2014","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2002","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","komplett_2016","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2003","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2006","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2008","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2012","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2013","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2014","","05","Oppland","","18","Nord-Gudbrandsdal"
"0514","Lom","2005","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2013","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2002","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","komplett_2016","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2014","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2003","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2012","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2008","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2006","","05","Oppland","","18","Nord-Gudbrandsdal"
"0515","Vågå","2005","","05","Oppland","","18","Nord-Gudbrandsdal"
"0516","Nord-Fron","2005","","05","Oppland","","17","Midt-Gudbrandsdal"
"0516","Nord-Fron","2013","","05","Oppland","","17","Midt-Gudbrandsdal"
"0516","Nord-Fron","2003","","05","Oppland","","17","Midt-Gudbrandsdal"
