aar,naringsregion_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2006,22,innvandrere,1,alle,27,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,2,0,47,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,2,1,35,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,2,alle,82,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,alle,0,68,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,alle,1,41,ikke_arbutd_innvkat_land,personer
2006,22,innvandrere,alle,alle,109,ikke_arbutd_innvkat_land,personer
2006,23,alle,1,0,6,ikke_arbutd_innvkat_land,personer
2006,23,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2006,23,alle,1,alle,8,ikke_arbutd_innvkat_land,personer
2006,23,alle,2,0,10,ikke_arbutd_innvkat_land,personer
2006,23,alle,2,1,4,ikke_arbutd_innvkat_land,personer
2006,23,alle,2,alle,14,ikke_arbutd_innvkat_land,personer
2006,23,alle,alle,0,16,ikke_arbutd_innvkat_land,personer
2006,23,alle,alle,1,6,ikke_arbutd_innvkat_land,personer
2006,23,alle,alle,alle,22,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,1,0,6,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,1,alle,8,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,2,0,10,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,2,1,4,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,2,alle,14,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,alle,0,16,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,alle,1,6,ikke_arbutd_innvkat_land,personer
2006,23,innvandrere,alle,alle,22,ikke_arbutd_innvkat_land,personer
2006,24,alle,1,0,14,ikke_arbutd_innvkat_land,personer
2006,24,alle,1,1,13,ikke_arbutd_innvkat_land,personer
2006,24,alle,1,alle,27,ikke_arbutd_innvkat_land,personer
2006,24,alle,2,0,38,ikke_arbutd_innvkat_land,personer
2006,24,alle,2,1,32,ikke_arbutd_innvkat_land,personer
2006,24,alle,2,alle,70,ikke_arbutd_innvkat_land,personer
2006,24,alle,alle,0,52,ikke_arbutd_innvkat_land,personer
2006,24,alle,alle,1,45,ikke_arbutd_innvkat_land,personer
2006,24,alle,alle,alle,97,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,1,0,14,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,1,1,13,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,1,alle,27,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,2,0,38,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,2,1,32,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,2,alle,70,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,alle,0,52,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,alle,1,45,ikke_arbutd_innvkat_land,personer
2006,24,innvandrere,alle,alle,97,ikke_arbutd_innvkat_land,personer
2006,25,alle,1,0,50,ikke_arbutd_innvkat_land,personer
2006,25,alle,1,1,20,ikke_arbutd_innvkat_land,personer
2006,25,alle,1,alle,70,ikke_arbutd_innvkat_land,personer
2006,25,alle,2,0,154,ikke_arbutd_innvkat_land,personer
2006,25,alle,2,1,120,ikke_arbutd_innvkat_land,personer
2006,25,alle,2,alle,274,ikke_arbutd_innvkat_land,personer
2006,25,alle,alle,0,204,ikke_arbutd_innvkat_land,personer
2006,25,alle,alle,1,140,ikke_arbutd_innvkat_land,personer
2006,25,alle,alle,alle,344,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,1,0,50,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,1,1,20,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,1,alle,70,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,2,0,154,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,2,1,120,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,2,alle,274,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,alle,0,204,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,alle,1,140,ikke_arbutd_innvkat_land,personer
2006,25,innvandrere,alle,alle,344,ikke_arbutd_innvkat_land,personer
2006,26,alle,1,0,22,ikke_arbutd_innvkat_land,personer
2006,26,alle,1,1,11,ikke_arbutd_innvkat_land,personer
2006,26,alle,1,alle,33,ikke_arbutd_innvkat_land,personer
2006,26,alle,2,0,101,ikke_arbutd_innvkat_land,personer
2006,26,alle,2,1,96,ikke_arbutd_innvkat_land,personer
2006,26,alle,2,alle,197,ikke_arbutd_innvkat_land,personer
2006,26,alle,alle,0,123,ikke_arbutd_innvkat_land,personer
2006,26,alle,alle,1,107,ikke_arbutd_innvkat_land,personer
2006,26,alle,alle,alle,230,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,1,0,22,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,1,1,11,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,1,alle,33,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,2,0,101,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,2,1,96,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,2,alle,197,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,alle,0,123,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,alle,1,107,ikke_arbutd_innvkat_land,personer
2006,26,innvandrere,alle,alle,230,ikke_arbutd_innvkat_land,personer
2006,27,alle,1,0,48,ikke_arbutd_innvkat_land,personer
2006,27,alle,1,1,17,ikke_arbutd_innvkat_land,personer
2006,27,alle,1,alle,65,ikke_arbutd_innvkat_land,personer
2006,27,alle,2,0,181,ikke_arbutd_innvkat_land,personer
2006,27,alle,2,1,143,ikke_arbutd_innvkat_land,personer
2006,27,alle,2,alle,324,ikke_arbutd_innvkat_land,personer
2006,27,alle,alle,0,229,ikke_arbutd_innvkat_land,personer
2006,27,alle,alle,1,160,ikke_arbutd_innvkat_land,personer
2006,27,alle,alle,alle,389,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,1,0,48,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,1,1,17,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,1,alle,65,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,2,0,181,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,2,1,143,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,2,alle,324,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,alle,0,229,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,alle,1,160,ikke_arbutd_innvkat_land,personer
2006,27,innvandrere,alle,alle,389,ikke_arbutd_innvkat_land,personer
2006,28,alle,1,0,15,ikke_arbutd_innvkat_land,personer
2006,28,alle,1,1,4,ikke_arbutd_innvkat_land,personer
2006,28,alle,1,alle,19,ikke_arbutd_innvkat_land,personer
2006,28,alle,2,0,29,ikke_arbutd_innvkat_land,personer
2006,28,alle,2,1,14,ikke_arbutd_innvkat_land,personer
2006,28,alle,2,alle,43,ikke_arbutd_innvkat_land,personer
2006,28,alle,alle,0,44,ikke_arbutd_innvkat_land,personer
2006,28,alle,alle,1,18,ikke_arbutd_innvkat_land,personer
2006,28,alle,alle,alle,62,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,1,0,15,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,1,1,4,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,1,alle,19,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,2,0,29,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,2,1,14,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,2,alle,43,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,alle,0,44,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,alle,1,18,ikke_arbutd_innvkat_land,personer
2006,28,innvandrere,alle,alle,62,ikke_arbutd_innvkat_land,personer
2006,29,alle,1,0,5,ikke_arbutd_innvkat_land,personer
2006,29,alle,1,1,8,ikke_arbutd_innvkat_land,personer
2006,29,alle,1,alle,13,ikke_arbutd_innvkat_land,personer
2006,29,alle,2,0,26,ikke_arbutd_innvkat_land,personer
2006,29,alle,2,1,16,ikke_arbutd_innvkat_land,personer
2006,29,alle,2,alle,42,ikke_arbutd_innvkat_land,personer
2006,29,alle,alle,0,31,ikke_arbutd_innvkat_land,personer
2006,29,alle,alle,1,24,ikke_arbutd_innvkat_land,personer
2006,29,alle,alle,alle,55,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,1,0,5,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,1,1,8,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,1,alle,13,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,2,0,26,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,2,1,16,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,2,alle,42,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,alle,0,31,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,alle,1,24,ikke_arbutd_innvkat_land,personer
2006,29,innvandrere,alle,alle,55,ikke_arbutd_innvkat_land,personer
2006,30,alle,1,0,9,ikke_arbutd_innvkat_land,personer
2006,30,alle,1,1,8,ikke_arbutd_innvkat_land,personer
2006,30,alle,1,alle,17,ikke_arbutd_innvkat_land,personer
2006,30,alle,2,0,10,ikke_arbutd_innvkat_land,personer
2006,30,alle,2,1,7,ikke_arbutd_innvkat_land,personer
2006,30,alle,2,alle,17,ikke_arbutd_innvkat_land,personer
2006,30,alle,alle,0,19,ikke_arbutd_innvkat_land,personer
2006,30,alle,alle,1,15,ikke_arbutd_innvkat_land,personer
2006,30,alle,alle,alle,34,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,1,0,9,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,1,1,8,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,1,alle,17,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,2,0,10,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,2,1,7,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,2,alle,17,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,alle,0,19,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,alle,1,15,ikke_arbutd_innvkat_land,personer
2006,30,innvandrere,alle,alle,34,ikke_arbutd_innvkat_land,personer
2006,31,alle,1,0,4,ikke_arbutd_innvkat_land,personer
2006,31,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2006,31,alle,1,alle,6,ikke_arbutd_innvkat_land,personer
2006,31,alle,2,0,7,ikke_arbutd_innvkat_land,personer
2006,31,alle,2,1,7,ikke_arbutd_innvkat_land,personer
2006,31,alle,2,alle,14,ikke_arbutd_innvkat_land,personer
2006,31,alle,alle,0,11,ikke_arbutd_innvkat_land,personer
2006,31,alle,alle,1,9,ikke_arbutd_innvkat_land,personer
2006,31,alle,alle,alle,20,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,1,0,4,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,1,alle,6,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,2,0,7,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,2,1,7,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,2,alle,14,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,alle,0,11,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,alle,1,9,ikke_arbutd_innvkat_land,personer
2006,31,innvandrere,alle,alle,20,ikke_arbutd_innvkat_land,personer
2006,32,alle,1,0,33,ikke_arbutd_innvkat_land,personer
2006,32,alle,1,1,22,ikke_arbutd_innvkat_land,personer
2006,32,alle,1,alle,55,ikke_arbutd_innvkat_land,personer
2006,32,alle,2,0,85,ikke_arbutd_innvkat_land,personer
2006,32,alle,2,1,89,ikke_arbutd_innvkat_land,personer
2006,32,alle,2,alle,174,ikke_arbutd_innvkat_land,personer
2006,32,alle,alle,0,118,ikke_arbutd_innvkat_land,personer
2006,32,alle,alle,1,111,ikke_arbutd_innvkat_land,personer
2006,32,alle,alle,alle,229,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,1,0,33,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,1,1,22,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,1,alle,55,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,2,0,85,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,2,1,89,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,2,alle,174,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,alle,0,118,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,alle,1,111,ikke_arbutd_innvkat_land,personer
2006,32,innvandrere,alle,alle,229,ikke_arbutd_innvkat_land,personer
2006,33,alle,1,0,5,ikke_arbutd_innvkat_land,personer
2006,33,alle,1,1,4,ikke_arbutd_innvkat_land,personer
2006,33,alle,1,alle,9,ikke_arbutd_innvkat_land,personer
2006,33,alle,2,0,25,ikke_arbutd_innvkat_land,personer
2006,33,alle,2,1,26,ikke_arbutd_innvkat_land,personer
2006,33,alle,2,alle,51,ikke_arbutd_innvkat_land,personer
2006,33,alle,alle,0,30,ikke_arbutd_innvkat_land,personer
2006,33,alle,alle,1,30,ikke_arbutd_innvkat_land,personer
2006,33,alle,alle,alle,60,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,1,0,5,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,1,1,4,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,1,alle,9,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,2,0,25,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,2,1,26,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,2,alle,51,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,alle,0,30,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,alle,1,30,ikke_arbutd_innvkat_land,personer
2006,33,innvandrere,alle,alle,60,ikke_arbutd_innvkat_land,personer
2006,34,alle,1,0,3,ikke_arbutd_innvkat_land,personer
2006,34,alle,1,1,4,ikke_arbutd_innvkat_land,personer
2006,34,alle,1,alle,7,ikke_arbutd_innvkat_land,personer
2006,34,alle,2,0,16,ikke_arbutd_innvkat_land,personer
2006,34,alle,2,1,10,ikke_arbutd_innvkat_land,personer
2006,34,alle,2,alle,26,ikke_arbutd_innvkat_land,personer
2006,34,alle,alle,0,19,ikke_arbutd_innvkat_land,personer
2006,34,alle,alle,1,14,ikke_arbutd_innvkat_land,personer
2006,34,alle,alle,alle,33,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,1,0,3,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,1,1,4,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,1,alle,7,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,2,0,16,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,2,1,10,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,2,alle,26,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,alle,0,19,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,alle,1,14,ikke_arbutd_innvkat_land,personer
2006,34,innvandrere,alle,alle,33,ikke_arbutd_innvkat_land,personer
2006,35,alle,1,0,45,ikke_arbutd_innvkat_land,personer
2006,35,alle,1,1,28,ikke_arbutd_innvkat_land,personer
2006,35,alle,1,alle,73,ikke_arbutd_innvkat_land,personer
2006,35,alle,2,0,193,ikke_arbutd_innvkat_land,personer
2006,35,alle,2,1,160,ikke_arbutd_innvkat_land,personer
2006,35,alle,2,alle,353,ikke_arbutd_innvkat_land,personer
2006,35,alle,alle,0,238,ikke_arbutd_innvkat_land,personer
2006,35,alle,alle,1,188,ikke_arbutd_innvkat_land,personer
2006,35,alle,alle,alle,426,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,1,0,45,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,1,1,28,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,1,alle,73,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,2,0,193,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,2,1,160,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,2,alle,353,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,alle,0,238,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,alle,1,188,ikke_arbutd_innvkat_land,personer
2006,35,innvandrere,alle,alle,426,ikke_arbutd_innvkat_land,personer
2006,36,alle,1,0,0,ikke_arbutd_innvkat_land,personer
2006,36,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2006,36,alle,1,alle,0,ikke_arbutd_innvkat_land,personer
2006,36,alle,2,0,18,ikke_arbutd_innvkat_land,personer
2006,36,alle,2,1,8,ikke_arbutd_innvkat_land,personer
2006,36,alle,2,alle,26,ikke_arbutd_innvkat_land,personer
2006,36,alle,alle,0,18,ikke_arbutd_innvkat_land,personer
2006,36,alle,alle,1,8,ikke_arbutd_innvkat_land,personer
2006,36,alle,alle,alle,26,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,1,0,0,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,1,alle,0,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,2,0,18,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,2,1,8,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,2,alle,26,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,alle,0,18,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,alle,1,8,ikke_arbutd_innvkat_land,personer
2006,36,innvandrere,alle,alle,26,ikke_arbutd_innvkat_land,personer
2006,37,alle,1,0,26,ikke_arbutd_innvkat_land,personer
2006,37,alle,1,1,20,ikke_arbutd_innvkat_land,personer
2006,37,alle,1,alle,46,ikke_arbutd_innvkat_land,personer
2006,37,alle,2,0,63,ikke_arbutd_innvkat_land,personer
2006,37,alle,2,1,72,ikke_arbutd_innvkat_land,personer
2006,37,alle,2,alle,135,ikke_arbutd_innvkat_land,personer
2006,37,alle,alle,0,89,ikke_arbutd_innvkat_land,personer
2006,37,alle,alle,1,92,ikke_arbutd_innvkat_land,personer
2006,37,alle,alle,alle,181,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,1,0,26,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,1,1,20,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,1,alle,46,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,2,0,63,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,2,1,72,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,2,alle,135,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,alle,0,89,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,alle,1,92,ikke_arbutd_innvkat_land,personer
2006,37,innvandrere,alle,alle,181,ikke_arbutd_innvkat_land,personer
2006,38,alle,1,0,11,ikke_arbutd_innvkat_land,personer
2006,38,alle,1,1,6,ikke_arbutd_innvkat_land,personer
2006,38,alle,1,alle,17,ikke_arbutd_innvkat_land,personer
2006,38,alle,2,0,14,ikke_arbutd_innvkat_land,personer
2006,38,alle,2,1,8,ikke_arbutd_innvkat_land,personer
2006,38,alle,2,alle,22,ikke_arbutd_innvkat_land,personer
2006,38,alle,alle,0,25,ikke_arbutd_innvkat_land,personer
2006,38,alle,alle,1,14,ikke_arbutd_innvkat_land,personer
2006,38,alle,alle,alle,39,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,1,0,11,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,1,1,6,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,1,alle,17,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,2,0,14,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,2,1,8,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,2,alle,22,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,alle,0,25,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,alle,1,14,ikke_arbutd_innvkat_land,personer
2006,38,innvandrere,alle,alle,39,ikke_arbutd_innvkat_land,personer
2006,39,alle,1,0,148,ikke_arbutd_innvkat_land,personer
2006,39,alle,1,1,82,ikke_arbutd_innvkat_land,personer
2006,39,alle,1,alle,230,ikke_arbutd_innvkat_land,personer
2006,39,alle,2,0,367,ikke_arbutd_innvkat_land,personer
2006,39,alle,2,1,376,ikke_arbutd_innvkat_land,personer
2006,39,alle,2,alle,743,ikke_arbutd_innvkat_land,personer
2006,39,alle,alle,0,515,ikke_arbutd_innvkat_land,personer
2006,39,alle,alle,1,458,ikke_arbutd_innvkat_land,personer
2006,39,alle,alle,alle,973,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,1,0,148,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,1,1,82,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,1,alle,230,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,2,0,367,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,2,1,376,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,2,alle,743,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,alle,0,515,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,alle,1,458,ikke_arbutd_innvkat_land,personer
2006,39,innvandrere,alle,alle,973,ikke_arbutd_innvkat_land,personer
2006,40,alle,1,0,233,ikke_arbutd_innvkat_land,personer
2006,40,alle,1,1,130,ikke_arbutd_innvkat_land,personer
2006,40,alle,1,alle,363,ikke_arbutd_innvkat_land,personer
2006,40,alle,2,0,457,ikke_arbutd_innvkat_land,personer
2006,40,alle,2,1,428,ikke_arbutd_innvkat_land,personer
2006,40,alle,2,alle,885,ikke_arbutd_innvkat_land,personer
2006,40,alle,alle,0,690,ikke_arbutd_innvkat_land,personer
2006,40,alle,alle,1,558,ikke_arbutd_innvkat_land,personer
2006,40,alle,alle,alle,1248,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,1,0,233,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,1,1,130,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,1,alle,363,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,2,0,457,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,2,1,428,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,2,alle,885,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,alle,0,690,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,alle,1,558,ikke_arbutd_innvkat_land,personer
2006,40,innvandrere,alle,alle,1248,ikke_arbutd_innvkat_land,personer
2006,41,alle,1,0,7,ikke_arbutd_innvkat_land,personer
2006,41,alle,1,1,6,ikke_arbutd_innvkat_land,personer
2006,41,alle,1,alle,13,ikke_arbutd_innvkat_land,personer
2006,41,alle,2,0,18,ikke_arbutd_innvkat_land,personer
2006,41,alle,2,1,5,ikke_arbutd_innvkat_land,personer
2006,41,alle,2,alle,23,ikke_arbutd_innvkat_land,personer
2006,41,alle,alle,0,25,ikke_arbutd_innvkat_land,personer
2006,41,alle,alle,1,11,ikke_arbutd_innvkat_land,personer
2006,41,alle,alle,alle,36,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,1,0,7,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,1,1,6,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,1,alle,13,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,2,0,18,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,2,1,5,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,2,alle,23,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,alle,0,25,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,alle,1,11,ikke_arbutd_innvkat_land,personer
2006,41,innvandrere,alle,alle,36,ikke_arbutd_innvkat_land,personer
2006,42,alle,1,0,7,ikke_arbutd_innvkat_land,personer
2006,42,alle,1,1,0,ikke_arbutd_innvkat_land,personer
2006,42,alle,1,alle,9,ikke_arbutd_innvkat_land,personer
2006,42,alle,2,0,11,ikke_arbutd_innvkat_land,personer
2006,42,alle,2,1,8,ikke_arbutd_innvkat_land,personer
2006,42,alle,2,alle,19,ikke_arbutd_innvkat_land,personer
2006,42,alle,alle,0,18,ikke_arbutd_innvkat_land,personer
2006,42,alle,alle,1,10,ikke_arbutd_innvkat_land,personer
2006,42,alle,alle,alle,28,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,1,0,7,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,1,1,0,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,1,alle,9,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,2,0,11,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,2,1,8,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,2,alle,19,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,alle,0,18,ikke_arbutd_innvkat_land,personer
2006,42,innvandrere,alle,1,10,ikke_arbutd_innvkat_land,personer
