aar,kommune_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2006,1939,alle,1,0,arbledige_innvkat_land,personer
2006,1939,innvandrere,1,0,arbledige_innvkat_land,personer
2006,1943,alle,1,0,arbledige_innvkat_land,personer
2006,1943,innvandrere,1,0,arbledige_innvkat_land,personer
2006,2004,alle,1,0,arbledige_innvkat_land,personer
2006,2004,innvandrere,1,0,arbledige_innvkat_land,personer
2006,2011,alle,2,0,arbledige_innvkat_land,personer
2006,2011,innvandrere,2,0,arbledige_innvkat_land,personer
2006,2017,alle,1,0,arbledige_innvkat_land,personer
2006,2017,innvandrere,1,0,arbledige_innvkat_land,personer
2006,2023,alle,1,0,arbledige_innvkat_land,personer
2006,2023,innvandrere,1,0,arbledige_innvkat_land,personer
2006,2024,alle,1,0,arbledige_innvkat_land,personer
2006,2024,innvandrere,1,0,arbledige_innvkat_land,personer
2006,2027,alle,1,0,arbledige_innvkat_land,personer
2006,2027,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0111,alle,2,0,arbledige_innvkat_land,personer
2007,0111,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0118,alle,2,0,arbledige_innvkat_land,personer
2007,0118,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0121,alle,1,0,arbledige_innvkat_land,personer
2007,0121,alle,2,0,arbledige_innvkat_land,personer
2007,0121,alle,alle,0,arbledige_innvkat_land,personer
2007,0121,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0121,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0121,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,0127,alle,1,0,arbledige_innvkat_land,personer
2007,0127,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0239,alle,1,0,arbledige_innvkat_land,personer
2007,0239,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0426,alle,1,0,arbledige_innvkat_land,personer
2007,0426,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0430,alle,1,0,arbledige_innvkat_land,personer
2007,0430,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0432,alle,2,0,arbledige_innvkat_land,personer
2007,0432,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0434,alle,1,0,arbledige_innvkat_land,personer
2007,0434,alle,2,0,arbledige_innvkat_land,personer
2007,0434,alle,alle,0,arbledige_innvkat_land,personer
2007,0434,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0434,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0434,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,0436,alle,1,0,arbledige_innvkat_land,personer
2007,0436,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0438,alle,1,0,arbledige_innvkat_land,personer
2007,0438,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0439,alle,1,0,arbledige_innvkat_land,personer
2007,0439,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0441,alle,1,0,arbledige_innvkat_land,personer
2007,0441,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0511,alle,1,0,arbledige_innvkat_land,personer
2007,0511,alle,2,0,arbledige_innvkat_land,personer
2007,0511,alle,alle,0,arbledige_innvkat_land,personer
2007,0511,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0511,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0511,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,0513,alle,1,0,arbledige_innvkat_land,personer
2007,0513,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0514,alle,1,0,arbledige_innvkat_land,personer
2007,0514,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0521,alle,1,0,arbledige_innvkat_land,personer
2007,0521,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0522,alle,1,0,arbledige_innvkat_land,personer
2007,0522,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0529,alle,1,0,arbledige_innvkat_land,personer
2007,0529,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0536,alle,1,0,arbledige_innvkat_land,personer
2007,0536,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0538,alle,1,0,arbledige_innvkat_land,personer
2007,0538,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0540,alle,1,0,arbledige_innvkat_land,personer
2007,0540,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0541,alle,1,0,arbledige_innvkat_land,personer
2007,0541,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0544,alle,1,0,arbledige_innvkat_land,personer
2007,0544,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0545,alle,2,0,arbledige_innvkat_land,personer
2007,0545,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0615,alle,1,0,arbledige_innvkat_land,personer
2007,0615,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0622,alle,2,0,arbledige_innvkat_land,personer
2007,0622,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0631,alle,2,0,arbledige_innvkat_land,personer
2007,0631,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0632,alle,1,0,arbledige_innvkat_land,personer
2007,0632,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0633,alle,2,0,arbledige_innvkat_land,personer
2007,0633,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0719,alle,1,0,arbledige_innvkat_land,personer
2007,0719,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0728,alle,1,0,arbledige_innvkat_land,personer
2007,0728,alle,2,0,arbledige_innvkat_land,personer
2007,0728,alle,alle,0,arbledige_innvkat_land,personer
2007,0728,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0728,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0728,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,0811,alle,1,0,arbledige_innvkat_land,personer
2007,0811,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0821,alle,1,0,arbledige_innvkat_land,personer
2007,0821,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0827,alle,2,0,arbledige_innvkat_land,personer
2007,0827,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0830,alle,1,0,arbledige_innvkat_land,personer
2007,0830,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0831,alle,1,0,arbledige_innvkat_land,personer
2007,0831,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0833,alle,1,0,arbledige_innvkat_land,personer
2007,0833,alle,2,0,arbledige_innvkat_land,personer
2007,0833,alle,alle,0,arbledige_innvkat_land,personer
2007,0833,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0833,innvandrere,2,0,arbledige_innvkat_land,personer
2007,0833,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,0912,alle,1,0,arbledige_innvkat_land,personer
2007,0912,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0929,alle,1,0,arbledige_innvkat_land,personer
2007,0929,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0935,alle,1,0,arbledige_innvkat_land,personer
2007,0935,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0938,alle,1,0,arbledige_innvkat_land,personer
2007,0938,innvandrere,1,0,arbledige_innvkat_land,personer
2007,0940,alle,1,0,arbledige_innvkat_land,personer
2007,0940,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1021,alle,1,0,arbledige_innvkat_land,personer
2007,1021,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1027,alle,2,0,arbledige_innvkat_land,personer
2007,1027,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1111,alle,1,0,arbledige_innvkat_land,personer
2007,1111,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1112,alle,1,0,arbledige_innvkat_land,personer
2007,1112,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1114,alle,1,0,arbledige_innvkat_land,personer
2007,1114,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1127,alle,1,0,arbledige_innvkat_land,personer
2007,1127,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1129,alle,1,0,arbledige_innvkat_land,personer
2007,1129,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1134,alle,1,0,arbledige_innvkat_land,personer
2007,1134,alle,2,0,arbledige_innvkat_land,personer
2007,1134,alle,alle,0,arbledige_innvkat_land,personer
2007,1134,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1134,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1134,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1135,alle,1,0,arbledige_innvkat_land,personer
2007,1135,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1141,alle,1,0,arbledige_innvkat_land,personer
2007,1141,alle,2,0,arbledige_innvkat_land,personer
2007,1141,alle,alle,0,arbledige_innvkat_land,personer
2007,1141,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1141,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1141,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1142,alle,1,0,arbledige_innvkat_land,personer
2007,1142,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1144,alle,1,0,arbledige_innvkat_land,personer
2007,1144,alle,2,0,arbledige_innvkat_land,personer
2007,1144,alle,alle,0,arbledige_innvkat_land,personer
2007,1144,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1144,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1144,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1145,alle,1,0,arbledige_innvkat_land,personer
2007,1145,alle,2,0,arbledige_innvkat_land,personer
2007,1145,alle,alle,0,arbledige_innvkat_land,personer
2007,1145,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1145,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1145,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1151,alle,1,0,arbledige_innvkat_land,personer
2007,1151,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1216,alle,1,0,arbledige_innvkat_land,personer
2007,1216,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1222,alle,1,0,arbledige_innvkat_land,personer
2007,1222,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1223,alle,2,0,arbledige_innvkat_land,personer
2007,1223,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1224,alle,1,0,arbledige_innvkat_land,personer
2007,1224,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1227,alle,1,0,arbledige_innvkat_land,personer
2007,1227,alle,2,0,arbledige_innvkat_land,personer
2007,1227,alle,alle,0,arbledige_innvkat_land,personer
2007,1227,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1227,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1227,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1233,alle,1,0,arbledige_innvkat_land,personer
2007,1233,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1238,alle,1,0,arbledige_innvkat_land,personer
2007,1238,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1241,alle,1,0,arbledige_innvkat_land,personer
2007,1241,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1251,alle,1,0,arbledige_innvkat_land,personer
2007,1251,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1252,alle,1,0,arbledige_innvkat_land,personer
2007,1252,alle,2,0,arbledige_innvkat_land,personer
2007,1252,alle,alle,0,arbledige_innvkat_land,personer
2007,1252,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1252,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1252,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1264,alle,1,0,arbledige_innvkat_land,personer
2007,1264,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1265,alle,1,0,arbledige_innvkat_land,personer
2007,1265,alle,2,0,arbledige_innvkat_land,personer
2007,1265,alle,alle,0,arbledige_innvkat_land,personer
2007,1265,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1265,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1265,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1266,alle,1,0,arbledige_innvkat_land,personer
2007,1266,alle,2,0,arbledige_innvkat_land,personer
2007,1266,alle,alle,0,arbledige_innvkat_land,personer
2007,1266,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1266,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1266,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1411,alle,1,0,arbledige_innvkat_land,personer
2007,1411,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1412,alle,1,0,arbledige_innvkat_land,personer
2007,1412,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1413,alle,1,0,arbledige_innvkat_land,personer
2007,1413,alle,2,0,arbledige_innvkat_land,personer
2007,1413,alle,alle,0,arbledige_innvkat_land,personer
2007,1413,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1413,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1413,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1416,alle,1,0,arbledige_innvkat_land,personer
2007,1416,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1418,alle,2,0,arbledige_innvkat_land,personer
2007,1418,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1419,alle,2,0,arbledige_innvkat_land,personer
2007,1419,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1422,alle,1,0,arbledige_innvkat_land,personer
2007,1422,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1424,alle,1,0,arbledige_innvkat_land,personer
2007,1424,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1426,alle,1,0,arbledige_innvkat_land,personer
2007,1426,alle,2,0,arbledige_innvkat_land,personer
2007,1426,alle,alle,0,arbledige_innvkat_land,personer
2007,1426,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1426,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1426,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1428,alle,1,0,arbledige_innvkat_land,personer
2007,1428,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1429,alle,1,0,arbledige_innvkat_land,personer
2007,1429,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1430,alle,2,0,arbledige_innvkat_land,personer
2007,1430,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1431,alle,1,0,arbledige_innvkat_land,personer
2007,1431,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1433,alle,1,0,arbledige_innvkat_land,personer
2007,1433,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1439,alle,1,0,arbledige_innvkat_land,personer
2007,1439,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1441,alle,1,0,arbledige_innvkat_land,personer
2007,1441,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1444,alle,1,0,arbledige_innvkat_land,personer
2007,1444,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1515,alle,1,0,arbledige_innvkat_land,personer
2007,1515,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1516,alle,1,0,arbledige_innvkat_land,personer
2007,1516,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1520,alle,1,0,arbledige_innvkat_land,personer
2007,1520,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1524,alle,1,0,arbledige_innvkat_land,personer
2007,1524,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1543,alle,2,0,arbledige_innvkat_land,personer
2007,1543,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1545,alle,1,0,arbledige_innvkat_land,personer
2007,1545,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1546,alle,1,0,arbledige_innvkat_land,personer
2007,1546,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1547,alle,1,0,arbledige_innvkat_land,personer
2007,1547,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1548,alle,1,0,arbledige_innvkat_land,personer
2007,1548,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1551,alle,1,0,arbledige_innvkat_land,personer
2007,1551,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1554,alle,1,0,arbledige_innvkat_land,personer
2007,1554,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1566,alle,1,0,arbledige_innvkat_land,personer
2007,1566,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1567,alle,1,0,arbledige_innvkat_land,personer
2007,1567,alle,2,0,arbledige_innvkat_land,personer
2007,1567,alle,alle,0,arbledige_innvkat_land,personer
2007,1567,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1567,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1567,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1571,alle,1,0,arbledige_innvkat_land,personer
2007,1571,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1573,alle,2,0,arbledige_innvkat_land,personer
2007,1573,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1613,alle,2,0,arbledige_innvkat_land,personer
2007,1613,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1622,alle,1,0,arbledige_innvkat_land,personer
2007,1622,alle,2,0,arbledige_innvkat_land,personer
2007,1622,alle,alle,0,arbledige_innvkat_land,personer
2007,1622,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1622,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1622,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1632,alle,1,0,arbledige_innvkat_land,personer
2007,1632,alle,2,0,arbledige_innvkat_land,personer
2007,1632,alle,alle,0,arbledige_innvkat_land,personer
2007,1632,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1632,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1632,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1633,alle,1,0,arbledige_innvkat_land,personer
2007,1633,alle,alle,0,arbledige_innvkat_land,personer
2007,1633,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1633,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1635,alle,1,0,arbledige_innvkat_land,personer
2007,1635,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1657,alle,1,0,arbledige_innvkat_land,personer
2007,1657,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1662,alle,1,0,arbledige_innvkat_land,personer
2007,1662,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1664,alle,1,0,arbledige_innvkat_land,personer
2007,1664,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1665,alle,1,0,arbledige_innvkat_land,personer
2007,1665,alle,2,0,arbledige_innvkat_land,personer
2007,1665,alle,alle,0,arbledige_innvkat_land,personer
2007,1665,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1665,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1665,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1717,alle,1,0,arbledige_innvkat_land,personer
2007,1717,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1723,alle,2,0,arbledige_innvkat_land,personer
2007,1723,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1725,alle,2,0,arbledige_innvkat_land,personer
2007,1725,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1736,alle,1,0,arbledige_innvkat_land,personer
2007,1736,alle,2,0,arbledige_innvkat_land,personer
2007,1736,alle,alle,0,arbledige_innvkat_land,personer
2007,1736,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1736,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1736,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1738,alle,1,0,arbledige_innvkat_land,personer
2007,1738,alle,2,0,arbledige_innvkat_land,personer
2007,1738,alle,alle,0,arbledige_innvkat_land,personer
2007,1738,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1738,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1738,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1739,alle,1,0,arbledige_innvkat_land,personer
2007,1739,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1740,alle,1,0,arbledige_innvkat_land,personer
2007,1740,alle,2,0,arbledige_innvkat_land,personer
2007,1740,alle,alle,0,arbledige_innvkat_land,personer
2007,1740,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1740,innvandrere,2,0,arbledige_innvkat_land,personer
2007,1740,innvandrere,alle,0,arbledige_innvkat_land,personer
2007,1742,alle,1,0,arbledige_innvkat_land,personer
2007,1742,innvandrere,1,0,arbledige_innvkat_land,personer
2007,1743,alle,1,0,arbledige_innvkat_land,personer
2007,1743,alle,2,0,arbledige_innvkat_land,personer
2007,1743,alle,alle,0,arbledige_innvkat_land,personer
2007,1743,innvandrere,1,0,arbledige_innvkat_land,personer
