aar,naringsregion_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2012,58,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,58,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,59,alle,1,0.04,arbledige_innvkat_land,prosent
2012,59,alle,2,0.04,arbledige_innvkat_land,prosent
2012,59,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,59,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,59,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,59,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,60,alle,1,0.05,arbledige_innvkat_land,prosent
2012,60,alle,2,0.09,arbledige_innvkat_land,prosent
2012,60,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,60,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,60,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,60,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,61,alle,1,0.03,arbledige_innvkat_land,prosent
2012,61,alle,2,0.06,arbledige_innvkat_land,prosent
2012,61,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,61,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,61,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,61,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,62,alle,1,0.02,arbledige_innvkat_land,prosent
2012,62,alle,2,0.05,arbledige_innvkat_land,prosent
2012,62,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,62,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,62,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,62,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,63,alle,1,0.05,arbledige_innvkat_land,prosent
2012,63,alle,2,0.04,arbledige_innvkat_land,prosent
2012,63,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,63,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,63,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,63,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,64,alle,1,0.03,arbledige_innvkat_land,prosent
2012,64,alle,2,0.06,arbledige_innvkat_land,prosent
2012,64,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,64,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,64,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,64,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,65,alle,1,0.03,arbledige_innvkat_land,prosent
2012,65,alle,2,0.02,arbledige_innvkat_land,prosent
2012,65,alle,alle,0.02,arbledige_innvkat_land,prosent
2012,65,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,65,innvandrere,2,0.02,arbledige_innvkat_land,prosent
2012,65,innvandrere,alle,0.02,arbledige_innvkat_land,prosent
2012,66,alle,1,0.06,arbledige_innvkat_land,prosent
2012,66,alle,2,0.10,arbledige_innvkat_land,prosent
2012,66,alle,alle,0.07,arbledige_innvkat_land,prosent
2012,66,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2012,66,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2012,66,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2012,67,alle,1,0.04,arbledige_innvkat_land,prosent
2012,67,alle,2,0.04,arbledige_innvkat_land,prosent
2012,67,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,67,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,67,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,67,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,68,alle,1,0.03,arbledige_innvkat_land,prosent
2012,68,alle,2,0.09,arbledige_innvkat_land,prosent
2012,68,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,68,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,68,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,68,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,69,alle,1,0.04,arbledige_innvkat_land,prosent
2012,69,alle,2,0.06,arbledige_innvkat_land,prosent
2012,69,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,69,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,69,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,69,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,70,alle,1,0.02,arbledige_innvkat_land,prosent
2012,70,alle,2,0.00,arbledige_innvkat_land,prosent
2012,70,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,70,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,70,innvandrere,2,0.00,arbledige_innvkat_land,prosent
2012,70,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,71,alle,1,0.03,arbledige_innvkat_land,prosent
2012,71,alle,2,0.07,arbledige_innvkat_land,prosent
2012,71,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,71,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,71,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,71,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,72,alle,1,0.02,arbledige_innvkat_land,prosent
2012,72,alle,2,0.06,arbledige_innvkat_land,prosent
2012,72,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,72,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,72,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,72,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2012,73,alle,1,0.04,arbledige_innvkat_land,prosent
2012,73,alle,2,0.07,arbledige_innvkat_land,prosent
2012,73,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,73,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,73,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,73,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,74,alle,1,0.04,arbledige_innvkat_land,prosent
2012,74,alle,2,0.06,arbledige_innvkat_land,prosent
2012,74,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,74,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,74,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,74,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,75,alle,1,0.08,arbledige_innvkat_land,prosent
2012,75,alle,2,0.09,arbledige_innvkat_land,prosent
2012,75,alle,alle,0.08,arbledige_innvkat_land,prosent
2012,75,innvandrere,1,0.08,arbledige_innvkat_land,prosent
2012,75,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2012,75,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2012,76,alle,1,0.07,arbledige_innvkat_land,prosent
2012,76,alle,2,0.12,arbledige_innvkat_land,prosent
2012,76,alle,alle,0.10,arbledige_innvkat_land,prosent
2012,76,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2012,76,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2012,76,innvandrere,alle,0.10,arbledige_innvkat_land,prosent
2012,77,alle,1,0.02,arbledige_innvkat_land,prosent
2012,77,alle,2,0.04,arbledige_innvkat_land,prosent
2012,77,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,77,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,77,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,77,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,78,alle,1,0.03,arbledige_innvkat_land,prosent
2012,78,alle,2,0.04,arbledige_innvkat_land,prosent
2012,78,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,78,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,78,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2012,78,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,79,alle,1,0.02,arbledige_innvkat_land,prosent
2012,79,alle,2,0.05,arbledige_innvkat_land,prosent
2012,79,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,79,innvandrere,1,0.02,arbledige_innvkat_land,prosent
2012,79,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,79,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,80,alle,1,0.04,arbledige_innvkat_land,prosent
2012,80,alle,2,0.07,arbledige_innvkat_land,prosent
2012,80,alle,alle,0.05,arbledige_innvkat_land,prosent
2012,80,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2012,80,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2012,80,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2012,81,alle,1,0.05,arbledige_innvkat_land,prosent
2012,81,alle,2,0.06,arbledige_innvkat_land,prosent
2012,81,alle,alle,0.06,arbledige_innvkat_land,prosent
2012,81,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2012,81,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2012,81,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2012,82,alle,1,0.03,arbledige_innvkat_land,prosent
2012,82,alle,2,0.03,arbledige_innvkat_land,prosent
2012,82,alle,alle,0.03,arbledige_innvkat_land,prosent
2012,82,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,82,innvandrere,2,0.03,arbledige_innvkat_land,prosent
2012,82,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2012,83,alle,1,0.03,arbledige_innvkat_land,prosent
2012,83,alle,2,0.05,arbledige_innvkat_land,prosent
2012,83,alle,alle,0.04,arbledige_innvkat_land,prosent
2012,83,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2012,83,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2012,83,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,01,alle,1,0.05,arbledige_innvkat_land,prosent
2013,01,alle,2,0.12,arbledige_innvkat_land,prosent
2013,01,alle,alle,0.09,arbledige_innvkat_land,prosent
2013,01,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,01,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2013,01,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2013,02,alle,1,0.06,arbledige_innvkat_land,prosent
2013,02,alle,2,0.10,arbledige_innvkat_land,prosent
2013,02,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,02,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,02,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,02,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,03,alle,1,0.06,arbledige_innvkat_land,prosent
2013,03,alle,2,0.08,arbledige_innvkat_land,prosent
2013,03,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,03,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,03,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,03,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,04,alle,1,0.07,arbledige_innvkat_land,prosent
2013,04,alle,2,0.13,arbledige_innvkat_land,prosent
2013,04,alle,alle,0.11,arbledige_innvkat_land,prosent
2013,04,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2013,04,innvandrere,2,0.13,arbledige_innvkat_land,prosent
2013,04,innvandrere,alle,0.11,arbledige_innvkat_land,prosent
2013,05,alle,1,0.04,arbledige_innvkat_land,prosent
2013,05,alle,2,0.06,arbledige_innvkat_land,prosent
2013,05,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,05,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,05,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,05,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,06,alle,1,0.04,arbledige_innvkat_land,prosent
2013,06,alle,2,0.07,arbledige_innvkat_land,prosent
2013,06,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,06,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,06,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,06,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,07,alle,1,0.05,arbledige_innvkat_land,prosent
2013,07,alle,2,0.07,arbledige_innvkat_land,prosent
2013,07,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,07,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,07,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,07,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,08,alle,1,0.05,arbledige_innvkat_land,prosent
2013,08,alle,2,0.08,arbledige_innvkat_land,prosent
2013,08,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,08,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,08,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,08,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,09,alle,1,0.05,arbledige_innvkat_land,prosent
2013,09,alle,2,0.08,arbledige_innvkat_land,prosent
2013,09,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,09,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,09,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,09,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,10,alle,1,0.03,arbledige_innvkat_land,prosent
2013,10,alle,2,0.04,arbledige_innvkat_land,prosent
2013,10,alle,alle,0.03,arbledige_innvkat_land,prosent
2013,10,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,10,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,10,innvandrere,alle,0.03,arbledige_innvkat_land,prosent
2013,11,alle,1,0.06,arbledige_innvkat_land,prosent
2013,11,alle,2,0.08,arbledige_innvkat_land,prosent
2013,11,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,11,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,11,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,11,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,12,alle,1,0.05,arbledige_innvkat_land,prosent
2013,12,alle,2,0.10,arbledige_innvkat_land,prosent
2013,12,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,12,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,12,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,12,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,13,alle,1,0.05,arbledige_innvkat_land,prosent
2013,13,alle,2,0.07,arbledige_innvkat_land,prosent
2013,13,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,13,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,13,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,13,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,14,alle,1,0.05,arbledige_innvkat_land,prosent
2013,14,alle,2,0.06,arbledige_innvkat_land,prosent
2013,14,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,14,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,14,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,14,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,15,alle,1,0.06,arbledige_innvkat_land,prosent
2013,15,alle,2,0.12,arbledige_innvkat_land,prosent
2013,15,alle,alle,0.09,arbledige_innvkat_land,prosent
2013,15,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,15,innvandrere,2,0.12,arbledige_innvkat_land,prosent
2013,15,innvandrere,alle,0.09,arbledige_innvkat_land,prosent
2013,16,alle,1,0.04,arbledige_innvkat_land,prosent
2013,16,alle,2,0.07,arbledige_innvkat_land,prosent
2013,16,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,16,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,16,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,16,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,17,alle,1,0.04,arbledige_innvkat_land,prosent
2013,17,alle,2,0.07,arbledige_innvkat_land,prosent
2013,17,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,17,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,17,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,17,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,18,alle,1,0.05,arbledige_innvkat_land,prosent
2013,18,alle,2,0.06,arbledige_innvkat_land,prosent
2013,18,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,18,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,18,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,18,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,19,alle,1,0.05,arbledige_innvkat_land,prosent
2013,19,alle,2,0.07,arbledige_innvkat_land,prosent
2013,19,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,19,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,19,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,19,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,20,alle,1,0.05,arbledige_innvkat_land,prosent
2013,20,alle,2,0.07,arbledige_innvkat_land,prosent
2013,20,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,20,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,20,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,20,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,21,alle,1,0.04,arbledige_innvkat_land,prosent
2013,21,alle,2,0.05,arbledige_innvkat_land,prosent
2013,21,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,21,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,21,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,21,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,22,alle,1,0.03,arbledige_innvkat_land,prosent
2013,22,alle,2,0.05,arbledige_innvkat_land,prosent
2013,22,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,22,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,22,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,22,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,23,alle,1,0.04,arbledige_innvkat_land,prosent
2013,23,alle,2,0.08,arbledige_innvkat_land,prosent
2013,23,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,23,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,23,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,23,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,24,alle,1,0.05,arbledige_innvkat_land,prosent
2013,24,alle,2,0.08,arbledige_innvkat_land,prosent
2013,24,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,24,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,24,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,24,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,25,alle,1,0.05,arbledige_innvkat_land,prosent
2013,25,alle,2,0.08,arbledige_innvkat_land,prosent
2013,25,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,25,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,25,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,25,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,26,alle,1,0.06,arbledige_innvkat_land,prosent
2013,26,alle,2,0.09,arbledige_innvkat_land,prosent
2013,26,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,26,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,26,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,26,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,27,alle,1,0.06,arbledige_innvkat_land,prosent
2013,27,alle,2,0.10,arbledige_innvkat_land,prosent
2013,27,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,27,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,27,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,27,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,28,alle,1,0.04,arbledige_innvkat_land,prosent
2013,28,alle,2,0.08,arbledige_innvkat_land,prosent
2013,28,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,28,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,28,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,28,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,29,alle,1,0.05,arbledige_innvkat_land,prosent
2013,29,alle,2,0.09,arbledige_innvkat_land,prosent
2013,29,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,29,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,29,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,29,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,30,alle,1,0.04,arbledige_innvkat_land,prosent
2013,30,alle,2,0.04,arbledige_innvkat_land,prosent
2013,30,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,30,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,30,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,30,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,31,alle,1,0.06,arbledige_innvkat_land,prosent
2013,31,alle,2,0.07,arbledige_innvkat_land,prosent
2013,31,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,31,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,31,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,31,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,32,alle,1,0.07,arbledige_innvkat_land,prosent
2013,32,alle,2,0.10,arbledige_innvkat_land,prosent
2013,32,alle,alle,0.08,arbledige_innvkat_land,prosent
2013,32,innvandrere,1,0.07,arbledige_innvkat_land,prosent
2013,32,innvandrere,2,0.10,arbledige_innvkat_land,prosent
2013,32,innvandrere,alle,0.08,arbledige_innvkat_land,prosent
2013,33,alle,1,0.04,arbledige_innvkat_land,prosent
2013,33,alle,2,0.04,arbledige_innvkat_land,prosent
2013,33,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,33,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,33,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,33,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,34,alle,1,0.04,arbledige_innvkat_land,prosent
2013,34,alle,2,0.05,arbledige_innvkat_land,prosent
2013,34,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,34,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,34,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,34,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,35,alle,1,0.06,arbledige_innvkat_land,prosent
2013,35,alle,2,0.08,arbledige_innvkat_land,prosent
2013,35,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,35,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,35,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,35,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,36,alle,1,0.06,arbledige_innvkat_land,prosent
2013,36,alle,2,0.07,arbledige_innvkat_land,prosent
2013,36,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,36,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,36,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,36,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,37,alle,1,0.06,arbledige_innvkat_land,prosent
2013,37,alle,2,0.07,arbledige_innvkat_land,prosent
2013,37,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,37,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,37,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,37,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,38,alle,1,0.03,arbledige_innvkat_land,prosent
2013,38,alle,2,0.04,arbledige_innvkat_land,prosent
2013,38,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,38,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,38,innvandrere,2,0.04,arbledige_innvkat_land,prosent
2013,38,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,39,alle,1,0.04,arbledige_innvkat_land,prosent
2013,39,alle,2,0.05,arbledige_innvkat_land,prosent
2013,39,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,39,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,39,innvandrere,2,0.05,arbledige_innvkat_land,prosent
2013,39,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,40,alle,1,0.04,arbledige_innvkat_land,prosent
2013,40,alle,2,0.07,arbledige_innvkat_land,prosent
2013,40,alle,alle,0.05,arbledige_innvkat_land,prosent
2013,40,innvandrere,1,0.04,arbledige_innvkat_land,prosent
2013,40,innvandrere,2,0.07,arbledige_innvkat_land,prosent
2013,40,innvandrere,alle,0.05,arbledige_innvkat_land,prosent
2013,41,alle,1,0.05,arbledige_innvkat_land,prosent
2013,41,alle,2,0.08,arbledige_innvkat_land,prosent
2013,41,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,41,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,41,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,41,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,42,alle,1,0.03,arbledige_innvkat_land,prosent
2013,42,alle,2,0.06,arbledige_innvkat_land,prosent
2013,42,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,42,innvandrere,1,0.03,arbledige_innvkat_land,prosent
2013,42,innvandrere,2,0.06,arbledige_innvkat_land,prosent
2013,42,innvandrere,alle,0.04,arbledige_innvkat_land,prosent
2013,43,alle,1,0.05,arbledige_innvkat_land,prosent
2013,43,alle,2,0.08,arbledige_innvkat_land,prosent
2013,43,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,43,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,43,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,43,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,44,alle,1,0.05,arbledige_innvkat_land,prosent
2013,44,alle,2,0.09,arbledige_innvkat_land,prosent
2013,44,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,44,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,44,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,44,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,45,alle,1,0.06,arbledige_innvkat_land,prosent
2013,45,alle,2,0.09,arbledige_innvkat_land,prosent
2013,45,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,45,innvandrere,1,0.06,arbledige_innvkat_land,prosent
2013,45,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,45,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,46,alle,1,0.05,arbledige_innvkat_land,prosent
2013,46,alle,2,0.09,arbledige_innvkat_land,prosent
2013,46,alle,alle,0.07,arbledige_innvkat_land,prosent
2013,46,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,46,innvandrere,2,0.09,arbledige_innvkat_land,prosent
2013,46,innvandrere,alle,0.07,arbledige_innvkat_land,prosent
2013,47,alle,1,0.05,arbledige_innvkat_land,prosent
2013,47,alle,2,0.08,arbledige_innvkat_land,prosent
2013,47,alle,alle,0.06,arbledige_innvkat_land,prosent
2013,47,innvandrere,1,0.05,arbledige_innvkat_land,prosent
2013,47,innvandrere,2,0.08,arbledige_innvkat_land,prosent
2013,47,innvandrere,alle,0.06,arbledige_innvkat_land,prosent
2013,48,alle,1,0.04,arbledige_innvkat_land,prosent
2013,48,alle,2,0.04,arbledige_innvkat_land,prosent
2013,48,alle,alle,0.04,arbledige_innvkat_land,prosent
2013,48,innvandrere,1,0.04,arbledige_innvkat_land,prosent
