aar,naringsregion_nr,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2011,12,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,12,alle,1,0.69,sysselsatte_kjonn_land,prosent
2011,12,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2011,13,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,13,1,1,0.70,sysselsatte_kjonn_land,prosent
2011,13,1,alle,0.67,sysselsatte_kjonn_land,prosent
2011,13,2,0,0.43,sysselsatte_kjonn_land,prosent
2011,13,2,1,0.40,sysselsatte_kjonn_land,prosent
2011,13,2,alle,0.42,sysselsatte_kjonn_land,prosent
2011,13,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,13,alle,1,0.67,sysselsatte_kjonn_land,prosent
2011,13,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,14,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,14,1,1,0.75,sysselsatte_kjonn_land,prosent
2011,14,1,alle,0.71,sysselsatte_kjonn_land,prosent
2011,14,2,0,0.46,sysselsatte_kjonn_land,prosent
2011,14,2,1,0.50,sysselsatte_kjonn_land,prosent
2011,14,2,alle,0.48,sysselsatte_kjonn_land,prosent
2011,14,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,14,alle,1,0.69,sysselsatte_kjonn_land,prosent
2011,14,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2011,15,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,15,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,15,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,15,2,0,0.51,sysselsatte_kjonn_land,prosent
2011,15,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,15,2,alle,0.53,sysselsatte_kjonn_land,prosent
2011,15,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,15,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,15,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,16,1,0,0.70,sysselsatte_kjonn_land,prosent
2011,16,1,1,0.74,sysselsatte_kjonn_land,prosent
2011,16,1,alle,0.72,sysselsatte_kjonn_land,prosent
2011,16,2,0,0.51,sysselsatte_kjonn_land,prosent
2011,16,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,16,2,alle,0.53,sysselsatte_kjonn_land,prosent
2011,16,alle,0,0.67,sysselsatte_kjonn_land,prosent
2011,16,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,16,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,17,1,0,0.62,sysselsatte_kjonn_land,prosent
2011,17,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,17,1,alle,0.70,sysselsatte_kjonn_land,prosent
2011,17,2,0,0.43,sysselsatte_kjonn_land,prosent
2011,17,2,1,0.41,sysselsatte_kjonn_land,prosent
2011,17,2,alle,0.42,sysselsatte_kjonn_land,prosent
2011,17,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,17,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,17,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,18,1,0,0.73,sysselsatte_kjonn_land,prosent
2011,18,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,18,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,18,2,0,0.42,sysselsatte_kjonn_land,prosent
2011,18,2,1,0.33,sysselsatte_kjonn_land,prosent
2011,18,2,alle,0.38,sysselsatte_kjonn_land,prosent
2011,18,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,18,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,18,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,19,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,19,1,1,0.77,sysselsatte_kjonn_land,prosent
2011,19,1,alle,0.73,sysselsatte_kjonn_land,prosent
2011,19,2,0,0.53,sysselsatte_kjonn_land,prosent
2011,19,2,1,0.34,sysselsatte_kjonn_land,prosent
2011,19,2,alle,0.43,sysselsatte_kjonn_land,prosent
2011,19,alle,0,0.70,sysselsatte_kjonn_land,prosent
2011,19,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,19,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,20,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,20,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,20,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,20,2,0,0.49,sysselsatte_kjonn_land,prosent
2011,20,2,1,0.58,sysselsatte_kjonn_land,prosent
2011,20,2,alle,0.53,sysselsatte_kjonn_land,prosent
2011,20,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,20,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,20,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2011,21,1,0,0.76,sysselsatte_kjonn_land,prosent
2011,21,1,1,0.80,sysselsatte_kjonn_land,prosent
2011,21,1,alle,0.78,sysselsatte_kjonn_land,prosent
2011,21,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,21,2,1,0.51,sysselsatte_kjonn_land,prosent
2011,21,2,alle,0.54,sysselsatte_kjonn_land,prosent
2011,21,alle,0,0.72,sysselsatte_kjonn_land,prosent
2011,21,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,21,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2011,22,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,22,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,22,1,alle,0.76,sysselsatte_kjonn_land,prosent
2011,22,2,0,0.58,sysselsatte_kjonn_land,prosent
2011,22,2,1,0.64,sysselsatte_kjonn_land,prosent
2011,22,2,alle,0.61,sysselsatte_kjonn_land,prosent
2011,22,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,22,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,22,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2011,23,1,0,0.66,sysselsatte_kjonn_land,prosent
2011,23,1,1,0.78,sysselsatte_kjonn_land,prosent
2011,23,1,alle,0.73,sysselsatte_kjonn_land,prosent
2011,23,2,0,0.44,sysselsatte_kjonn_land,prosent
2011,23,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,23,2,alle,0.48,sysselsatte_kjonn_land,prosent
2011,23,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,23,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,23,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,24,1,0,0.66,sysselsatte_kjonn_land,prosent
2011,24,1,1,0.75,sysselsatte_kjonn_land,prosent
2011,24,1,alle,0.71,sysselsatte_kjonn_land,prosent
2011,24,2,0,0.56,sysselsatte_kjonn_land,prosent
2011,24,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,24,2,alle,0.55,sysselsatte_kjonn_land,prosent
2011,24,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,24,alle,1,0.70,sysselsatte_kjonn_land,prosent
2011,24,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2011,25,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,25,1,1,0.75,sysselsatte_kjonn_land,prosent
2011,25,1,alle,0.71,sysselsatte_kjonn_land,prosent
2011,25,2,0,0.49,sysselsatte_kjonn_land,prosent
2011,25,2,1,0.53,sysselsatte_kjonn_land,prosent
2011,25,2,alle,0.51,sysselsatte_kjonn_land,prosent
2011,25,alle,0,0.64,sysselsatte_kjonn_land,prosent
2011,25,alle,1,0.70,sysselsatte_kjonn_land,prosent
2011,25,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2011,26,1,0,0.64,sysselsatte_kjonn_land,prosent
2011,26,1,1,0.73,sysselsatte_kjonn_land,prosent
2011,26,1,alle,0.69,sysselsatte_kjonn_land,prosent
2011,26,2,0,0.47,sysselsatte_kjonn_land,prosent
2011,26,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,26,2,alle,0.50,sysselsatte_kjonn_land,prosent
2011,26,alle,0,0.62,sysselsatte_kjonn_land,prosent
2011,26,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,26,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,27,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,27,1,1,0.69,sysselsatte_kjonn_land,prosent
2011,27,1,alle,0.65,sysselsatte_kjonn_land,prosent
2011,27,2,0,0.48,sysselsatte_kjonn_land,prosent
2011,27,2,1,0.48,sysselsatte_kjonn_land,prosent
2011,27,2,alle,0.48,sysselsatte_kjonn_land,prosent
2011,27,alle,0,0.62,sysselsatte_kjonn_land,prosent
2011,27,alle,1,0.67,sysselsatte_kjonn_land,prosent
2011,27,alle,alle,0.64,sysselsatte_kjonn_land,prosent
2011,28,1,0,0.62,sysselsatte_kjonn_land,prosent
2011,28,1,1,0.65,sysselsatte_kjonn_land,prosent
2011,28,1,alle,0.64,sysselsatte_kjonn_land,prosent
2011,28,2,0,0.44,sysselsatte_kjonn_land,prosent
2011,28,2,1,0.39,sysselsatte_kjonn_land,prosent
2011,28,2,alle,0.42,sysselsatte_kjonn_land,prosent
2011,28,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,28,alle,1,0.67,sysselsatte_kjonn_land,prosent
2011,28,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,29,1,0,0.64,sysselsatte_kjonn_land,prosent
2011,29,1,1,0.66,sysselsatte_kjonn_land,prosent
2011,29,1,alle,0.65,sysselsatte_kjonn_land,prosent
2011,29,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,29,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,29,2,alle,0.55,sysselsatte_kjonn_land,prosent
2011,29,alle,0,0.64,sysselsatte_kjonn_land,prosent
2011,29,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,29,alle,alle,0.66,sysselsatte_kjonn_land,prosent
2011,30,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,30,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,30,1,alle,0.72,sysselsatte_kjonn_land,prosent
2011,30,2,0,0.62,sysselsatte_kjonn_land,prosent
2011,30,2,1,0.53,sysselsatte_kjonn_land,prosent
2011,30,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,30,alle,0,0.70,sysselsatte_kjonn_land,prosent
2011,30,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,30,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2011,31,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,31,1,1,0.85,sysselsatte_kjonn_land,prosent
2011,31,1,alle,0.77,sysselsatte_kjonn_land,prosent
2011,31,2,0,0.42,sysselsatte_kjonn_land,prosent
2011,31,2,1,0.51,sysselsatte_kjonn_land,prosent
2011,31,2,alle,0.46,sysselsatte_kjonn_land,prosent
2011,31,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,31,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,31,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2011,32,1,0,0.62,sysselsatte_kjonn_land,prosent
2011,32,1,1,0.71,sysselsatte_kjonn_land,prosent
2011,32,1,alle,0.67,sysselsatte_kjonn_land,prosent
2011,32,2,0,0.47,sysselsatte_kjonn_land,prosent
2011,32,2,1,0.49,sysselsatte_kjonn_land,prosent
2011,32,2,alle,0.48,sysselsatte_kjonn_land,prosent
2011,32,alle,0,0.62,sysselsatte_kjonn_land,prosent
2011,32,alle,1,0.68,sysselsatte_kjonn_land,prosent
2011,32,alle,alle,0.65,sysselsatte_kjonn_land,prosent
2011,33,1,0,0.63,sysselsatte_kjonn_land,prosent
2011,33,1,1,0.66,sysselsatte_kjonn_land,prosent
2011,33,1,alle,0.65,sysselsatte_kjonn_land,prosent
2011,33,2,0,0.52,sysselsatte_kjonn_land,prosent
2011,33,2,1,0.57,sysselsatte_kjonn_land,prosent
2011,33,2,alle,0.54,sysselsatte_kjonn_land,prosent
2011,33,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,33,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,33,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,34,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,34,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,34,1,alle,0.69,sysselsatte_kjonn_land,prosent
2011,34,2,0,0.46,sysselsatte_kjonn_land,prosent
2011,34,2,1,0.48,sysselsatte_kjonn_land,prosent
2011,34,2,alle,0.47,sysselsatte_kjonn_land,prosent
2011,34,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,34,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,34,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2011,35,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,35,1,1,0.73,sysselsatte_kjonn_land,prosent
2011,35,1,alle,0.70,sysselsatte_kjonn_land,prosent
2011,35,2,0,0.50,sysselsatte_kjonn_land,prosent
2011,35,2,1,0.58,sysselsatte_kjonn_land,prosent
2011,35,2,alle,0.54,sysselsatte_kjonn_land,prosent
2011,35,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,35,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,35,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2011,36,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,36,1,1,0.74,sysselsatte_kjonn_land,prosent
2011,36,1,alle,0.71,sysselsatte_kjonn_land,prosent
2011,36,2,0,0.56,sysselsatte_kjonn_land,prosent
2011,36,2,1,0.66,sysselsatte_kjonn_land,prosent
2011,36,2,alle,0.60,sysselsatte_kjonn_land,prosent
2011,36,alle,0,0.69,sysselsatte_kjonn_land,prosent
2011,36,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,36,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2011,37,1,0,0.65,sysselsatte_kjonn_land,prosent
2011,37,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,37,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,37,2,0,0.51,sysselsatte_kjonn_land,prosent
2011,37,2,1,0.59,sysselsatte_kjonn_land,prosent
2011,37,2,alle,0.54,sysselsatte_kjonn_land,prosent
2011,37,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,37,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,37,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2011,38,1,0,0.72,sysselsatte_kjonn_land,prosent
2011,38,1,1,0.85,sysselsatte_kjonn_land,prosent
2011,38,1,alle,0.80,sysselsatte_kjonn_land,prosent
2011,38,2,0,0.62,sysselsatte_kjonn_land,prosent
2011,38,2,1,0.57,sysselsatte_kjonn_land,prosent
2011,38,2,alle,0.60,sysselsatte_kjonn_land,prosent
2011,38,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,38,alle,1,0.78,sysselsatte_kjonn_land,prosent
2011,38,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2011,39,1,0,0.71,sysselsatte_kjonn_land,prosent
2011,39,1,1,0.82,sysselsatte_kjonn_land,prosent
2011,39,1,alle,0.78,sysselsatte_kjonn_land,prosent
2011,39,2,0,0.56,sysselsatte_kjonn_land,prosent
2011,39,2,1,0.69,sysselsatte_kjonn_land,prosent
2011,39,2,alle,0.62,sysselsatte_kjonn_land,prosent
2011,39,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,39,alle,1,0.78,sysselsatte_kjonn_land,prosent
2011,39,alle,alle,0.74,sysselsatte_kjonn_land,prosent
2011,40,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,40,1,1,0.77,sysselsatte_kjonn_land,prosent
2011,40,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,40,2,0,0.52,sysselsatte_kjonn_land,prosent
2011,40,2,1,0.60,sysselsatte_kjonn_land,prosent
2011,40,2,alle,0.56,sysselsatte_kjonn_land,prosent
2011,40,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,40,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,40,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2011,41,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,41,1,1,0.80,sysselsatte_kjonn_land,prosent
2011,41,1,alle,0.76,sysselsatte_kjonn_land,prosent
2011,41,2,0,0.58,sysselsatte_kjonn_land,prosent
2011,41,2,1,0.59,sysselsatte_kjonn_land,prosent
2011,41,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,41,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,41,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,41,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,42,1,0,0.74,sysselsatte_kjonn_land,prosent
2011,42,1,1,0.74,sysselsatte_kjonn_land,prosent
2011,42,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,42,2,0,0.61,sysselsatte_kjonn_land,prosent
2011,42,2,1,0.54,sysselsatte_kjonn_land,prosent
2011,42,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,42,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,42,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,42,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2011,43,1,0,0.77,sysselsatte_kjonn_land,prosent
2011,43,1,1,0.80,sysselsatte_kjonn_land,prosent
2011,43,1,alle,0.79,sysselsatte_kjonn_land,prosent
2011,43,2,0,0.52,sysselsatte_kjonn_land,prosent
2011,43,2,1,0.44,sysselsatte_kjonn_land,prosent
2011,43,2,alle,0.48,sysselsatte_kjonn_land,prosent
2011,43,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,43,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,43,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,44,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,44,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,44,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,44,2,0,0.59,sysselsatte_kjonn_land,prosent
2011,44,2,1,0.59,sysselsatte_kjonn_land,prosent
2011,44,2,alle,0.59,sysselsatte_kjonn_land,prosent
2011,44,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,44,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,44,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,45,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,45,1,1,0.78,sysselsatte_kjonn_land,prosent
2011,45,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,45,2,0,0.55,sysselsatte_kjonn_land,prosent
2011,45,2,1,0.48,sysselsatte_kjonn_land,prosent
2011,45,2,alle,0.53,sysselsatte_kjonn_land,prosent
2011,45,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,45,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,45,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,46,1,0,0.67,sysselsatte_kjonn_land,prosent
2011,46,1,1,0.76,sysselsatte_kjonn_land,prosent
2011,46,1,alle,0.72,sysselsatte_kjonn_land,prosent
2011,46,2,0,0.53,sysselsatte_kjonn_land,prosent
2011,46,2,1,0.62,sysselsatte_kjonn_land,prosent
2011,46,2,alle,0.57,sysselsatte_kjonn_land,prosent
2011,46,alle,0,0.69,sysselsatte_kjonn_land,prosent
2011,46,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,46,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,47,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,47,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,47,1,alle,0.76,sysselsatte_kjonn_land,prosent
2011,47,2,0,0.56,sysselsatte_kjonn_land,prosent
2011,47,2,1,0.56,sysselsatte_kjonn_land,prosent
2011,47,2,alle,0.56,sysselsatte_kjonn_land,prosent
2011,47,alle,0,0.69,sysselsatte_kjonn_land,prosent
2011,47,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,47,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,48,1,0,0.73,sysselsatte_kjonn_land,prosent
2011,48,1,1,0.75,sysselsatte_kjonn_land,prosent
2011,48,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,48,2,0,0.66,sysselsatte_kjonn_land,prosent
2011,48,2,1,0.83,sysselsatte_kjonn_land,prosent
2011,48,2,alle,0.71,sysselsatte_kjonn_land,prosent
2011,48,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,48,alle,1,0.73,sysselsatte_kjonn_land,prosent
2011,48,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,49,1,0,0.73,sysselsatte_kjonn_land,prosent
2011,49,1,1,0.83,sysselsatte_kjonn_land,prosent
2011,49,1,alle,0.79,sysselsatte_kjonn_land,prosent
2011,49,2,0,0.59,sysselsatte_kjonn_land,prosent
2011,49,2,1,0.57,sysselsatte_kjonn_land,prosent
2011,49,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,49,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,49,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,49,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,50,1,0,0.75,sysselsatte_kjonn_land,prosent
2011,50,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,50,1,alle,0.78,sysselsatte_kjonn_land,prosent
2011,50,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,50,2,1,0.55,sysselsatte_kjonn_land,prosent
2011,50,2,alle,0.56,sysselsatte_kjonn_land,prosent
2011,50,alle,0,0.70,sysselsatte_kjonn_land,prosent
2011,50,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,50,alle,alle,0.72,sysselsatte_kjonn_land,prosent
2011,51,1,0,0.76,sysselsatte_kjonn_land,prosent
2011,51,1,1,0.84,sysselsatte_kjonn_land,prosent
2011,51,1,alle,0.81,sysselsatte_kjonn_land,prosent
2011,51,2,0,0.53,sysselsatte_kjonn_land,prosent
2011,51,2,1,0.58,sysselsatte_kjonn_land,prosent
2011,51,2,alle,0.55,sysselsatte_kjonn_land,prosent
2011,51,alle,0,0.73,sysselsatte_kjonn_land,prosent
2011,51,alle,1,0.76,sysselsatte_kjonn_land,prosent
2011,51,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2011,52,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,52,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,52,1,alle,0.75,sysselsatte_kjonn_land,prosent
2011,52,2,0,0.52,sysselsatte_kjonn_land,prosent
2011,52,2,1,0.53,sysselsatte_kjonn_land,prosent
2011,52,2,alle,0.52,sysselsatte_kjonn_land,prosent
2011,52,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,52,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,52,alle,alle,0.68,sysselsatte_kjonn_land,prosent
2011,53,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,53,1,1,0.77,sysselsatte_kjonn_land,prosent
2011,53,1,alle,0.74,sysselsatte_kjonn_land,prosent
2011,53,2,0,0.63,sysselsatte_kjonn_land,prosent
2011,53,2,1,0.58,sysselsatte_kjonn_land,prosent
2011,53,2,alle,0.61,sysselsatte_kjonn_land,prosent
2011,53,alle,0,0.69,sysselsatte_kjonn_land,prosent
2011,53,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,53,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,54,1,0,0.76,sysselsatte_kjonn_land,prosent
2011,54,1,1,0.83,sysselsatte_kjonn_land,prosent
2011,54,1,alle,0.80,sysselsatte_kjonn_land,prosent
2011,54,2,0,0.61,sysselsatte_kjonn_land,prosent
2011,54,2,1,0.69,sysselsatte_kjonn_land,prosent
2011,54,2,alle,0.64,sysselsatte_kjonn_land,prosent
2011,54,alle,0,0.73,sysselsatte_kjonn_land,prosent
2011,54,alle,1,0.77,sysselsatte_kjonn_land,prosent
2011,54,alle,alle,0.75,sysselsatte_kjonn_land,prosent
2011,55,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,55,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,55,1,alle,0.77,sysselsatte_kjonn_land,prosent
2011,55,2,0,0.54,sysselsatte_kjonn_land,prosent
2011,55,2,1,0.51,sysselsatte_kjonn_land,prosent
2011,55,2,alle,0.53,sysselsatte_kjonn_land,prosent
2011,55,alle,0,0.67,sysselsatte_kjonn_land,prosent
2011,55,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,55,alle,alle,0.70,sysselsatte_kjonn_land,prosent
2011,56,1,0,0.68,sysselsatte_kjonn_land,prosent
2011,56,1,1,0.81,sysselsatte_kjonn_land,prosent
2011,56,1,alle,0.76,sysselsatte_kjonn_land,prosent
2011,56,2,0,0.63,sysselsatte_kjonn_land,prosent
2011,56,2,1,0.67,sysselsatte_kjonn_land,prosent
2011,56,2,alle,0.64,sysselsatte_kjonn_land,prosent
2011,56,alle,0,0.71,sysselsatte_kjonn_land,prosent
2011,56,alle,1,0.75,sysselsatte_kjonn_land,prosent
2011,56,alle,alle,0.73,sysselsatte_kjonn_land,prosent
2011,57,1,0,0.69,sysselsatte_kjonn_land,prosent
2011,57,1,1,0.69,sysselsatte_kjonn_land,prosent
2011,57,1,alle,0.69,sysselsatte_kjonn_land,prosent
2011,57,2,0,0.57,sysselsatte_kjonn_land,prosent
2011,57,2,1,0.60,sysselsatte_kjonn_land,prosent
2011,57,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,57,alle,0,0.63,sysselsatte_kjonn_land,prosent
2011,57,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,57,alle,alle,0.67,sysselsatte_kjonn_land,prosent
2011,58,1,0,0.78,sysselsatte_kjonn_land,prosent
2011,58,1,1,0.80,sysselsatte_kjonn_land,prosent
2011,58,1,alle,0.79,sysselsatte_kjonn_land,prosent
2011,58,2,0,0.74,sysselsatte_kjonn_land,prosent
2011,58,2,1,0.62,sysselsatte_kjonn_land,prosent
2011,58,2,alle,0.70,sysselsatte_kjonn_land,prosent
2011,58,alle,0,0.66,sysselsatte_kjonn_land,prosent
2011,58,alle,1,0.71,sysselsatte_kjonn_land,prosent
2011,58,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,59,1,0,0.75,sysselsatte_kjonn_land,prosent
2011,59,1,1,0.79,sysselsatte_kjonn_land,prosent
2011,59,1,alle,0.78,sysselsatte_kjonn_land,prosent
2011,59,2,0,0.56,sysselsatte_kjonn_land,prosent
2011,59,2,1,0.59,sysselsatte_kjonn_land,prosent
2011,59,2,alle,0.58,sysselsatte_kjonn_land,prosent
2011,59,alle,0,0.68,sysselsatte_kjonn_land,prosent
2011,59,alle,1,0.74,sysselsatte_kjonn_land,prosent
2011,59,alle,alle,0.71,sysselsatte_kjonn_land,prosent
2011,60,1,0,0.60,sysselsatte_kjonn_land,prosent
2011,60,1,1,0.74,sysselsatte_kjonn_land,prosent
2011,60,1,alle,0.68,sysselsatte_kjonn_land,prosent
2011,60,2,0,0.51,sysselsatte_kjonn_land,prosent
2011,60,2,1,0.51,sysselsatte_kjonn_land,prosent
2011,60,2,alle,0.51,sysselsatte_kjonn_land,prosent
2011,60,alle,0,0.65,sysselsatte_kjonn_land,prosent
2011,60,alle,1,0.72,sysselsatte_kjonn_land,prosent
2011,60,alle,alle,0.69,sysselsatte_kjonn_land,prosent
2011,61,1,0,0.66,sysselsatte_kjonn_land,prosent
2011,61,1,1,0.73,sysselsatte_kjonn_land,prosent
2011,61,1,alle,0.70,sysselsatte_kjonn_land,prosent
2011,61,2,0,0.49,sysselsatte_kjonn_land,prosent
2011,61,2,1,0.58,sysselsatte_kjonn_land,prosent
