"aar","bydel_nr","innvkat_3","alder_grupper","kjonn","enhet","tabellvariabel","tabell_navn","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","befolkningen_ellers","20_29","1","personer","350","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","680","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","30_54","0","personer","1021","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","30_54","1","personer","1013","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","2034","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","55_66","0","personer","546","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","55_66","1","personer","537","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","1083","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","67+","0","personer","610","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","67+","1","personer","501","befolkning_alder","NULL","NULL","0135"
"2014","NULL","befolkningen_ellers","67+","alle","personer","1111","befolkning_alder","NULL","NULL","0135"
"2014","NULL","alle","0_5","0","personer","486","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","0_5","1","personer","435","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","0_5","alle","personer","921","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","6_15","0","personer","946","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","6_15","1","personer","1051","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","6_15","alle","personer","1997","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","16_19","0","personer","414","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","16_19","1","personer","443","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","16_19","alle","personer","857","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","20_29","0","personer","735","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","20_29","1","personer","841","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","20_29","alle","personer","1576","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","30_54","0","personer","2588","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","30_54","1","personer","2679","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","30_54","alle","personer","5267","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","55_66","0","personer","1117","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","55_66","1","personer","1079","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","55_66","alle","personer","2196","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","67+","0","personer","1272","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","67+","1","personer","1015","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","67+","alle","personer","2287","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","0_5","0","personer","10","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","0_5","1","personer","7","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","0_5","alle","personer","17","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","6_15","0","personer","42","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","6_15","1","personer","44","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","6_15","alle","personer","86","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","16_19","0","personer","23","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","16_19","1","personer","24","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","16_19","alle","personer","47","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","20_29","0","personer","102","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","20_29","1","personer","80","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","20_29","alle","personer","182","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","30_54","0","personer","367","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","30_54","1","personer","435","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","30_54","alle","personer","802","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","55_66","0","personer","85","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","55_66","1","personer","103","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","55_66","alle","personer","188","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","67+","0","personer","79","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","67+","1","personer","52","befolkning_alder","NULL","NULL","0136"
"2014","NULL","innvandrere","67+","alle","personer","131","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","0_5","0","personer","476","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","0_5","1","personer","428","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","904","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","6_15","0","personer","904","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","6_15","1","personer","1007","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","1911","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","16_19","0","personer","391","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","16_19","1","personer","419","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","810","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","20_29","0","personer","633","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","20_29","1","personer","761","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","1394","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","30_54","0","personer","2221","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","30_54","1","personer","2244","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","4465","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","55_66","0","personer","1032","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","55_66","1","personer","976","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","2008","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","67+","0","personer","1193","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","67+","1","personer","963","befolkning_alder","NULL","NULL","0136"
"2014","NULL","befolkningen_ellers","67+","alle","personer","2156","befolkning_alder","NULL","NULL","0136"
"2014","NULL","alle","0_5","0","personer","198","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","0_5","1","personer","209","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","0_5","alle","personer","407","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","6_15","0","personer","328","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","6_15","1","personer","334","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","6_15","alle","personer","662","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","16_19","0","personer","123","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","16_19","1","personer","126","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","16_19","alle","personer","249","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","20_29","0","personer","261","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","20_29","1","personer","295","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","20_29","alle","personer","556","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","30_54","0","personer","892","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","30_54","1","personer","927","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","30_54","alle","personer","1819","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","55_66","0","personer","330","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","55_66","1","personer","370","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","55_66","alle","personer","700","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","67+","0","personer","304","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","67+","1","personer","281","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","67+","alle","personer","585","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","0_5","0","personer","9","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","0_5","1","personer","6","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","0_5","alle","personer","15","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","6_15","0","personer","11","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","6_15","1","personer","18","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","6_15","alle","personer","29","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","16_19","0","personer","8","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","16_19","1","personer","6","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","16_19","alle","personer","14","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","20_29","0","personer","39","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","20_29","1","personer","44","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","20_29","alle","personer","83","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","30_54","0","personer","118","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","30_54","1","personer","153","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","30_54","alle","personer","271","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","55_66","0","personer","31","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","55_66","1","personer","31","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","55_66","alle","personer","62","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","67+","0","personer","11","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","67+","1","personer","17","befolkning_alder","NULL","NULL","0137"
"2014","NULL","innvandrere","67+","alle","personer","28","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","0_5","0","personer","189","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","0_5","1","personer","203","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","0_5","alle","personer","392","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","6_15","0","personer","317","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","6_15","1","personer","316","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","6_15","alle","personer","633","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","16_19","0","personer","115","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","16_19","1","personer","120","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","16_19","alle","personer","235","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","20_29","0","personer","222","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","20_29","1","personer","251","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","20_29","alle","personer","473","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","30_54","0","personer","774","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","30_54","1","personer","774","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","30_54","alle","personer","1548","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","55_66","0","personer","299","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","55_66","1","personer","339","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","55_66","alle","personer","638","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","67+","0","personer","293","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","67+","1","personer","264","befolkning_alder","NULL","NULL","0137"
"2014","NULL","befolkningen_ellers","67+","alle","personer","557","befolkning_alder","NULL","NULL","0137"
"2014","NULL","alle","0_5","0","personer","193","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","0_5","1","personer","201","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","0_5","alle","personer","394","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","6_15","0","personer","317","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","6_15","1","personer","306","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","6_15","alle","personer","623","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","16_19","0","personer","136","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","16_19","1","personer","134","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","16_19","alle","personer","270","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","20_29","0","personer","310","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","20_29","1","personer","358","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","20_29","alle","personer","668","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","30_54","0","personer","910","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","30_54","1","personer","998","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","30_54","alle","personer","1908","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","55_66","0","personer","340","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","55_66","1","personer","355","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","55_66","alle","personer","695","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","67+","0","personer","344","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","67+","1","personer","285","befolkning_alder","NULL","NULL","0138"
"2014","NULL","alle","67+","alle","personer","629","befolkning_alder","NULL","NULL","0138"
