"";"aar";"bydel_nr";"utd_6";"innvkat_3";"kjonn";"enhet";"tabell_navn";"fylke_nr";"naringsregion_nr";"kommune_nr";"grunnskole";"NULL";"universitet_og_hogskole";"uoppgitt_ingen";"vgs";"alle"
"17401";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"32";"NULL";NA;"3.3";NA;NA;NA;NA
"17402";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"33";"NULL";NA;"3.7";NA;NA;NA;NA
"17403";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"34";"NULL";NA;"3.7";NA;NA;NA;NA
"17404";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"35";"NULL";NA;"3.5";NA;NA;NA;NA
"17405";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"36";"NULL";NA;"3.7";NA;NA;NA;NA
"17406";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"37";"NULL";NA;"4.3";NA;NA;NA;NA
"17407";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"38";"NULL";NA;"4.2";NA;NA;NA;NA
"17408";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"39";"NULL";NA;"5.8";NA;NA;NA;NA
"17409";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"40";"NULL";NA;"4.7";NA;NA;NA;NA
"17410";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"41";"NULL";NA;"3.5";NA;NA;NA;NA
"17411";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"42";"NULL";NA;"4.4";NA;NA;NA;NA
"17412";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"43";"NULL";NA;"2.7";NA;NA;NA;NA
"17413";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"44";"NULL";NA;"3.5";NA;NA;NA;NA
"17414";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"45";"NULL";NA;"3.3";NA;NA;NA;NA
"17415";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"46";"NULL";NA;"4.2";NA;NA;NA;NA
"17416";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"47";"NULL";NA;"3.1";NA;NA;NA;NA
"17417";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"48";"NULL";NA;"4.1";NA;NA;NA;NA
"17418";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"49";"NULL";NA;"4.7";NA;NA;NA;NA
"17419";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"50";"NULL";NA;"3.7";NA;NA;NA;NA
"17420";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"51";"NULL";NA;"3.6";NA;NA;NA;NA
"17421";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"52";"NULL";NA;"3.2";NA;NA;NA;NA
"17422";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"53";"NULL";NA;"3.6";NA;NA;NA;NA
"17423";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"54";"NULL";NA;"5.1";NA;NA;NA;NA
"17424";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"55";"NULL";NA;"4.8";NA;NA;NA;NA
"17425";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"56";"NULL";NA;"4.7";NA;NA;NA;NA
"17426";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"57";"NULL";NA;"2.4";NA;NA;NA;NA
"17427";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"58";"NULL";NA;"8.5";NA;NA;NA;NA
"17428";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"59";"NULL";NA;"3.1";NA;NA;NA;NA
"17429";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"60";"NULL";NA;"2.8";NA;NA;NA;NA
"17430";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"61";"NULL";NA;"3.4";NA;NA;NA;NA
"17431";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"62";"NULL";NA;"2.1";NA;NA;NA;NA
"17432";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"63";"NULL";NA;"3.1";NA;NA;NA;NA
"17433";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"64";"NULL";NA;"2.5";NA;NA;NA;NA
"17434";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"65";"NULL";NA;"3.3";NA;NA;NA;NA
"17435";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"66";"NULL";NA;"3.9";NA;NA;NA;NA
"17436";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"67";"NULL";NA;"2.6";NA;NA;NA;NA
"17437";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"68";"NULL";NA;"3.4";NA;NA;NA;NA
"17438";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"69";"NULL";NA;"3.1";NA;NA;NA;NA
"17439";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"70";"NULL";NA;"4.5";NA;NA;NA;NA
"17440";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"71";"NULL";NA;"2.7";NA;NA;NA;NA
"17441";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"72";"NULL";NA;"2.5";NA;NA;NA;NA
"17442";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"73";"NULL";NA;"2.6";NA;NA;NA;NA
"17443";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"74";"NULL";NA;"4.3";NA;NA;NA;NA
"17444";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"75";"NULL";NA;"5.9";NA;NA;NA;NA
"17445";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"76";"NULL";NA;"4.7";NA;NA;NA;NA
"17446";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"77";"NULL";NA;"3.5";NA;NA;NA;NA
"17447";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"78";"NULL";NA;"3.5";NA;NA;NA;NA
"17448";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"79";"NULL";NA;"3.8";NA;NA;NA;NA
"17449";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"80";"NULL";NA;"3.8";NA;NA;NA;NA
"17450";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"81";"NULL";NA;"5.4";NA;NA;NA;NA
"17451";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"82";"NULL";NA;"4.7";NA;NA;NA;NA
"17452";2013;"NULL";"uoppgitt_ingen";"alle";"0";"prosent";"utdanningsniva";"NULL";"83";"NULL";NA;"6.5";NA;NA;NA;NA
"17453";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"00";"NULL";"NULL";NA;"51469";NA;NA;NA;NA
"17454";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"01";"NULL";"NULL";NA;"2278";NA;NA;NA;NA
"17455";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"02";"NULL";"NULL";NA;"6465";NA;NA;NA;NA
"17456";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"03";"NULL";"NULL";NA;"12049";NA;NA;NA;NA
"17457";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"04";"NULL";"NULL";NA;"1068";NA;NA;NA;NA
"17458";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"05";"NULL";"NULL";NA;"1076";NA;NA;NA;NA
"17459";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"06";"NULL";"NULL";NA;"2862";NA;NA;NA;NA
"17460";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"07";"NULL";"NULL";NA;"1673";NA;NA;NA;NA
"17461";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"08";"NULL";"NULL";NA;"895";NA;NA;NA;NA
"17462";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"09";"NULL";"NULL";NA;"671";NA;NA;NA;NA
"17463";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"10";"NULL";"NULL";NA;"1146";NA;NA;NA;NA
"17464";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"11";"NULL";"NULL";NA;"5490";NA;NA;NA;NA
"17465";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"12";"NULL";"NULL";NA;"5281";NA;NA;NA;NA
"17466";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"14";"NULL";"NULL";NA;"967";NA;NA;NA;NA
"17467";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"15";"NULL";"NULL";NA;"2566";NA;NA;NA;NA
"17468";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"16";"NULL";"NULL";NA;"2543";NA;NA;NA;NA
"17469";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"17";"NULL";"NULL";NA;"690";NA;NA;NA;NA
"17470";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"18";"NULL";"NULL";NA;"1567";NA;NA;NA;NA
"17471";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"19";"NULL";"NULL";NA;"1242";NA;NA;NA;NA
"17472";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"20";"NULL";"NULL";NA;"940";NA;NA;NA;NA
"17473";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"99";"NULL";"NULL";NA;".";NA;NA;NA;NA
"17474";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"01";"NULL";NA;"163";NA;NA;NA;NA
"17475";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"02";"NULL";NA;"539";NA;NA;NA;NA
"17476";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"03";"NULL";NA;"514";NA;NA;NA;NA
"17477";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"04";"NULL";NA;"1062";NA;NA;NA;NA
"17478";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"05";"NULL";NA;"2040";NA;NA;NA;NA
"17479";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"06";"NULL";NA;"1164";NA;NA;NA;NA
"17480";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"07";"NULL";NA;"2167";NA;NA;NA;NA
"17481";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"08";"NULL";NA;"1094";NA;NA;NA;NA
"17482";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"09";"NULL";NA;"12049";NA;NA;NA;NA
"17483";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"10";"NULL";NA;"51";NA;NA;NA;NA
"17484";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"11";"NULL";NA;"270";NA;NA;NA;NA
"17485";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"12";"NULL";NA;"570";NA;NA;NA;NA
"17486";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"13";"NULL";NA;"177";NA;NA;NA;NA
"17487";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"14";"NULL";NA;"375";NA;NA;NA;NA
"17488";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"15";"NULL";NA;"171";NA;NA;NA;NA
"17489";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"16";"NULL";NA;"199";NA;NA;NA;NA
"17490";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"17";"NULL";NA;"96";NA;NA;NA;NA
"17491";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"18";"NULL";NA;"100";NA;NA;NA;NA
"17492";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"19";"NULL";NA;"135";NA;NA;NA;NA
"17493";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"20";"NULL";NA;"2031";NA;NA;NA;NA
"17494";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"21";"NULL";NA;"238";NA;NA;NA;NA
"17495";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"22";"NULL";NA;"278";NA;NA;NA;NA
"17496";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"23";"NULL";NA;"125";NA;NA;NA;NA
"17497";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"24";"NULL";NA;"304";NA;NA;NA;NA
"17498";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"25";"NULL";NA;"947";NA;NA;NA;NA
"17499";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"26";"NULL";NA;"612";NA;NA;NA;NA
"17500";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"27";"NULL";NA;"621";NA;NA;NA;NA
"17501";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"28";"NULL";NA;"89";NA;NA;NA;NA
"17502";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"29";"NULL";NA;"109";NA;NA;NA;NA
"17503";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"30";"NULL";NA;"76";NA;NA;NA;NA
"17504";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"31";"NULL";NA;"46";NA;NA;NA;NA
"17505";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"32";"NULL";NA;"563";NA;NA;NA;NA
"17506";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"33";"NULL";NA;"206";NA;NA;NA;NA
"17507";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"34";"NULL";NA;"162";NA;NA;NA;NA
"17508";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"35";"NULL";NA;"840";NA;NA;NA;NA
"17509";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"36";"NULL";NA;"195";NA;NA;NA;NA
"17510";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"37";"NULL";NA;"1053";NA;NA;NA;NA
"17511";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"38";"NULL";NA;"181";NA;NA;NA;NA
"17512";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"39";"NULL";NA;"4061";NA;NA;NA;NA
"17513";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"40";"NULL";NA;"3348";NA;NA;NA;NA
"17514";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"41";"NULL";NA;"228";NA;NA;NA;NA
"17515";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"42";"NULL";NA;"210";NA;NA;NA;NA
"17516";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"43";"NULL";NA;"66";NA;NA;NA;NA
"17517";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"44";"NULL";NA;"293";NA;NA;NA;NA
"17518";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"45";"NULL";NA;"78";NA;NA;NA;NA
"17519";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"46";"NULL";NA;"562";NA;NA;NA;NA
"17520";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"47";"NULL";NA;"496";NA;NA;NA;NA
"17521";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"48";"NULL";NA;"70";NA;NA;NA;NA
"17522";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"49";"NULL";NA;"329";NA;NA;NA;NA
"17523";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"50";"NULL";NA;"280";NA;NA;NA;NA
"17524";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"51";"NULL";NA;"288";NA;NA;NA;NA
"17525";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"52";"NULL";NA;"413";NA;NA;NA;NA
"17526";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"53";"NULL";NA;"518";NA;NA;NA;NA
"17527";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"54";"NULL";NA;"173";NA;NA;NA;NA
"17528";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"55";"NULL";NA;"539";NA;NA;NA;NA
"17529";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"56";"NULL";NA;"923";NA;NA;NA;NA
"17530";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"57";"NULL";NA;"203";NA;NA;NA;NA
"17531";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"58";"NULL";NA;"216";NA;NA;NA;NA
"17532";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"59";"NULL";NA;"61";NA;NA;NA;NA
"17533";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"60";"NULL";NA;"126";NA;NA;NA;NA
"17534";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"61";"NULL";NA;"1940";NA;NA;NA;NA
"17535";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"62";"NULL";NA;"23";NA;NA;NA;NA
"17536";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"63";"NULL";NA;"113";NA;NA;NA;NA
"17537";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"64";"NULL";NA;"388";NA;NA;NA;NA
"17538";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"65";"NULL";NA;"43";NA;NA;NA;NA
"17539";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"66";"NULL";NA;"44";NA;NA;NA;NA
"17540";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"67";"NULL";NA;"76";NA;NA;NA;NA
"17541";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"68";"NULL";NA;"42";NA;NA;NA;NA
"17542";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"69";"NULL";NA;"96";NA;NA;NA;NA
"17543";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"70";"NULL";NA;"18";NA;NA;NA;NA
"17544";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"71";"NULL";NA;"81";NA;NA;NA;NA
"17545";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"72";"NULL";NA;"160";NA;NA;NA;NA
"17546";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"73";"NULL";NA;"521";NA;NA;NA;NA
"17547";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"74";"NULL";NA;"197";NA;NA;NA;NA
"17548";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"75";"NULL";NA;"218";NA;NA;NA;NA
"17549";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"76";"NULL";NA;"234";NA;NA;NA;NA
"17550";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"77";"NULL";NA;"181";NA;NA;NA;NA
"17551";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"78";"NULL";NA;"174";NA;NA;NA;NA
"17552";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"79";"NULL";NA;"776";NA;NA;NA;NA
"17553";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"80";"NULL";NA;"111";NA;NA;NA;NA
"17554";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"81";"NULL";NA;"469";NA;NA;NA;NA
"17555";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"82";"NULL";NA;"94";NA;NA;NA;NA
"17556";2013;"NULL";"uoppgitt_ingen";"alle";"1";"personer";"utdanningsniva";"NULL";"83";"NULL";NA;"377";NA;NA;NA;NA
"17557";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"00";"NULL";"NULL";NA;"7";NA;NA;NA;NA
"17558";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"01";"NULL";"NULL";NA;"5.8";NA;NA;NA;NA
"17559";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"02";"NULL";"NULL";NA;"7.6";NA;NA;NA;NA
"17560";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"03";"NULL";"NULL";NA;"11";NA;NA;NA;NA
"17561";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"04";"NULL";"NULL";NA;"4.3";NA;NA;NA;NA
"17562";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"05";"NULL";"NULL";NA;"4.4";NA;NA;NA;NA
"17563";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"06";"NULL";"NULL";NA;"7.3";NA;NA;NA;NA
"17564";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"07";"NULL";"NULL";NA;"5.1";NA;NA;NA;NA
"17565";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"08";"NULL";"NULL";NA;"4";NA;NA;NA;NA
"17566";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"09";"NULL";"NULL";NA;"4.3";NA;NA;NA;NA
"17567";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"10";"NULL";"NULL";NA;"4.6";NA;NA;NA;NA
"17568";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"11";"NULL";"NULL";NA;"7.9";NA;NA;NA;NA
"17569";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"12";"NULL";"NULL";NA;"7.2";NA;NA;NA;NA
"17570";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"14";"NULL";"NULL";NA;"7";NA;NA;NA;NA
"17571";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"15";"NULL";"NULL";NA;"7.2";NA;NA;NA;NA
"17572";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"16";"NULL";"NULL";NA;"5.8";NA;NA;NA;NA
"17573";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"17";"NULL";"NULL";NA;"4";NA;NA;NA;NA
"17574";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"18";"NULL";"NULL";NA;"5.1";NA;NA;NA;NA
"17575";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"19";"NULL";"NULL";NA;"5.5";NA;NA;NA;NA
"17576";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"20";"NULL";"NULL";NA;"8.9";NA;NA;NA;NA
"17577";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"99";"NULL";"NULL";NA;".";NA;NA;NA;NA
"17578";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"01";"NULL";NA;"4.1";NA;NA;NA;NA
"17579";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"02";"NULL";NA;"6.4";NA;NA;NA;NA
"17580";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"03";"NULL";NA;"6.3";NA;NA;NA;NA
"17581";2013;"NULL";"uoppgitt_ingen";"alle";"1";"prosent";"utdanningsniva";"NULL";"04";"NULL";NA;"5.6";NA;NA;NA;NA
